x,y,vertical,horizontal
-1.0,-2.0,-1.44832145451e-09,-3.47479880971e-09
-1.0,-1.9,-1.73315149875e-09,-3.90463409578e-09
-1.0,-1.8,-2.08916083454e-09,-4.39310505998e-09
-1.0,-1.7,-2.53491107415e-09,-4.94556236524e-09
-1.0,-1.6,-3.09342633837e-09,-5.56604600162e-09
-1.0,-1.5,-3.79292107999e-09,-6.25607073874e-09
-1.0,-1.4,-4.66739265001e-09,-7.0128436618e-09
-1.0,-1.3,-5.75685466721e-09,-7.82674760498e-09
-1.0,-1.2,-7.10685176204e-09,-8.67793646526e-09
-1.0,-1.1,-8.76672080641e-09,-9.53195940347e-09
-1.0,-1.0,-1.07858646369e-08,-1.0334501993e-08
-1.0,-0.9,-1.32071252276e-08,-1.10056506681e-08
-1.0,-0.8,-1.60562636604e-08,-1.14345920454e-08
-1.0,-0.7,-1.93266873142e-08,-1.14763652685e-08
-1.0,-0.6,-2.29590460051e-08,-1.09531761295e-08
-1.0,-0.5,-2.68163171479e-08,-9.66383059839e-09
-1.0,-0.4,-3.06568338796e-08,-7.40604127377e-09
-1.0,-0.3,-3.4111146716e-08,-4.01753326648e-09
-1.0,-0.2,-3.66751241285e-08,5.58139401026e-10
-1.0,-0.1,-3.77424880633e-08,6.18046180191e-09
-0.9,-2.0,-1.29040370603e-09,-3.72214373724e-09
-0.9,-1.9,-1.56007328911e-09,-4.2161349244e-09
-0.9,-1.8,-1.90348443227e-09,-4.78648835662e-09
-0.9,-1.7,-2.34201638734e-09,-5.44326081892e-09
-0.9,-1.6,-2.90301884815e-09,-6.19620840218e-09
-0.9,-1.5,-3.62118104366e-09,-7.05359950694e-09
-0.9,-1.4,-4.53996701741e-09,-8.02029774758e-09
-0.9,-1.3,-5.71290164883e-09,-9.09481562609e-09
-0.9,-1.2,-7.20430295476e-09,-1.02649916304e-08
-0.9,-1.1,-9.08877885719e-09,-1.15019528147e-08
-0.9,-1.0,-1.14484415579e-08,-1.27521581563e-08
-0.9,-0.9,-1.43663809741e-08,-1.39276642397e-08
-0.9,-0.8,-1.79145841191e-08,-1.48954043217e-08
-0.9,-0.7,-2.21343548981e-08,-1.54672734532e-08
-0.9,-0.6,-2.70075507987e-08,-1.53941440622e-08
-0.9,-0.5,-3.24177052745e-08,-1.43685826822e-08
-0.9,-0.4,-3.81014534809e-08,-1.20432786924e-08
-0.9,-0.3,-4.35934833296e-08,-8.07595060732e-09
-0.9,-0.2,-4.81760313678e-08,-2.21769250722e-09
-0.9,-0.1,-5.08651541149e-08,5.53307337489e-09
-0.8,-2.0,-1.09345858504e-09,-3.94885878179e-09
-0.8,-1.9,-1.33679984122e-09,-4.50727433327e-09
-0.8,-1.8,-1.65352890988e-09,-5.16176851074e-09
-0.8,-1.7,-2.06730078257e-09,-5.92837149951e-09
-0.8,-1.6,-2.609323651e-09,-6.82443853749e-09
-0.8,-1.5,-3.3205461298e-09,-7.86773119108e-09
-0.8,-1.4,-4.25425003605e-09,-9.0746584781e-09
-0.8,-1.3,-5.47891277271e-09,-1.04572173877e-08
-0.8,-1.2,-7.08097345952e-09,-1.20180179457e-08
-0.8,-1.1,-9.16674861047e-09,-1.37426527013e-08
-0.8,-1.0,-1.18621567538e-08,-1.55886695926e-08
-0.8,-0.9,-1.53081408009e-08,-1.74706872854e-08
-0.8,-0.8,-1.96488520573e-08,-1.92419452318e-08
-0.8,-0.7,-2.50090619719e-08,-2.06739335938e-08
-0.8,-0.6,-3.14572215573e-08,-2.1437603621e-08
-0.8,-0.5,-3.89510817016e-08,-2.10916836927e-08
-0.8,-0.4,-4.72629863858e-08,-1.90858920409e-08
-0.8,-0.3,-5.58806709128e-08,-1.47916715452e-08
-0.8,-0.2,-6.38791003917e-08,-7.58753675908e-09
-0.8,-0.1,-6.97770491924e-08,2.93974887042e-09
-0.7,-2.0,-8.5805672695e-10,-4.14455435375e-09
-0.7,-1.9,-1.06264981805e-09,-4.76465966736e-09
-0.7,-1.8,-1.33648001279e-09,-5.50182406225e-09
-0.7,-1.7,-1.70448642759e-09,-6.37926088994e-09
-0.7,-1.6,-2.20063325165e-09,-7.42385668653e-09
-0.7,-1.5,-2.87104684794e-09,-8.66587598309e-09
-0.7,-1.4,-3.77805727476e-09,-1.01378447132e-08
-0.7,-1.3,-5.00520138625e-09,-1.18719922752e-08
-0.7,-1.2,-6.6630197169e-09,-1.38953176179e-08
-0.7,-1.1,-8.895009727e-09,-1.62209769079e-08
-0.7,-1.0,-1.18822574222e-08,-1.88343820895e-08
-0.7,-0.9,-1.58439759632e-08,-2.16724042973e-08
-0.7,-0.8,-2.10295470244e-08,-2.45948012475e-08
-0.7,-0.7,-2.76961999375e-08,-2.73488321872e-08
-0.7,-0.6,-3.60660858676e-08,-2.95308818272e-08
-0.7,-0.5,-4.62577227002e-08,-3.05514997633e-08
-0.7,-0.4,-5.81875723312e-08,-2.9610380154e-08
-0.7,-0.3,-7.14307627274e-08,-2.56860307559e-08
-0.7,-0.2,-8.50052240998e-08,-1.75543278367e-08
-0.7,-0.1,-9.70045598522e-08,-3.91306429744e-09
-0.6,-2.0,-5.87125885554e-10,-4.29818386487e-09
-0.6,-1.9,-7.39923698483e-10,-4.97357719018e-09
-0.6,-1.8,-9.53220364698e-10,-5.78715615727e-09
-0.6,-1.7,-1.25174038088e-09,-6.7702780774e-09
-0.6,-1.6,-1.67032827461e-09,-7.9610792977e-09
-0.6,-1.5,-2.25805972472e-09,-9.40526905209e-09
-0.6,-1.4,-3.08390511542e-09,-1.11563541732e-08
-0.6,-1.3,-4.24435166481e-09,-1.32745816838e-08
-0.6,-1.2,-5.87327170542e-09,-1.58233681572e-08
-0.6,-1.1,-8.15388932405e-09,-1.8861241044e-08
-0.6,-1.0,-1.13316616865e-08,-2.24264179052e-08
-0.6,-0.9,-1.57249162722e-08,-2.65104286252e-08
-0.6,-0.8,-2.1727043283e-08,-3.1017439114e-08
-0.6,-0.7,-2.97906482829e-08,-3.57083890822e-08
-0.6,-0.6,-4.03826611598e-08,-4.01344361904e-08
-0.6,-0.5,-5.39034479352e-08,-4.35702012449e-08
-0.6,-0.4,-7.05723982754e-08,-4.49556930229e-08
-0.6,-0.3,-9.0283133765e-08,-4.28348735625e-08
-0.6,-0.2,-1.12384075808e-07,-3.52399939158e-08
-0.6,-0.1,-1.35176489341e-07,-1.94680102352e-08
-0.5,-2.0,-2.86370962159e-10,-4.39872776748e-09
-0.5,-1.9,-3.74603560011e-10,-5.11883881608e-09
-0.5,-1.8,-5.09459960142e-10,-5.99689322214e-09
-0.5,-1.7,-7.13453803224e-10,-7.07286193527e-09
-0.5,-1.6,-1.01960622541e-09,-8.39726967844e-09
-0.5,-1.5,-1.47637111319e-09,-1.00336117566e-08
-0.5,-1.4,-2.15484087813e-09,-1.2060805935e-08
-0.5,-1.3,-3.15916231698e-09,-1.45750492331e-08
-0.5,-1.2,-4.64125615959e-09,-1.76897418714e-08
-0.5,-1.1,-6.82080422989e-09,-2.15309186142e-08
-0.5,-1.0,-1.00105445266e-08,-2.62237543874e-08
-0.5,-0.9,-1.46443255606e-08,-3.18633913319e-08
-0.5,-0.8,-2.13000845664e-08,-3.84617655745e-08
