x,y,vertical,horizontal
-1.0,-2.0,8.7076516365e-10,-2.91061712645e-09
-1.0,-1.9,8.32214656162e-10,-3.38722685682e-09
-1.0,-1.8,7.50487390594e-10,-3.95251577307e-09
-1.0,-1.7,6.06882345656e-10,-4.62237231378e-09
-1.0,-1.6,3.75760099408e-10,-5.41400489213e-09
-1.0,-1.5,2.24169621975e-11,-6.34475896684e-09
-1.0,-1.4,-4.99290096404e-10,-7.42982842524e-09
-1.0,-1.3,-1.2491835447e-09,-8.67829329643e-09
-1.0,-1.2,-2.30204045793e-09,-1.00868452118e-08
-1.0,-1.1,-3.74640459701e-09,-1.16307311165e-08
-1.0,-1.0,-5.67864726133e-09,-1.32521387747e-08
-1.0,-0.9,-8.18948383956e-09,-1.48477953416e-08
-1.0,-0.8,-1.13408010338e-08,-1.6260030685e-08
-1.0,-0.7,-1.51335998641e-08,-1.72782008413e-08
-1.0,-0.6,-1.94735564249e-08,-1.76580391455e-08
-1.0,-0.5,-2.4147182681e-08,-1.71623719807e-08
-1.0,-0.4,-2.88238294209e-08,-1.56169841818e-08
-1.0,-0.3,-3.30919726947e-08,-1.29648013239e-08
-1.0,-0.2,-3.65238111399e-08,-9.29826997902e-09
-1.0,-0.1,-3.87495055746e-08,-4.85803996268e-09
-0.9,-2.0,1.17567656506e-09,-2.90815346984e-09
-0.9,-1.9,1.19146725608e-09,-3.41656505477e-09
-0.9,-1.8,1.17270109022e-09,-4.02944613311e-09
-0.9,-1.7,1.10058925266e-09,-4.7691913998e-09
-0.9,-1.6,9.48047157151e-10,-5.66188679041e-09
-0.9,-1.5,6.76452072045e-10,-6.73671884675e-09
-0.9,-1.4,2.31515702e-10,-8.02413444756e-09
-0.9,-1.3,-4.61533890214e-10,-9.55180637301e-09
-0.9,-1.2,-1.50267344509e-09,-1.13370703897e-08
-0.9,-1.1,-3.01979575166e-09,-1.33742748424e-08
-0.9,-1.0,-5.16572995571e-09,-1.56159395963e-08
-0.9,-0.9,-8.10383655972e-09,-1.79486693977e-08
-0.9,-0.8,-1.19755908149e-08,-2.01693912437e-08
-0.9,-0.7,-1.68469638936e-08,-2.19744024713e-08
-0.9,-0.6,-2.26412329877e-08,-2.29790397597e-08
-0.9,-0.5,-2.90824724855e-08,-2.27813711388e-08
-0.9,-0.4,-3.56846851697e-08,-2.10631069793e-08
-0.9,-0.3,-4.18098984617e-08,-1.76933079292e-08
-0.9,-0.2,-4.67838193804e-08,-1.27894681785e-08
-0.9,-0.1,-5.00260278741e-08,-6.71149897525e-09
-0.8,-2.0,1.50306555643e-09,-2.85072384186e-09
-0.8,-1.9,1.58451507197e-09,-3.38056000019e-09
-0.8,-1.8,1.6448021593e-09,-4.02956866044e-09
-0.8,-1.7,1.66687204654e-09,-4.82739145067e-09
-0.8,-1.6,1.62452971056e-09,-5.8106094881e-09
-0.8,-1.5,1.47800977379e-09,-7.0233797913e-09
-0.8,-1.4,1.16771881621e-09,-8.51700144738e-09
-0.8,-1.3,6.05821858814e-10,-1.03471112264e-08
-0.8,-1.2,-3.34104851439e-10,-1.25662761705e-08
-0.8,-1.1,-1.827648451e-09,-1.52085933372e-08
-0.8,-1.0,-4.10553081991e-09,-1.82621548682e-08
-0.8,-0.9,-7.44496605683e-09,-2.1626671295e-08
-0.8,-0.8,-1.21306619459e-08,-2.50604680645e-08
-0.8,-0.7,-1.83697085127e-08,-2.81364876263e-08
-0.8,-0.6,-2.61619209023e-08,-3.02466710887e-08
-0.8,-0.5,-3.51679891311e-08,-3.06977915534e-08
-0.8,-0.4,-4.46584594943e-08,-2.89014615447e-08
