x,y,vertical,horizontal
-1.0,-2.0,-3.39393056403e-09,-3.17649995614e-09
-1.0,-1.9,-3.83614862462e-09,-3.43177505559e-09
-1.0,-1.8,-4.35592307157e-09,-3.70575976832e-09
-1.0,-1.7,-4.96951900552e-09,-3.99583389279e-09
-1.0,-1.6,-5.69663956191e-09,-4.29658193782e-09
-1.0,-1.5,-6.56089590107e-09,-4.59827324205e-09
-1.0,-1.4,-7.5900938833e-09,-4.88463345705e-09
-1.0,-1.3,-8.81606843501e-09,-5.12961757277e-09
-1.0,-1.2,-1.02735705479e-08,-5.29281379693e-09
-1.0,-1.1,-1.19973225746e-08,-5.31305469556e-09
-1.0,-1.0,-1.40157048311e-08,-5.09987904903e-09
-1.0,-0.9,-1.63384908642e-08,-4.52290268288e-09
-1.0,-0.8,-1.89345204511e-08,-3.40044307852e-09
-1.0,-0.7,-2.16934312969e-08,-1.49200905483e-09
-1.0,-0.6,-2.43650745262e-08,1.49346582225e-09
-1.0,-0.5,-2.64762088359e-08,5.84802527679e-09
-1.0,-0.4,-2.72495987693e-08,1.17296164403e-08
-1.0,-0.3,-2.56161067321e-08,1.88971363113e-08
-1.0,-0.2,-2.05058357072e-08,2.63626862988e-08
-1.0,-0.1,-1.1570044156e-08,3.22745360842e-08
-0.9,-2.0,-3.41665251179e-09,-3.59328981276e-09
-0.9,-1.9,-3.87844554559e-09,-3.92279285706e-09
-0.9,-1.8,-4.42661503756e-09,-4.28733492118e-09
-0.9,-1.7,-5.08127521011e-09,-4.68816676149e-09
-0.9,-1.6,-5.86766174132e-09,-5.12454507227e-09
-0.9,-1.5,-6.81733404082e-09,-5.59223536769e-09
-0.9,-1.4,-7.96950034358e-09,-6.08115562328e-09
-0.9,-1.3,-9.37230487208e-09,-6.57170636528e-09
-0.9,-1.2,-1.10836997547e-08,-7.02911089923e-09
-0.9,-1.1,-1.31710965135e-08,-7.3947836247e-09
-0.9,-1.0,-1.5708160149e-08,-7.57336811199e-09
-0.9,-0.9,-1.87655140952e-08,-7.41375872725e-09
-0.9,-0.8,-2.23891312738e-08,-6.68259015117e-09
-0.9,-0.7,-2.65548289406e-08,-5.03074939302e-09
-0.9,-0.6,-3.10787962815e-08,-1.96134999921e-09
-0.9,-0.5,-3.54552216831e-08,3.1690505588e-09
-0.9,-0.4,-3.86022890815e-08,1.10273254435e-08
-0.9,-0.3,-3.85983138028e-08,2.18724716875e-08
-0.9,-0.2,-3.28251025991e-08,3.46195083338e-08
-0.9,-0.1,-1.94050617347e-08,4.58070207582e-08
-0.8,-2.0,-3.39718382317e-09,-4.02220920753e-09
-0.8,-1.9,-3.86931192583e-09,-4.43236527128e-09
-0.8,-1.8,-4.43453506779e-09,-4.89693386047e-09
-0.8,-1.7,-5.11646698549e-09,-5.42246036129e-09
-0.8,-1.6,-5.94559984122e-09,-6.01496484943e-09
-0.8,-1.5,-6.9613892164e-09,-6.6787802725e-09
-0.8,-1.4,-8.21491032342e-09,-7.41452203972e-09
-0.8,-1.3,-9.77215230893e-09,-8.21562386763e-09
-0.8,-1.2,-1.17179093838e-08,-9.0625144486e-09
-0.8,-1.1,-1.41599424917e-08,-9.91291842232e-09
-0.8,-1.0,-1.72324029188e-08,-1.06858007293e-08
-0.8,-0.9,-2.10959342524e-08,-1.12349323286e-08
-0.8,-0.8,-2.59282700804e-08,-1.13057407096e-08
-0.8,-0.7,-3.18909262729e-08,-1.04662614713e-08
-0.8,-0.6,-3.90389806343e-08,-8.00222390804e-09
-0.8,-0.5,-4.71008196962e-08,-2.77998039312e-09
-0.8,-0.4,-5.49829350239e-08,6.84355831006e-09
-0.8,-0.3,-5.98145285934e-08,2.270561789e-08
-0.8,-0.2,-5.58253444218e-08,4.50784081576e-08
-0.8,-0.1,-3.57713349196e-08,6.83563319664e-08
-0.7,-2.0,-3.33151479707e-09,-4.45410727673e-09
-0.7,-1.9,-3.80273542581e-09,-4.94902038628e-09
-0.7,-1.8,-4.3707003789e-09,-5.52021921534e-09
-0.7,-1.7,-5.06170840987e-09,-6.18090746774e-09
-0.7,-1.6,-5.91054345222e-09,-6.94596356133e-09
-0.7,-1.5,-6.96348623702e-09,-7.831512684e-09
-0.7,-1.4,-8.28244081422e-09,-8.85384475375e-09
-0.7,-1.3,-9.95057625842e-09,-1.00271316407e-08
-0.7,-1.2,-1.20799929902e-08,-1.13589730249e-08
-0.7,-1.1,-1.48220071871e-08,-1.28420350596e-08
-0.7,-1.0,-1.83805961798e-08,-1.44386380412e-08
-0.7,-0.9,-2.30290471653e-08,-1.60524951182e-08
-0.7,-0.8,-2.91279906934e-08,-1.74766637359e-08
-0.7,-0.7,-3.71370662882e-08,-1.82965870304e-08
-0.7,-0.6,-4.75940298009e-08,-1.77069345567e-08
-0.7,-0.5,-6.09770550531e-08,-1.41642060382e-08
-0.7,-0.4,-7.71813731188e-08,-4.75693194643e-09
-0.7,-0.3,-9.37887182777e-08,1.56697797353e-08
-0.7,-0.2,-1.01207247032e-07,5.39659921147e-08
-0.7,-0.1,-7.56716789956e-08,1.07898998712e-07
-0.6,-2.0,-3.21746486702e-09,-4.87839586616e-09
-0.6,-1.9,-3.67500520891e-09,-5.45909324833e-09
-0.6,-1.8,-4.22898766548e-09,-6.13951667337e-09
-0.6,-1.7,-4.90709497709e-09,-6.9406309824e-09
-0.6,-1.6,-5.74668103013e-09,-7.88796462788e-09
-0.6,-1.5,-6.79859718605e-09,-9.01234309893e-09
-0.6,-1.4,-8.13267810565e-09,-1.03504588487e-08
-0.6,-1.3,-9.84566585879e-09,-1.19449407667e-08
-0.6,-1.2,-1.20727452324e-08,-1.38432446287e-08
-0.6,-1.1,-1.50044744719e-08,-1.60940197959e-08
-0.6,-1.0,-1.89118585791e-08,-1.87382837368e-08
-0.6,-0.9,-2.41838542224e-08,-2.17900186334e-08
-0.6,-0.8,-3.1384083083e-08,-2.5194947495e-08
-0.6,-0.7,-4.1337389026e-08,-2.87427592974e-08
-0.6,-0.6,-5.52614649891e-08,-3.18743396925e-08
-0.6,-0.5,-7.49546884642e-08,-3.32332351877e-08
-0.6,-0.4,-1.02971630966e-07,-2.9534533874e-08
-0.6,-0.3,-1.42117206751e-07,-1.24615215692e-08
-0.6,-0.2,-1.89437033095e-07,3.98349861385e-08
-0.6,-0.1,-1.96091380434e-07,1.71335332957e-07
-0.5,-2.0,-3.05517994519e-09,-5.28358680482e-09
-0.5,-1.9,-3.48547719659e-09,-5.94740793709e-09
