x,y,vertical,horizontal
0.6,-1.2,422108564635.51196,-309669630200.99567
0.6,-1.1,517363503142.43646,-370475985280.7216
0.6,-1.0,640075007128.9623,-438424404947.16235
0.6,-0.9,799127572116.1898,-509143154051.7368
0.6,-0.8,1005228099242.9841,-572414838400.7148
0.6,-0.7,1268929538613.0671,-607612868567.3057
0.6,-0.6,1594336872631.5364,-577259870785.7153
0.6,-0.5,1963885581156.3467,-421033925249.18243
0.6,-0.4,2309384163056.0806,-59691790299.56272
0.6,-0.3,2475688723788.9795,568651747415.8256
0.6,-0.2,2222673636288.602,1415597803214.4895
0.6,-0.1,1358458890263.68,2215894750114.599
0.7,-2.0,115046286742.02193,-54264342834.393425
0.7,-1.9,133776974968.78156,-64703614557.93393
0.7,-1.8,156226011068.98636,-77359839373.92207
0.7,-1.7,183252499917.54776,-92693860692.02177
0.7,-1.6,215937100620.06924,-111227399719.83649
0.7,-1.5,255641521965.0964,-133517543286.03201
0.7,-1.4,304080831128.3998,-160095075872.22
0.7,-1.3,363405602998.40686,-191337385438.54068
0.7,-1.2,436281149163.95624,-227227465215.8336
0.7,-1.1,525927773526.7953,-266922401695.55103
0.7,-1.0,636034251835.2825,-308019315165.5339
0.7,-0.9,770349284552.97,-345378575695.3836
0.7,-0.8,931552055575.4026,-369394557253.3314
0.7,-0.7,1118674090066.2625,-363831551787.3708
0.7,-0.6,1321987907824.6843,-304065988696.6837
0.7,-0.5,1514456818110.893,-158242395199.10635
0.7,-0.4,1641190633177.6746,103523972045.19221
0.7,-0.3,1615477124711.3452,485744190434.74493
0.7,-0.2,1340658853255.625,932687588795.5203
0.7,-0.1,773813218583.4506,1311514831201.3027
0.8,-2.0,119952939369.41847,-36715651160.18635
0.8,-1.9,139556494442.86554,-43743499244.38914
0.8,-1.8,162983008940.2204,-52232198509.22416
0.8,-1.7,191057722340.32205,-62463841660.6116
0.8,-1.6,224781779954.2648,-74742025055.41681
0.8,-1.5,265357101936.71307,-89362819228.95166
0.8,-1.4,314201868763.6045,-106555460289.71745
0.8,-1.3,372941773723.55457,-126371706810.20262
0.8,-1.2,443348918802.06287,-148492118922.53488
0.8,-1.1,527177049753.3815,-171905618542.54288
0.8,-1.0,625803294010.654,-194412339501.82544
0.8,-0.9,739528060677.968,-211917726656.2239
0.8,-0.8,866312048429.4426,-217570295577.06918
0.8,-0.7,999686606057.7129,-201023198844.0699
0.8,-0.6,1125706126618.921,-148565327017.08047
0.8,-0.5,1219450988673.2676,-45556836479.37391
0.8,-0.4,1243209201845.469,116977736845.45317
0.8,-0.3,1150990419578.87,331110786538.2321
0.8,-0.2,904980827983.394,560844752521.231
0.8,-0.1,503020627803.4503,743293395153.0631
0.9,-2.0,122917703115.77391,-18518232852.36444
0.9,-1.9,143034366804.23453,-22050838149.801247
0.9,-1.8,167025017835.0043,-26307427305.551357
0.9,-1.7,195686392526.90228,-31420722560.249187
0.9,-1.6,229958959394.93582,-37528096014.438736
0.9,-1.5,270928845559.3238,-44753374796.41916
0.9,-1.4,319806863566.08795,-53171807317.32556
0.9,-1.3,377863934698.968,-62747507544.716415
0.9,-1.2,446289070943.247,-73228343503.14713
0.9,-1.1,525917618760.41394,-83979935886.472
0.9,-1.0,616755216164.0493,-93743094202.45978
0.9,-0.9,717205139518.208,-100318703334.86061
0.9,-0.8,822917191969.6917,-100241032156.89917
0.9,-0.7,925267729342.5254,-88621550053.34785
0.9,-0.6,1009743874422.0367,-59540197224.1369
0.9,-0.5,1055039313518.315,-7550527708.144888
0.9,-0.4,1034428840388.8041,69237500648.28555
0.9,-0.3,921439855160.774,164938492600.10312
0.9,-0.2,700675755530.8688,262909881014.7084
0.9,-0.1,380616433377.81903,338027368370.54755
1.0,-2.0,123909090006.4855,-0.00010109536490333146
1.0,-1.9,144194790209.02713,8.360663417894372e-06
1.0,-1.8,168369395071.68628,0.0002586151104578631
1.0,-1.7,197218712119.24814,-2.588978382062943e-05
1.0,-1.6,231660747381.86148,-0.000546876244822656
1.0,-1.5,272739649119.52258,-1.4095997743213215e-05
1.0,-1.4,321592264440.0773,0.0002356333834782404
1.0,-1.3,379364924212.02515,-0.0005387175297964982
1.0,-1.2,447045395787.3888,1.3005476427835688e-05
1.0,-1.1,525158849463.9745,-0.0010160427485050765
1.0,-1.0,613261109051.4297,5.428372769879244e-05
1.0,-0.9,709159483912.8435,-0.0010733960917582647
1.0,-0.8,807828583824.0856,-0.00010194354814862509
1.0,-0.7,900115007401.0063,-0.0006024524422285625
1.0,-0.6,971603380770.8022,-6.898557061721539e-05
1.0,-0.5,1002466967296.4086,0.0008094091540802087
1.0,-0.4,969584358307.977,-0.002115126675692234
1.0,-0.3,852136745137.8589,-0.00038644844242711763
1.0,-0.2,640487790992.4689,-0.0015926457965913569
1.0,-0.1,345160431931.9665,0.000764172714331215
1.1,-2.0,122917703115.77403,18518232852.364338
