x,y,vertical,horizontal
-1.0,-2.0,1.47245824843e-09,-2.15472105352e-09
-1.0,-1.9,1.49806780434e-09,-2.61389402735e-09
-1.0,-1.8,1.48451711784e-09,-3.16495320535e-09
-1.0,-1.7,1.41289659759e-09,-3.8244051167e-09
-1.0,-1.6,1.25724923321e-09,-4.61009974118e-09
-1.0,-1.5,9.8243290467e-10,-5.54003246887e-09
-1.0,-1.4,5.41735917107e-10,-6.63003671244e-09
-1.0,-1.3,-1.25368940109e-10,-7.88979937067e-09
-1.0,-1.2,-1.09450070097e-09,-9.31656104378e-09
-1.0,-1.1,-2.45517763076e-09,-1.08860323319e-08
-1.0,-1.0,-4.30486666363e-09,-1.25407509477e-08
-1.0,-0.9,-6.73548115675e-09,-1.41776524428e-08
-1.0,-0.8,-9.81018172796e-09,-1.56391080334e-08
-1.0,-0.7,-1.35312856171e-08,-1.67143268743e-08
-1.0,-0.6,-1.78057874951e-08,-1.71586922889e-08
-1.0,-0.5,-2.24214755994e-08,-1.67344706895e-08
-1.0,-0.4,-2.70488874976e-08,-1.52666796188e-08
-1.0,-0.3,-3.12775494582e-08,-1.26972829674e-08
-1.0,-0.2,-3.4680529751e-08,-9.11759453969e-09
-1.0,-0.1,-3.68886402001e-08,-4.76699327316e-09
-0.9,-2.0,1.79572872419e-09,-2.08735227832e-09
-0.9,-1.9,1.8817433951e-09,-2.57385188035e-09
-0.9,-1.8,1.93803290541e-09,-3.168170683e-09
-0.9,-1.7,1.94562624088e-09,-3.89343203135e-09
-0.9,-1.6,1.87712902114e-09,-4.77648888673e-09
-0.9,-1.5,1.69346462264e-09,-5.84731619653e-09
-0.9,-1.4,1.33973277261e-09,-7.13714874443e-09
-0.9,-1.3,7.4038147248e-10,-8.67442001675e-09
-0.9,-1.2,-2.05518590123e-10,-1.04771682316e-08
-0.9,-1.1,-1.62698257087e-09,-1.25403514421e-08
-0.9,-1.0,-3.67812051508e-09,-1.48169699922e-08
-0.9,-0.9,-6.52371149715e-09,-1.71939433223e-08
-0.9,-0.8,-1.03067560435e-08,-1.94683130804e-08
-0.9,-0.7,-1.5094816437e-08,-2.13362618984e-08
-0.9,-0.6,-2.08127771095e-08,-2.2412760756e-08
-0.9,-0.5,-2.71862792401e-08,-2.22952495688e-08
-0.9,-0.4,-3.37307913324e-08,-2.06645490388e-08
-0.9,-0.3,-3.98096443266e-08,-1.73885830291e-08
-0.9,-0.2,-4.47496288858e-08,-1.25834901445e-08
-0.9,-0.1,-4.79711385661e-08,-6.60764860143e-09
-0.8,-2.0,2.13994468296e-09,-1.95913078337e-09
-0.8,-1.9,2.29818749262e-09,-2.46171351054e-09
-0.8,-1.8,2.44106634755e-09,-3.08691799828e-09
-0.8,-1.7,2.55138892441e-09,-3.86524214777e-09
-0.8,-1.6,2.60267428658e-09,-4.83418191626e-09
-0.8,-1.5,2.55470009155e-09,-6.03884901828e-09
-0.8,-1.4,2.34722462685e-09,-7.53151191717e-09
-0.8,-1.3,1.89155735828e-09,-9.36875965604e-09
-0.8,-1.2,1.0602022675e-09,-1.16040564149e-08
-0.8,-1.1,-3.23717499562e-10,-1.42722979576e-08
-0.8,-1.0,-2.49242095096e-09,-1.73622298322e-08
-0.8,-0.9,-5.72480421366e-09,-2.07740226607e-08
-0.8,-0.8,-1.03074060165e-08,-2.4266222586e-08
-0.8,-0.7,-1.64492467334e-08,-2.74117127994e-08
-0.8,-0.6,-2.41521093354e-08,-2.9602063942e-08
-0.8,-0.5,-3.30786172047e-08,-3.01433491253e-08
-0.8,-0.4,-4.25011372562e-08,-2.84461490309e-08
-0.8,-0.3,-5.13998779896e-08,-2.42361642292e-08
-0.8,-0.2,-5.86878059449e-08,-1.7672098464e-08
-0.8,-0.1,-6.34512096182e-08,-9.31551893163e-09
-0.7,-2.0,2.49604210991e-09,-1.76074410808e-09
-0.7,-1.9,2.7371479378e-09,-2.26386395751e-09
-0.7,-1.8,2.98257286632e-09,-2.90145596459e-09
-0.7,-1.7,3.21934570747e-09,-3.71147014816e-09
-0.7,-1.6,3.42534720966e-09,-4.74287710785e-09
-0.7,-1.5,3.56390186501e-09,-6.05829696304e-09
-0.7,-1.4,3.57539657438e-09,-7.73632734808e-09
-0.7,-1.3,3.36462970976e-09,-9.87220250877e-09
-0.7,-1.2,2.78262076211e-09,-1.25738253338e-08
-0.7,-1.1,1.60276733588e-09,-1.59474771612e-08
-0.7,-1.0,-5.04712796529e-10,-2.00637166417e-08
-0.7,-0.9,-3.98634381598e-09,-2.48912426501e-08
-0.7,-0.8,-9.37603062669e-09,-3.01919860437e-08
-0.7,-0.7,-1.71749556944e-08,-3.53981952782e-08
-0.7,-0.6,-2.76073922583e-08,-3.95497459213e-08
-0.7,-0.5,-4.03102330659e-08,-4.14191295325e-08
-0.7,-0.4,-5.41575456053e-08,-3.98864615584e-08
-0.7,-0.3,-6.74370206385e-08,-3.44047649117e-08
-0.7,-0.2,-7.83391717876e-08,-2.52385888901e-08
-0.7,-0.1,-8.5436290365e-08,-1.33335483141e-08
-0.6,-2.0,2.8518343103e-09,-1.48471736991e-09
-0.6,-1.9,3.183837122e-09,-1.9685625311e-09
-0.6,-1.8,3.54495788217e-09,-2.59360442243e-09
-0.6,-1.7,3.92929966483e-09,-3.40425933137e-09
-0.6,-1.6,4.32349624408e-09,-4.46030265704e-09
-0.6,-1.5,4.70106992895e-09,-5.84225633582e-09
-0.6,-1.4,5.01279678992e-09,-7.65809474384e-09
-0.6,-1.3,5.17044319298e-09,-1.00505559321e-08
-0.6,-1.2,5.01996176625e-09,-1.32024289751e-08
-0.6,-1.1,4.29937969757e-09,-1.73327651107e-08
-0.6,-1.0,2.57879244136e-09,-2.2668078283e-08
-0.6,-0.9,-8.07844229347e-10,-2.93584651711e-08
-0.6,-0.8,-6.79375627616e-09,-3.72973426208e-08
-0.6,-0.7,-1.64608810912e-08,-4.5830260668e-08
-0.6,-0.6,-3.06125250583e-08,-5.34706119982e-08
-0.6,-0.5,-4.9031820093e-08,-5.79703820844e-08
-0.6,-0.4,-6.99005953529e-08,-5.7090243144e-08
-0.6,-0.3,-9.01291292509e-08,-4.97501833277e-08
-0.6,-0.2,-1.06576379374e-07,-3.65566528573e-08
-0.6,-0.1,-1.17098313025e-07,-1.92789437825e-08
-0.5,-2.0,3.19226007947e-09,-1.12663619671e-09
-0.5,-1.9,3.61903265865e-09,-1.56776328337e-09
-0.5,-1.8,4.10379395043e-09,-2.14942743399e-09
-0.5,-1.7,4.65056309717e-09,-2.92014899834e-09
-0.5,-1.6,5.25949345204e-09,-3.94764972682e-09
-0.5,-1.5,5.92227296897e-09,-5.32735466821e-09
-0.5,-1.4,6.61324016504e-09,-7.19467338176e-09
-0.5,-1.3,7.27236295457e-09,-9.74214534698e-09
-0.5,-1.2,7.7729670134e-09,-1.32414876369e-08
-0.5,-1.1,7.86182470343e-09,-1.80662785417e-08
-0.5,-1.0,7.05295766094e-09,-2.46979879773e-08
-0.5,-0.9,4.45798694535e-09,-3.36655275293e-08
-0.5,-0.8,-1.421895578e-09,-4.53061740187e-08
-0.5,-0.7,-1.27571334621e-08,-5.91815694683e-08
-0.5,-0.6,-3.1803154829e-08,-7.31586981635e-08
-0.5,-0.5,-5.91450351732e-08,-8.29532978083e-08
-0.5,-0.4,-9.16852490452e-08,-8.36962861722e-08
-0.5,-0.3,-1.23203003336e-07,-7.32090877046e-08
-0.5,-0.2,-1.47919804627e-07,-5.33367304288e-08
-0.5,-0.1,-1.63023919752e-07,-2.78416626965e-08
-0.4,-2.0,3.50010258302e-09,-6.86351564173e-10
-0.4,-1.9,4.01989579628e-09,-1.05903672855e-09
-0.4,-1.8,4.62861281049e-09,-1.56229909806e-09
-0.4,-1.7,5.34237812395e-09,-2.24494401178e-09
-0.4,-1.6,6.17896264878e-09,-3.17721059569e-09
-0.4,-1.5,7.15587995305e-09,-4.46191099672e-09
-0.4,-1.4,8.28532754314e-09,-6.25212655086e-09
-0.4,-1.3,9.56199627972e-09,-8.77943429217e-09
-0.4,-1.2,1.09349081677e-08,-1.23984517483e-08
-0.4,-1.1,1.22438009481e-08,-1.7654143604e-08
-0.4,-1.0,1.30785654406e-08,-2.53710988951e-08
-0.4,-0.9,1.24820598314e-08,-3.67250593085e-08
-0.4,-0.8,8.38807657621e-09,-5.31190859688e-08
-0.4,-0.7,-3.14521336058e-09,-7.53412818126e-08
-0.4,-0.6,-2.78855529851e-08,-1.01162498308e-07
-0.4,-0.5,-6.9719765221e-08,-1.22216995098e-07
-0.4,-0.4,-1.23171638578e-07,-1.26468870472e-07
-0.4,-0.3,-1.73538068275e-07,-1.09228445298e-07
-0.4,-0.2,-2.09435880616e-07,-7.71707473936e-08
-0.4,-0.1,-2.29114594498e-07,-3.92150433332e-08
-0.3,-2.0,3.75720750815e-09,-1.68936228669e-10
-0.3,-1.9,4.36161887289e-09,-4.47229045341e-10
-0.3,-1.8,5.08507249242e-09,-8.35790071951e-10
-0.3,-1.7,5.95659910799e-09,-1.37874906862e-09
-0.3,-1.6,7.01364991548e-09,-2.14115839177e-09
-0.3,-1.5,8.30439150591e-09,-3.22115661295e-09
-0.3,-1.4,9.88973104236e-09,-4.7706400567e-09
-0.3,-1.3,1.18430540236e-08,-7.03133639605e-09
-0.3,-1.2,1.42415822763e-08,-1.03993008792e-08
-0.3,-1.1,1.71316696476e-08,-1.55422008231e-08
-0.3,-1.0,2.04172597853e-08,-2.36119756145e-08
-0.3,-0.9,2.35275148281e-08,-3.66084146561e-08
-0.3,-0.8,2.44791690535e-08,-5.78577700574e-08
-0.3,-0.7,1.7537428756e-08,-9.18832258717e-08
-0.3,-0.6,-1.05332520509e-08,-1.40278809096e-07
-0.3,-0.5,-7.68077677824e-08,-1.88063250099e-07
-0.3,-0.4,-1.72960139183e-07,-1.99551325025e-07
-0.3,-0.3,-2.55427902587e-07,-1.63279814874e-07
-0.3,-0.2,-3.0139279079e-07,-1.06793086612e-07
-0.3,-0.1,-3.20491925521e-07,-5.13065976677e-08
-0.2,-2.0,3.94611425713e-09,4.14862989212e-10
-0.2,-1.9,4.61982516866e-09,2.54588727219e-10
-0.2,-1.8,5.43850246583e-09,1.44072992751e-11
-0.2,-1.7,6.44290974681e-09,-3.39813754408e-10
-0.2,-1.6,7.68895896047e-09,-8.59184058213e-10
-0.2,-1.5,9.25479252213e-09,-1.62238591864e-09
-0.2,-1.4,1.12516687655e-08,-2.75453646266e-09
-0.2,-1.3,1.38406536244e-08,-4.46219435312e-09
-0.2,-1.2,1.72574819461e-08,-7.10140747424e-09
-0.2,-1.1,2.1845775127e-08,-1.131692736e-08
-0.2,-1.0,2.8083665294e-08,-1.8343053652e-08
