x,y,vertical,horizontal
-0.75,-0.75,725905798511.976,247896812161.85904
-0.75,-0.7,801266174354.2892,219192460423.78336
-0.75,-0.65,879453502270.3766,177633322811.59802
-0.75,-0.6,958115908267.6813,120592441400.81328
-0.75,-0.55,1033822162463.4019,45456369138.072136
-0.75,-0.5,1101869176147.4355,-50060887241.10968
-0.75,-0.45,1156178318919.1973,-167458260397.3562
-0.75,-0.4,1189370872674.58,-306842808893.80206
-0.75,-0.35,1193133158935.4429,-466226790398.44006
-0.75,-0.3,1158975755728.954,-640845038049.6813
-0.75,-0.25,1079434431804.9989,-822695076945.9269
-0.75,-0.2,949634305808.1371,-1000565175719.2373
-0.75,-0.15,768952072755.785,-1160801914857.015
-0.75,-0.1,542323207050.52264,-1288924822176.0867
-0.75,-0.05,280661677549.77454,-1371914550929.5613
-0.7,-2.0,56680888686.83088,101602363448.25197
-0.7,-1.95,61832039841.4719,107712713147.81505
-0.7,-1.9,67558262893.59116,114265054905.02217
-0.7,-1.85,73934610709.07385,121291547459.33264
-0.7,-1.8,81047106832.04813,128825486894.09456
-0.7,-1.75,88994457311.06465,136900842545.11595
-0.7,-1.7,97890026376.88269,145551570819.72922
-0.7,-1.65,107864108260.8304,154810631099.76218
-0.7,-1.6,119066526239.28769,164708604218.91904
-0.7,-1.55,131669585255.01956,175271783351.04913
-0.7,-1.5,145871394047.30835,186519567688.7223
-0.7,-1.45,161899553413.93912,198460938873.846
-0.7,-1.4,180015174314.27518,211089736344.44608
-0.7,-1.35,200517136145.70532,224378368095.563
-0.7,-1.3,223746411836.52466,238269495681.0074
-0.7,-1.25,250090158449.31668,252665115646.89566
-0.7,-1.2,279985080373.3728,267412325705.5548
-0.7,-1.15,313919290502.1991,282284919829.68896
-0.7,-1.1,352431488229.74915,296959818700.1669
-0.7,-1.05,396105697794.4392,310987243830.8236
-0.7,-1.0,445559015092.9389,323753545931.9393
-0.7,-0.95,501418743132.43097,334435804830.90186
-0.7,-0.9,564283918338.5247,341947899322.491
-0.7,-0.85,634664553258.6252,344878963725.27423
-0.7,-0.8,712890069447.0033,341427388166.454
-0.7,-0.75,798976713602.3564,329337301528.7538
-0.7,-0.7,892442982551.138,305850420641.97546
-0.7,-0.65,992063608710.2057,267694831051.98416
-0.7,-0.6,1095558766800.4609,211143838201.4634
-0.7,-0.55,1199229207542.6807,132191476720.80423
-0.7,-0.5,1297574102303.294,26903137861.77421
-0.7,-0.45,1382969879573.8484,-107997514780.49725
-0.7,-0.4,1445544394553.7556,-274263755658.2523
-0.7,-0.35,1473440049958.284,-471001237413.52716
-0.7,-0.3,1453692388228.819,-693417255039.4305
