x,y,vertical,horizontal
-0.7,-1.5,-145871394047.30807,-186519567688.72238
-0.7,-1.4,-180015174314.2751,-211089736344.44528
-0.7,-1.3,-223746411836.5251,-238269495681.0084
-0.7,-1.2,-279985080373.3734,-267412325705.5537
-0.7,-1.1,-352431488229.7513,-296959818700.16736
-0.7,-1.0,-445559015092.9391,-323753545931.9371
-0.7,-0.9,-564283918338.5236,-341947899322.4883
-0.7,-0.8,-712890069447.0057,-341427388166.45386
-0.7,-0.7,-892442982551.1389,-305850420641.9748
-0.7,-0.6,-1095558766800.4634,-211143838201.4664
-0.7,-0.5,-1297574102303.2947,-26903137861.772415
-0.7,-0.4,-1445544394553.7625,274263755658.25098
-0.7,-0.3,-1453692388228.819,693417255039.4406
-0.7,-0.2,-1224727064007.0486,1170823480012.816
-0.7,-0.1,-713217876073.5691,1569808994830.8406
-0.6,-2.0,-52265593526.600204,-111194615868.86333
-0.6,-1.9,-62734883948.71346,-126182764928.23439
-0.6,-1.8,-75868381931.87013,-143746070807.31567
-0.6,-1.7,-92486881522.10707,-164379389436.7054
-0.6,-1.6,-113704987718.34238,-188658036435.6234
-0.6,-1.5,-141047918714.3661,-217228508407.6863
-0.6,-1.4,-176616378683.79547,-250771957514.7909
-0.6,-1.3,-223316596422.4146,-289912078178.7279
-0.6,-1.2,-285172950765.2907,-335013712201.33575
-0.6,-1.1,-367729799784.7075,-385772387291.5273
-0.6,-1.0,-478506395495.26044,-440414573961.8302
-0.6,-0.9,-627344248195.0826,-494199250218.91425
-0.6,-0.8,-826169889769.9556,-536741181656.2998
-0.6,-0.7,-1086975773481.8784,-547581262582.4444
-0.6,-0.6,-1415409175653.597,-489887171747.871
-0.6,-0.5,-1795342580010.2463,-304572740476.6019
-0.6,-0.4,-2159623811736.781,85749238175.27696
-0.6,-0.3,-2353419711301.582,740599016348.964
-0.6,-0.2,-2135906881903.9585,1608988633298.8538
-0.6,-0.1,-1313383712779.088,2423286539274.38
-0.5,-2.0,-46410659684.301674,-120192258754.63457
-0.5,-1.9,-56058745968.918274,-137475565134.69376
-0.5,-1.8,-68287346365.90531,-158049975203.80014
-0.5,-1.7,-83946272411.53589,-182673926856.34714
-0.5,-1.6,-104218499934.35329,-212297059388.953
-0.5,-1.5,-130770996459.54716,-248101904806.55957
-0.5,-1.4,-165981733134.42682,-291542307622.83374
-0.5,-1.3,-213283641566.25623,-344359729928.4529
-0.5,-1.2,-277686816328.3376,-408532901435.4237
-0.5,-1.1,-366566201407.18427,-486060561019.26624
-0.5,-1.0,-490822798719.9135,-578358235452.4143
-0.5,-0.9,-666499093543.873,-684802559235.7673
-0.5,-0.8,-916712831799.4563,-799463998451.7582
-0.5,-0.7,-1272954851162.061,-904182252720.8942
-0.5,-0.6,-1772301257952.5923,-954936892466.125
-0.5,-0.5,-2440652820163.7173,-858524353449.6537
-0.5,-0.4,-3239536197458.5474,-445246202844.47644
-0.5,-0.3,-3946373352397.5376,518239517232.86945
