x,y,vertical,horizontal
-1.0,-2.0,0.00038295987495386423,-9.177273076893871e-07
-1.0,-1.95,0.00042207127335025193,-1.0310480203696281e-06
-1.0,-1.9,0.000465215944531414,-1.1501336525735443e-06
-1.0,-1.85,0.0005128780751573648,-1.2704226041684422e-06
-1.0,-1.8,0.0005657160862754631,-1.3837301160925269e-06
-1.0,-1.75,0.0006247177698866242,-1.475785668930879e-06
-1.0,-1.7,0.0006915024438286955,-1.5218951062370898e-06
-1.0,-1.65,0.0007688851576957709,-1.479177441978197e-06
-1.0,-1.6,0.000861803172647573,-1.2728944033829028e-06
-1.0,-1.55,0.0009782314396392605,-7.751407179096759e-07
-1.0,-1.5,0.0011274855011184344,2.1208393872159612e-07
-1.0,-1.45,0.0013094809225706475,1.8988383031017446e-06
-1.0,-1.4,0.0015016809696404788,3.887101686287847e-06
-1.0,-1.35,0.00163294775559413,1.6657817476983733e-06
-1.0,-1.3,0.0016822582489370525,-4.3982890969567504e-07
-1.0,-1.25,0.0016945732958257734,-2.0549036548722016e-06
-1.0,-1.2,0.0016933877285526622,-3.1843478062098924e-06
-1.0,-1.15,0.0016824573091009751,-3.9251928859229775e-06
-1.0,-1.1,0.0016575418950999748,-4.354780408236656e-06
-1.0,-1.05,0.0016124286293695415,-4.520017333934495e-06
-1.0,-1.0,0.0015414175114605102,-4.450563076947118e-06
-1.0,-0.95,0.0014407721465738192,-4.17321570840296e-06
-1.0,-0.9,0.0013101965572171839,-3.7234923248455745e-06
-1.0,-0.85,0.0011547147395318327,-3.1537483061834357e-06
-1.0,-0.8,0.000987047688429039,-2.5367412788878322e-06
-1.0,-0.75,0.0008304013366252272,-1.962609358403713e-06
-1.0,-0.7,0.0007213727164590697,-1.5268087420660026e-06
-1.0,-0.65,0.0007124055792295414,-1.3073177024038748e-06
-1.0,-0.6,0.000872881986737301,-1.332050187423505e-06
-1.0,-0.55,0.0012875751679106255,-1.5423820627712487e-06
-1.0,-0.5,0.0020509330099344088,-1.765561187939509e-06
-1.0,-0.45,0.003255717264714559,-1.7154386267720572e-06
-1.0,-0.4,0.004975169735337501,-1.0430544525701664e-06
-1.0,-0.35,0.007239394327622862,5.498756322765147e-07
-1.0,-0.3,0.010009153697501745,3.145395942006833e-06
-1.0,-0.25,0.013153475423877186,6.439927422640594e-06
-1.0,-0.2,0.016440305183984177,9.656044520755969e-06
-1.0,-0.15,0.019550037978699458,1.1629003982131719e-05
-1.0,-0.1,0.022117859860129752,1.1113634974150339e-05
-1.0,-0.05,0.023801408744531554,7.2493393022258595e-06
-1.0,0.0,0.02435769731268723,-8.933757066249385e-17
-0.95,-2.0,0.00040421086364185764,-1.2939940276500726e-05
-0.95,-1.95,0.0004472752240323702,-1.4244769531208513e-05
-0.95,-1.9,0.0004949876190730579,-1.5664591603942238e-05
-0.95,-1.85,0.0005478445964078281,-1.7203738121079175e-05
-0.95,-1.8,0.0006064379629956418,-1.886532193041102e-05
-0.95,-1.75,0.0006715260515988444,-2.065133988421659e-05
-0.95,-1.7,0.0007441772633219477,-2.2563488496604215e-05
-0.95,-1.65,0.0008260560733420129,-2.4605488585454232e-05
-0.95,-1.6,0.00091997765074314,-2.67881666166696e-05
-0.95,-1.55,0.0010309033466069002,-2.913797678644187e-05
-0.95,-1.5,0.00116733104752084,-3.17023853158966e-05
-0.95,-1.45,0.0013414605952479463,-3.451270564804561e-05
-0.95,-1.4,0.001561735039347225,-3.7399953180379745e-05
-0.95,-1.35,0.0018133030807345248,-3.97401561382398e-05
-0.95,-1.3,0.002039438614079923,-4.46774654610254e-05
-0.95,-1.25,0.0021486422892481208,-4.8830113723896204e-05
-0.95,-1.2,0.0021846947607558707,-5.060719809127189e-05
-0.95,-1.15,0.0021912643812638044,-5.0932521942375e-05
-0.95,-1.1,0.002181386861110038,-5.024419265950675e-05
-0.95,-1.05,0.0021521000481455194,-4.864012002013364e-05
-0.95,-1.0,0.0020954824279110877,-4.6097123592346795e-05
-0.95,-0.95,0.0020035950183440706,-4.2594552759897166e-05
-0.95,-0.9,0.0018711785902482334,-3.8184534882580406e-05
-0.95,-0.85,0.0016981579822261937,-3.304138878402213e-05
-0.95,-0.8,0.0014927269227930035,-2.7499592121408276e-05
-0.95,-0.75,0.0012752139315952672,-2.2076269026247206e-05
-0.95,-0.7,0.0010825629693955077,-1.746633995132024e-05
-0.95,-0.65,0.0009728545613571901,-1.4494227960903676e-05
-0.95,-0.6,0.0010287563824743422,-1.4006484727622837e-05
-0.95,-0.55,0.0013581428154763849,-1.6697792941329967e-05
-0.95,-0.5,0.0020894954026450586,-2.2881494207521034e-05
-0.95,-0.45,0.00335938349688441,-3.22455148558132e-05
-0.95,-0.4,0.00528979682249191,-4.366969256522949e-05
-0.95,-0.35,0.007954940886491452,-5.5206391582700794e-05
-0.95,-0.3,0.011340776401126473,-6.432003221873333e-05
-0.95,-0.25,0.015305969062008082,-6.8420146890822e-05
-0.95,-0.2,0.01955865788530095,-6.560237847888552e-05
-0.95,-0.15,0.02366641434631515,-5.536728628343126e-05
-0.95,-0.1,0.027112484435978464,-3.899863508164233e-05
-0.95,-0.05,0.029396676631911832,-1.9345720677613315e-05
-0.95,0.0,0.03015682940650977,1.692711865184094e-16
-0.9,-2.0,0.0004236422629884547,-2.7698622084583642e-05
-0.9,-1.95,0.0004706589109257714,-3.0614081749549914e-05
-0.9,-1.9,0.0005230509778088138,-3.381297732333852e-05
-0.9,-1.85,0.0005814044903407661,-3.731326882477294e-05
-0.9,-1.8,0.0006463755236434252,-4.113183183240419e-05
-0.9,-1.75,0.0007187211917743532,-4.528455904664645e-05
-0.9,-1.7,0.0007993634889526827,-4.978751838978958e-05
-0.9,-1.65,0.0008895204531243297,-5.4660465492711056e-05
-0.9,-1.6,0.0009909734062717233,-5.99352659819043e-05
-0.9,-1.55,0.0011066014377146835,-6.56738919153045e-05
-0.9,-1.5,0.0012413997283325972,-7.200272529309474e-05
-0.9,-1.45,0.0014041633405444949,-7.916394820082882e-05
-0.9,-1.4,0.0016090674245108297,-8.753389821948801e-05
-0.9,-1.35,0.001872118049719503,-9.737366605842233e-05
-0.9,-1.3,0.0021918339506008314,-0.00010796243806294634
-0.9,-1.25,0.0025294755720224773,-0.0001191589850986751
-0.9,-1.2,0.002748269922765632,-0.00013008447510576084
-0.9,-1.15,0.0028362157138947853,-0.00013369300498722807
-0.9,-1.1,0.002862475619707169,-0.00013310612419398146
-0.9,-1.05,0.0028584200985159306,-0.00013001501475518122
-0.9,-1.0,0.002825888862119885,-0.00012481863735057055
-0.9,-0.95,0.0027555207463592054,-0.00011743527426809575
-0.9,-0.9,0.0026363690934691226,-0.00010776397879990116
-0.9,-0.85,0.0024610209869383283,-9.591754021163427e-05
-0.9,-0.8,0.0022299685269491563,-8.236938375443959e-05
-0.9,-0.75,0.001956797923342527,-6.80612146928137e-05
-0.9,-0.7,0.0016746160172778923,-5.4463795060637366e-05
-0.9,-0.65,0.0014433804006416286,-4.355440023930472e-05
-0.9,-0.6,0.0013569708804714471,-3.7659686857511364e-05
-0.9,-0.55,0.0015477703196087119,-3.91141057849585e-05
-0.9,-0.5,0.002185282595325568,-4.971124561556446e-05
-0.9,-0.45,0.0034642597421355626,-6.998880313166337e-05
-0.9,-0.4,0.005577660974089152,-9.848827020075075e-05
-0.9,-0.35,0.00867160421852721,-0.00013124688638412987
-0.9,-0.3,0.012784466182714557,-0.0001618585357246959
-0.9,-0.25,0.01778096242487469,-0.00018240066932565118
-0.9,-0.2,0.02330296673868696,-0.00018529044529489285
-0.9,-0.15,0.028767133723523772,-0.00016570332530750723
-0.9,-0.1,0.03343654252896938,-0.00012370984389511048
-0.9,-0.05,0.03657131572139042,-6.50712280427526e-05
-0.9,0.0,0.03762307339528242,-5.501313561848305e-16
-0.85,-2.0,0.00044061492811303514,-4.54097322419957e-05
-0.85,-1.95,0.0004914048497979952,-5.042575582652579e-05
-0.85,-1.9,0.0005483510453581451,-5.5973867502350277e-05
-0.85,-1.85,0.0006121764077744139,-6.209700743049165e-05
-0.85,-1.8,0.0006836797847227387,-6.883762240847058e-05
-0.85,-1.75,0.0007637498978714726,-7.623691450214685e-05
-0.85,-1.7,0.0008533927572961677,-8.43346729598996e-05
-0.85,-1.65,0.0009537882509172878,-9.31707262274797e-05
-0.85,-1.6,0.0010664083539240622,-0.00010279017638631567
-0.85,-1.55,0.0011932633279063054,-0.00011325679253958245
-0.85,-1.5,0.001337407999305608,-0.0001246830231805177
-0.85,-1.45,0.0015039503209566302,-0.00013729115453814375
-0.85,-1.4,0.0017018956385976534,-0.0001515214411666186
-0.85,-1.35,0.0019467156823442771,-0.0001681578460915999
-0.85,-1.3,0.002260400224801019,-0.00018819976444023844
-0.85,-1.25,0.0026571564390472377,-0.000211671274207726
-0.85,-1.2,0.0031117508475078017,-0.00023565361332112967
-0.85,-1.15,0.0035089321823724056,-0.0002613488877205302
-0.85,-1.1,0.0037023755073783884,-0.0002720820419477681
-0.85,-1.05,0.0037742147897922244,-0.0002716236151178494
-0.85,-1.0,0.003787232139586574,-0.000264976291572862
-0.85,-0.95,0.0037555668801121725,-0.000253753330590348
-0.85,-0.9,0.0036699361227838143,-0.00023800219804474623
-0.85,-0.85,0.0035155800169215257,-0.00021754203404381165
-0.85,-0.8,0.0032820888659959913,-0.0001926373676251641
-0.85,-0.75,0.0029712522054434745,-0.00016439012821418202
-0.85,-0.7,0.002606019930080697,-0.00013500670809406072
-0.85,-0.65,0.0022414390502849173,-0.00010793181470062907
-0.85,-0.6,0.00197686168652165,-8.775342512463104e-05
-0.85,-0.55,0.0019669912056618044,-7.974165005710303e-05
-0.85,-0.5,0.002427147542247847,-8.889502954951374e-05
-0.85,-0.45,0.003625747900640325,-0.00011846007984723592
-0.85,-0.4,0.005855375833067665,-0.00016809214080856097
-0.85,-0.35,0.009374765598226233,-0.00023213013481457228
-0.85,-0.3,0.014320038914404302,-0.00029877775049049496
-0.85,-0.25,0.02059671176594338,-0.00035112471678328623
-0.85,-0.2,0.02778373800373979,-0.00037063874770151714
-0.85,-0.15,0.035100328086479074,-0.00034282490173974915
-0.85,-0.1,0.04148995221743527,-0.00026334147171905905
-0.85,-0.05,0.04584437967314395,-0.00014171059346923333
-0.85,0.0,0.04731917522965988,1.88079096131566e-17
-0.8,-2.0,0.0004545443087668096,-6.622535691768713e-05
-0.8,-1.95,0.0005087599346981236,-7.389313659903226e-05
-0.8,-1.9,0.000569915362947721,-8.244158462714043e-05
-0.8,-1.85,0.0006388979608607292,-9.195604007630253e-05
-0.8,-1.8,0.0007166961332483,-0.00010252440925299146
-0.8,-1.75,0.0008044092075970387,-0.00011423558171128359
-0.8,-1.7,0.0009032618816254017,-0.00012717772342553212
-0.8,-1.65,0.0010146296577362545,-0.00014143703071066294
-0.8,-1.6,0.0011400892983963553,-0.0001570983070788594
-0.8,-1.55,0.0012815242704902606,-0.00017425032487412078
-0.8,-1.5,0.001441348219172501,-0.0001930021647678269
-0.8,-1.45,0.001622976427398937,-0.00021352301216117189
-0.8,-1.4,0.001831800195494145,-0.0002361288278460976
-0.8,-1.35,0.0020770947146489136,-0.00026145152065475396
-0.8,-1.3,0.002375225722870804,-0.00029070313993812685
-0.8,-1.25,0.002752589933820143,-0.0003258153956840775
-0.8,-1.2,0.0032384393261909307,-0.000368398030388694
-0.8,-1.15,0.0038301641765640577,-0.0004161369796417016
-0.8,-1.1,0.004455448418351594,-0.0004664330130364084
-0.8,-1.05,0.004848702667032348,-0.0004978428818477562
-0.8,-1.0,0.005019769640688429,-0.0005022337951083083
-0.8,-0.95,0.005075158483906083,-0.0004913994586959917
-0.8,-0.9,0.005055376642662043,-0.0004705786122864905
-0.8,-0.85,0.004955650067300246,-0.00044070014512349865
-0.8,-0.8,0.004756951103081676,-0.0004016552137954932
-0.8,-0.75,0.004444839345232318,-0.00035409634259852494
-0.8,-0.7,0.004023928744573396,-0.00030043816119713164
-0.8,-0.65,0.003533798008451864,-0.00024548838019765947
-0.8,-0.6,0.003068073940928923,-0.00019671312541074055
-0.8,-0.55,0.0027951164322687527,-0.00016389936859564615
-0.8,-0.5,0.002975021680680297,-0.0001578730087953402
-0.8,-0.45,0.0039630851069388075,-0.00018799034422618203
-0.8,-0.4,0.006185312204052838,-0.0002584294280045884
-0.8,-0.35,0.010069702731060455,-0.00036393170979659315
-0.8,-0.3,0.015922503822924476,-0.000486505916092302
-0.8,-0.25,0.023756949118905586,-0.0005953476536480455
-0.8,-0.2,0.03311576306812001,-0.0006521689131126794
-0.8,-0.15,0.04297016423806749,-0.0006225045539703189
-0.8,-0.1,0.051800761472329114,-0.000490189645659419
-0.8,-0.05,0.057926821515655876,-0.0002684423871966621
-0.8,0.0,0.06002459365913928,1.0062231643038782e-15
-0.75,-2.0,0.0004649209816873287,-9.022000496787712e-05
-0.75,-1.95,0.0005220552102355495,-0.00010113829965724686
-0.75,-1.9,0.0005868675107005056,-0.00011340359572713891
-0.75,-1.85,0.0006604213051270749,-0.00012716693185610265
-0.75,-1.8,0.0007439179913998455,-0.0001425893232412305
-0.75,-1.75,0.0008387107200124197,-0.00015983999530924342
-0.75,-1.7,0.0009463195010823654,-0.0001790938169418283
-0.75,-1.65,0.0010684496656645898,-0.00020052804720864747
