x,y,result
1.5,-0.9,-1.05356194683e-08
1.55,-0.9,-8.39184063664e-09
1.6,-0.9,-6.64584588613e-09
1.65,-0.9,-5.24141152113e-09
1.7,-0.9,-4.12223166372e-09
1.75,-0.9,-3.23654850721e-09
1.8,-0.9,-2.5391841854e-09
1.85,-0.9,-1.99203615989e-09
1.9,-0.9,-1.56373406691e-09
1.95,-0.9,-1.22889650675e-09
2.0,-0.9,-9.67249170774e-10
-1.0,-0.85,-7.9480163545e-08
-0.95,-0.85,-1.11824927726e-07
-0.9,-0.85,-1.57776909399e-07
-0.85,-0.85,-2.23040820549e-07
-0.8,-0.85,-3.15563414662e-07
-0.75,-0.85,-4.4624872156e-07
-0.7,-0.85,-6.2975188262e-07
-0.65,-0.85,-8.85218474385e-07
-0.6,-0.85,-1.23669235044e-06
-0.55,-0.85,-1.71269645041e-06
-0.5,-0.85,-2.34419748374e-06
-0.45,-0.85,-3.159831155e-06
-0.4,-0.85,-4.17697641488e-06
-0.35,-0.85,-5.38716475581e-06
-0.3,-0.85,-6.73456654502e-06
-0.25,-0.85,-8.08720321073e-06
-0.2,-0.85,-9.20331388815e-06
-0.15,-0.85,-9.70533004816e-06
-0.1,-0.85,-9.10648631964e-06
-0.05,-0.85,-6.99729497614e-06
0.0,-0.85,-3.45781775126e-06
0.05,-0.85,6.72584121841e-07
0.1,-0.85,4.26450984574e-06
0.15,-0.85,6.64857903966e-06
0.2,-0.85,7.76223916423e-06
0.25,-0.85,7.86578141312e-06
0.3,-0.85,7.29519721079e-06
0.35,-0.85,6.35010572042e-06
0.4,-0.85,5.25911995171e-06
0.45,-0.85,4.17757954387e-06
0.5,-0.85,3.19804399832e-06
0.55,-0.85,2.36515645956e-06
0.6,-0.85,1.69059504713e-06
0.65,-0.85,1.16584546859e-06
0.7,-0.85,7.71892888618e-07
0.75,-0.85,4.85845257593e-07
0.8,-0.85,2.84993940874e-07
0.85,-0.85,1.4898117399e-07
0.9,-0.85,6.07047109314e-08
0.95,-0.85,6.46000748871e-09
1.0,-0.85,-2.43265928775e-08
1.05,-0.85,-3.95464329791e-08
1.1,-0.85,-4.49050392634e-08
1.15,-0.85,-4.43948792679e-08
1.2,-0.85,-4.07107629732e-08
1.25,-0.85,-3.55960053054e-08
1.3,-0.85,-3.01192179211e-08
1.35,-0.85,-2.48876478409e-08
1.4,-0.85,-2.02058408004e-08
1.45,-0.85,-1.61894070498e-08
1.5,-0.85,-1.28435016295e-08
1.55,-0.85,-1.01147243622e-08
1.6,-0.85,-7.92382095048e-09
1.65,-0.85,-6.18509266257e-09
1.7,-0.85,-4.81700050039e-09
1.75,-0.85,-3.74720814247e-09
1.8,-0.85,-2.91430390063e-09
1.85,-0.85,-2.26767987622e-09
1.9,-0.85,-1.76649879582e-09
1.95,-0.85,-1.37830406643e-09
2.0,-0.85,-1.0775833765e-09
-1.0,-0.8,-9.53792370912e-08
-0.95,-0.8,-1.36212000685e-07
-0.9,-0.8,-1.95313814654e-07
-0.85,-0.8,-2.8095678983e-07
-0.8,-0.8,-4.05018695106e-07
-0.75,-0.8,-5.84347199529e-07
-0.7,-0.8,-8.42427685872e-07
-0.65,-0.8,-1.21121240029e-06
-0.6,-0.8,-1.73271766715e-06
-0.55,-0.8,-2.45956441604e-06
-0.5,-0.8,-3.45298158485e-06
-0.45,-0.8,-4.77593117951e-06
-0.4,-0.8,-6.47810263073e-06
-0.35,-0.8,-8.5689213346e-06
-0.3,-0.8,-1.09750103594e-05
-0.25,-0.8,-1.3480679623e-05
-0.2,-0.8,-1.56565468558e-05
-0.15,-0.8,-1.680201193e-05
-0.1,-0.8,-1.59893905295e-05
-0.05,-0.8,-1.24134188229e-05
0.0,-0.8,-6.17275900071e-06
0.05,-0.8,1.20320511343e-06
0.1,-0.8,7.61419436834e-06
0.15,-0.8,1.18036110317e-05
0.2,-0.8,1.36572132693e-05
0.25,-0.8,1.3677249456e-05
0.3,-0.8,1.25091883308e-05
0.35,-0.8,1.07207900285e-05
0.4,-0.8,8.73338188058e-06
0.45,-0.8,6.82040720162e-06
0.5,-0.8,5.13290791881e-06
0.55,-0.8,3.73293677488e-06
0.6,-0.8,2.62516367054e-06
0.65,-0.8,1.78217849989e-06
0.7,-0.8,1.16236540989e-06
0.75,-0.8,7.21146898606e-07
0.8,-0.8,4.17181418682e-07
0.85,-0.8,2.15154906058e-07
0.9,-0.8,8.65121728775e-08
0.95,-0.8,9.08588448233e-09
1.0,-0.8,-3.37667357201e-08
1.05,-0.8,-5.41686545752e-08
1.1,-0.8,-6.06891988173e-08
1.15,-0.8,-5.91928628617e-08
1.2,-0.8,-5.35462351929e-08
1.25,-0.8,-4.61847742005e-08
1.3,-0.8,-3.8552603603e-08
1.35,-0.8,-3.14329141425e-08
1.4,-0.8,-2.51877911081e-08
1.45,-0.8,-1.99258858994e-08
1.5,-0.8,-1.56148767601e-08
1.55,-0.8,-1.21534370873e-08
1.6,-0.8,-9.41478686147e-09
1.65,-0.8,-7.27119707521e-09
1.7,-0.8,-5.60633868111e-09
1.75,-0.8,-4.32029189945e-09
1.8,-0.8,-3.33041811256e-09
1.85,-0.8,-2.57011942548e-09
1.9,-0.8,-1.98669890639e-09
1.95,-0.8,-1.5390022339e-09
2.0,-0.8,-1.19518945635e-09
-1.0,-0.75,-1.13440945191e-07
-0.95,-0.75,-1.6446818938e-07
-0.9,-0.75,-2.39740493234e-07
-0.85,-0.75,-3.5108712674e-07
-0.8,-0.75,-5.16024174311e-07
-0.75,-0.75,-7.6025002872e-07
-0.7,-0.75,-1.12094486924e-06
-0.65,-0.75,-1.65082115725e-06
-0.6,-0.75,-2.42247727237e-06
-0.55,-0.75,-3.53181619933e-06
-0.5,-0.75,-5.09791772988e-06
-0.45,-0.75,-7.25468090265e-06
-0.4,-0.75,-1.01269483399e-05
-0.35,-0.75,-1.37814395169e-05
-0.3,-0.75,-1.81423144813e-05
-0.25,-0.75,-2.28655113849e-05
-0.2,-0.75,-2.71813617706e-05
-0.15,-0.75,-2.97601506028e-05
-0.1,-0.75,-2.87804279569e-05
-0.05,-0.75,-2.26049109468e-05
0.0,-0.75,-1.13172166886e-05
0.05,-0.75,2.21006046753e-06
0.1,-0.75,1.39447370989e-05
0.15,-0.75,2.14588540833e-05
0.2,-0.75,2.45523421306e-05
0.25,-0.75,2.4238837144e-05
0.3,-0.75,2.18024352132e-05
0.35,-0.75,1.83477917461e-05
0.4,-0.75,1.46639862134e-05
0.45,-0.75,1.12329719242e-05
0.5,-0.75,8.29434172315e-06
0.55,-0.75,5.92216992449e-06
0.6,-0.75,4.09237795112e-06
0.65,-0.75,2.73263573438e-06
0.7,-0.75,1.75470057739e-06
0.75,-0.75,1.07272818694e-06
0.8,-0.75,6.11928519699e-07
0.85,-0.75,3.11352269919e-07
0.9,-0.75,1.23544689266e-07
0.95,-0.75,1.28053983693e-08
1.0,-0.75,-4.69628861657e-08
1.05,-0.75,-7.43301893569e-08
1.1,-0.75,-8.21427464727e-08
1.15,-0.75,-7.90061312633e-08
1.2,-0.75,-7.0465063873e-08
1.25,-0.75,-5.99185044092e-08
1.3,-0.75,-4.93118258949e-08
1.35,-0.75,-3.96454197642e-08
1.4,-0.75,-3.13358058345e-08
1.45,-0.75,-2.44619788617e-08
1.5,-0.75,-1.89259187098e-08
1.55,-0.75,-1.45517085588e-08
1.6,-0.75,-1.11428108789e-08
1.65,-0.75,-8.51225302597e-09
1.7,-0.75,-6.49623280902e-09
1.75,-0.75,-4.95822704156e-09
1.8,-0.75,-3.78812138255e-09
1.85,-0.75,-2.89908376463e-09
1.9,-0.75,-2.22371810822e-09
1.95,-0.75,-1.71029444412e-09
2.0,-0.75,-1.31941411771e-09
-1.0,-0.7,-1.33559302392e-07
-0.95,-0.7,-1.96581304806e-07
-0.9,-0.7,-2.91345669591e-07
-0.85,-0.7,-4.34497856154e-07
-0.8,-0.7,-6.51464087956e-07
-0.75,-0.7,-9.80849150605e-07
-0.7,-0.7,-1.48066177909e-06
-0.65,-0.7,-2.23667160826e-06
-0.6,-0.7,-3.37268404113e-06
-0.55,-0.7,-5.06121881841e-06
-0.5,-0.7,-7.53041665868e-06
-0.45,-0.7,-1.10583429177e-05
-0.4,-0.7,-1.59389788694e-05
-0.35,-0.7,-2.23962411403e-05
-0.3,-0.7,-3.04173527521e-05
-0.25,-0.7,-3.94834567744e-05
-0.2,-0.7,-4.82106082146e-05
-0.15,-0.7,-5.40189241097e-05
-0.1,-0.7,-5.32175445503e-05
-0.05,-0.7,-4.2354117907e-05
0.0,-0.7,-2.1362453406e-05
0.05,-0.7,4.17785161351e-06
0.1,-0.7,2.62482438799e-05
0.15,-0.7,4.00097439406e-05
0.2,-0.7,4.51425795275e-05
0.25,-0.7,4.3793948028e-05
0.3,-0.7,3.86127812072e-05
0.35,-0.7,3.18038362604e-05
0.4,-0.7,2.48629840197e-05
0.45,-0.7,1.86322191233e-05
0.5,-0.7,1.3469035566e-05
0.55,-0.7,9.42563413189e-06
0.6,-0.7,6.39248527536e-06
0.65,-0.7,4.19525787418e-06
0.7,-0.7,2.65125377985e-06
0.75,-0.7,1.59705399701e-06
0.8,-0.7,8.98482768887e-07
0.85,-0.7,4.51133795178e-07
0.9,-0.7,1.76705633339e-07
0.95,-0.7,1.80799001431e-08
1.0,-0.7,-6.54391221127e-08
1.05,-0.7,-1.02179644345e-07
1.1,-0.7,-1.11350860917e-07
1.15,-0.7,-1.05567070657e-07
1.2,-0.7,-9.27777108839e-08
1.25,-0.7,-7.7723909156e-08
1.3,-0.7,-6.3018085684e-08
1.35,-0.7,-4.99230764515e-08
1.4,-0.7,-3.88945700647e-08
1.45,-0.7,-2.99423921761e-08
1.5,-0.7,-2.28588328557e-08
1.55,-0.7,-1.7354148534e-08
1.6,-0.7,-1.31307106711e-08
1.65,-0.7,-9.91892746845e-09
1.7,-0.7,-7.49087518205e-09
1.75,-0.7,-5.6619584098e-09
1.8,-0.7,-4.28687849707e-09
1.85,-0.7,-3.25348272622e-09
1.9,-0.7,-2.47636600835e-09
1.95,-0.7,-1.89109152636e-09
2.0,-0.7,-1.44934058058e-09
-1.0,-0.65,-1.55462427061e-07
-0.95,-0.65,-2.32261467406e-07
-0.9,-0.65,-3.49972474648e-07
-0.85,-0.65,-5.31586587094e-07
-0.8,-0.65,-8.13337601329e-07
-0.75,-0.65,-1.25217886946e-06
-0.7,-0.65,-1.93704585755e-06
-0.65,-0.65,-3.00518485994e-06
-0.6,-0.65,-4.66441667944e-06
-0.55,-0.65,-7.22042866071e-06
-0.5,-0.65,-1.11035675212e-05
-0.45,-0.65,-1.68799619476e-05
-0.4,-0.65,-2.52149717196e-05
-0.35,-0.65,-3.67332079602e-05
-0.3,-0.65,-5.16965267518e-05
-0.25,-0.65,-6.94227564968e-05
-0.2,-0.65,-8.74434984846e-05
-0.15,-0.65,-0.00010065171533
-0.1,-0.65,-0.00010131781707
-0.05,-0.65,-8.18680638618e-05
0.0,-0.65,-4.16301165244e-05
0.05,-0.65,8.14904256147e-06
0.1,-0.65,5.08893697866e-05
0.15,-0.65,7.66214037801e-05
0.2,-0.65,8.49512630716e-05
0.25,-0.65,8.06652522025e-05
0.3,-0.65,6.94319072676e-05
0.35,-0.65,5.57545943529e-05
0.4,-0.65,4.2484356974e-05
0.45,-0.65,3.10533664301e-05
0.5,-0.65,2.1924619178e-05
0.55,-0.65,1.50116119436e-05
0.6,-0.65,9.98085545267e-06
0.65,-0.65,6.43432214081e-06
0.7,-0.65,4.00164417332e-06
0.75,-0.65,2.37585999119e-06
0.8,-0.65,1.31895167241e-06
0.85,-0.65,6.53967658115e-07
0.9,-0.65,2.53019949236e-07
0.95,-0.65,2.55682888918e-08
1.0,-0.65,-9.13597716806e-08
1.05,-0.65,-1.40739871793e-07
1.1,-0.65,-1.51207381682e-07
1.15,-0.65,-1.41236414701e-07
1.2,-0.65,-1.22229537948e-07
1.25,-0.65,-1.00801860527e-07
1.3,-0.65,-8.04510994556e-08
1.35,-0.65,-6.27474381402e-08
1.4,-0.65,-4.81481059122e-08
1.45,-0.65,-3.65271536227e-08
1.5,-0.65,-2.74993679865e-08
1.55,-0.65,-2.06039007845e-08
1.6,-0.65,-1.53982472495e-08
1.65,-0.65,-1.14987774406e-08
1.7,-0.65,-8.59186185168e-09
1.75,-0.65,-6.43046196969e-09
1.8,-0.65,-4.82474414803e-09
1.85,-0.65,-3.63125388836e-09
1.9,-0.65,-2.7427997877e-09
1.95,-0.65,-2.07987540569e-09
2.0,-0.65,-1.58377471784e-09
-1.0,-0.6,-1.78686854386e-07
-0.95,-0.6,-2.70871387661e-07
-0.9,-0.6,-4.14852397106e-07
-0.85,-0.6,-6.41717903016e-07
-0.8,-0.6,-1.00200948857e-06
-0.75,-0.6,-1.57797776226e-06
-0.7,-0.6,-2.50314605624e-06
-0.65,-0.6,-3.99272072466e-06
-0.6,-0.6,-6.38885787164e-06
-0.55,-0.6,-1.02233425442e-05
-0.5,-0.6,-1.62936021283e-05
-0.45,-0.6,-2.57301318219e-05
-0.4,-0.6,-3.99956341105e-05
-0.35,-0.6,-6.06914177238e-05
-0.3,-0.6,-8.8963849837e-05
-0.25,-0.6,-0.000124257803066
-0.2,-0.6,-0.00016230122828
-0.15,-0.6,-0.000192822189031
-0.1,-0.6,-0.000199077161921
-0.05,-0.6,-0.000163723187203
0.0,-0.6,-8.40092730235e-05
0.05,-0.6,1.64469300062e-05
0.1,-0.6,0.000101849979188
0.15,-0.6,0.000150926481957
0.2,-0.6,0.000163689848523
0.25,-0.6,0.000151380508824
0.3,-0.6,0.000126569321905
0.35,-0.6,9.862646775e-05
0.4,-0.6,7.29522931748e-05
0.45,-0.6,5.18360584484e-05
0.5,-0.6,3.5653985744e-05
0.55,-0.6,2.38443585557e-05
0.6,-0.6,1.55277578064e-05
0.65,-0.6,9.83092572344e-06
0.7,-0.6,6.01907462596e-06
0.75,-0.6,3.52511015472e-06
0.8,-0.6,1.93314497778e-06
0.85,-0.6,9.47618774644e-07
0.9,-0.6,3.62548684286e-07
0.95,-0.6,3.62160652498e-08
1.0,-0.6,-1.27823720797e-07
1.05,-0.6,-1.94306226087e-07
1.1,-0.6,-2.057687162e-07
1.15,-0.6,-1.89258444509e-07
1.2,-0.6,-1.61158017036e-07
1.25,-0.6,-1.3071061665e-07
1.3,-0.6,-1.0258562686e-07
1.35,-0.6,-7.8695020995e-08
1.4,-0.6,-5.94196873068e-08
1.45,-0.6,-4.43876555507e-08
1.5,-0.6,-3.29324589239e-08
1.55,-0.6,-2.43391316006e-08
1.6,-0.6,-1.79596709998e-08
1.65,-0.6,-1.32546806231e-08
1.7,-0.6,-9.79725295389e-09
1.75,-0.6,-7.26021342556e-09
1.8,-0.6,-5.39807935524e-09
1.85,-0.6,-4.02922155105e-09
1.9,-0.6,-3.02046114715e-09
1.95,-0.6,-2.27467638049e-09
2.0,-0.6,-1.72124170661e-09
-1.0,-0.55,-2.02572561206e-07
-0.95,-0.55,-3.11385842179e-07
-0.9,-0.55,-4.84470887071e-07
-0.85,-0.55,-7.62864673762e-07
-0.8,-0.55,-1.21535322516e-06
-0.75,-0.55,-1.95779930362e-06
-0.7,-0.55,-3.18573643603e-06
-0.65,-0.55,-5.22842573378e-06
-0.6,-0.55,-8.63591696972e-06
-0.55,-0.55,-1.4312450992e-05
-0.5,-0.55,-2.37038233871e-05
-0.45,-0.55,-3.90190727339e-05
-0.4,-0.55,-6.33914116574e-05
-0.35,-0.55,-0.000100722902818
-0.3,-0.55,-0.000154695631977
-0.25,-0.55,-0.000226168208868
-0.2,-0.55,-0.000308311739705
-0.15,-0.55,-0.000380307910314
-0.1,-0.55,-0.000404659276775
-0.05,-0.55,-0.00033978868403
0.0,-0.55,-0.00017612869173
0.05,-0.55,3.44489655807e-05
0.1,-0.55,0.000210889160727
0.15,-0.55,0.000306112752504
0.2,-0.55,0.000322893086033
0.25,-0.55,0.000289024100905
0.3,-0.55,0.000233307115858
0.35,-0.55,0.000175440693024
0.4,-0.55,0.000125383137714
0.45,-0.55,8.62887128911e-05
0.5,-0.55,5.76708326311e-05
0.55,-0.55,3.76134057255e-05
0.6,-0.55,2.39768815221e-05
0.65,-0.55,1.49120889271e-05
0.7,-0.55,8.99668024384e-06
0.75,-0.55,5.20494393391e-06
0.8,-0.55,2.82458200413e-06
0.85,-0.55,1.37139956752e-06
0.9,-0.55,5.19719217648e-07
0.95,-0.55,5.13904472663e-08
1.0,-0.55,-1.79320243502e-07
1.05,-0.55,-2.69064255245e-07
1.1,-0.55,-2.80793786162e-07
1.15,-0.55,-2.54137162476e-07
1.2,-0.55,-2.12711975847e-07
1.25,-0.55,-1.69472199426e-07
1.3,-0.55,-1.306312244e-07
1.35,-0.55,-9.84443863729e-08
1.4,-0.55,-7.30663410893e-08
1.45,-0.55,-5.3698429164e-08
1.5,-0.55,-3.92351229971e-08
1.55,-0.55,-2.85879746776e-08
1.6,-0.55,-2.08204964835e-08
1.65,-0.55,-1.51829294974e-08
1.7,-0.55,-1.11005158456e-08
1.75,-0.55,-8.14463762722e-09
1.8,-0.55,-6.00128522622e-09
1.85,-0.55,-4.44298163497e-09
1.9,-0.55,-3.30603682037e-09
1.95,-0.55,-2.47306851695e-09
2.0,-0.55,-1.85999543312e-09
-1.0,-0.5,-2.26289549561e-07
-0.95,-0.5,-3.52405208759e-07
-0.9,-0.5,-5.56517460365e-07
-0.85,-0.5,-8.91358858225e-07
-0.8,-0.5,-1.44796788285e-06
-0.75,-0.5,-2.3849295561e-06
-0.7,-0.5,-3.98031815876e-06
-0.65,-0.5,-6.72326143232e-06
-0.6,-0.5,-1.14725549733e-05
-0.55,-0.5,-1.97225825962e-05
-0.5,-0.5,-3.40238721856e-05
-0.45,-0.5,-5.85802801752e-05
-0.4,-0.5,-9.99204901052e-05
-0.35,-0.5,-0.000167189950664
-0.3,-0.5,-0.000270872924372
-0.25,-0.5,-0.000417686589912
-0.2,-0.5,-0.000598943014853
-0.15,-0.5,-0.000772814303872
-0.1,-0.5,-0.000852716168766
-0.05,-0.5,-0.000734065303022
0.0,-0.5,-0.000384922416878
0.05,-0.5,7.51033746315e-05
0.1,-0.5,0.000452617252537
0.15,-0.5,0.000639560020142
0.2,-0.5,0.000651258569432
0.25,-0.5,0.000559859658188
0.3,-0.5,0.000433113722254
0.35,-0.5,0.000312273654203
0.4,-0.5,0.000214504813908
0.45,-0.5,0.000142427927702
0.5,-0.5,9.22647643517e-05
0.55,-0.5,5.86135297208e-05
0.6,-0.5,3.65711538081e-05
0.65,-0.5,2.23633008057e-05
0.7,-0.5,1.33176281009e-05
0.75,-0.5,7.62859923614e-06
0.8,-0.5,4.10742467596e-06
0.85,-0.5,1.98054892662e-06
0.9,-0.5,7.45290831642e-07
0.95,-0.5,7.30906662451e-08
1.0,-0.5,-2.52454585386e-07
1.05,-0.5,-3.74071278186e-07
1.1,-0.5,-3.84581887362e-07
1.15,-0.5,-3.42193347013e-07
1.2,-0.5,-2.8115245809e-07
1.25,-0.5,-2.19700602709e-07
1.3,-0.5,-1.66067414998e-07
1.35,-0.5,-1.22771696412e-07
1.4,-0.5,-8.94631400695e-08
1.45,-0.5,-6.46220859509e-08
1.5,-0.5,-4.6465464559e-08
1.55,-0.5,-3.33615244481e-08
1.6,-0.5,-2.39734202129e-08
1.65,-0.5,-1.72710155669e-08
1.7,-0.5,-1.24894003411e-08
1.75,-0.5,-9.07358040581e-09
1.8,-0.5,-6.62658205341e-09
1.85,-0.5,-4.86682905612e-09
1.9,-0.5,-3.59545148827e-09
1.95,-0.5,-2.67218738201e-09
2.0,-0.5,-1.99804235435e-09
-1.0,-0.45,-2.48903563846e-07
-0.95,-0.45,-3.92245825856e-07
-0.9,-0.45,-6.27979350158e-07
-0.85,-0.45,-1.02189086664e-06
-0.8,-0.45,-1.69076856371e-06
-0.75,-0.45,-2.84469039267e-06
-0.7,-0.45,-4.86590646648e-06
-0.65,-0.45,-8.45610099001e-06
-0.6,-0.45,-1.49094728699e-05
-0.55,-0.45,-2.66099490746e-05
-0.5,-0.45,-4.79035808408e-05
-0.45,-0.45,-8.65258667279e-05
-0.4,-0.45,-0.000155635833725
-0.35,-0.45,-0.000275873472596
-0.3,-0.45,-0.000475045303587
-0.25,-0.45,-0.000779447985446
-0.2,-0.45,-0.00118701801287
-0.15,-0.45,-0.00161722249037
-0.1,-0.45,-0.00186532001095
-0.05,-0.45,-0.00165515706657
0.0,-0.45,-0.000879625797936
0.05,-0.45,0.000170857457614
0.1,-0.45,0.0010080292853
0.15,-0.45,0.00137530630436
0.2,-0.45,0.001339186499
0.25,-0.45,0.00109507036638
0.3,-0.45,0.000804791359579
0.35,-0.45,0.000552287177169
0.4,-0.45,0.000362599032141
0.45,-0.45,0.000231400236659
0.5,-0.45,0.000144978492714
0.55,-0.45,8.96504384229e-05
0.6,-0.45,5.47850282067e-05
0.65,-0.45,3.29965978152e-05
