x,y,result
-0.4,-1.6,-0.00157307684886
-0.3,-1.6,-0.00133156543577
-0.2,-1.6,-0.000978865651518
-0.1,-1.6,-0.000531525282176
0.0,-1.6,-2.11576773041e-05
0.1,-1.6,0.000509866305496
0.2,-1.6,0.00101569097219
0.3,-1.6,0.00145516458099
0.4,-1.6,0.00179854408835
0.5,-1.6,0.00203098480265
0.6,-1.6,0.00215237509185
0.7,-1.6,0.00217430680402
0.8,-1.6,0.00211562533934
0.9,-1.6,0.00199797565559
1.0,-1.6,0.00184228830606
1.1,-1.6,0.00166656967575
1.2,-1.6,0.00148491328252
1.3,-1.6,0.00130741743686
1.4,-1.6,0.00114064661568
1.5,-1.6,0.000988333287627
1.6,-1.6,0.000852113934606
1.7,-1.6,0.00073218435293
1.8,-1.6,0.000627826891384
1.9,-1.6,0.000537804105359
2.0,-1.6,0.000460634686847
-1.0,-1.5,-0.0017141610346
-0.9,-1.5,-0.00197328809795
-0.8,-1.5,-0.00221840742095
-0.7,-1.5,-0.00242037284362
-0.6,-1.5,-0.00254242948784
-0.5,-1.5,-0.00254389671342
-0.4,-1.5,-0.00238703463697
-0.3,-1.5,-0.00204645211335
-0.2,-1.5,-0.00151885665372
-0.1,-1.5,-0.000829674743103
0.0,-1.5,-3.30944509216e-05
0.1,-1.5,0.000796007645111
0.2,-1.5,0.00157655579008
0.3,-1.5,0.00223760015235
0.4,-1.5,0.00273110667699
0.5,-1.5,0.00303760173931
0.6,-1.5,0.00316421762988
0.7,-1.5,0.0031374121303
0.8,-1.5,0.00299374823096
0.9,-1.5,0.00277162040015
1.0,-1.5,0.00250549211743
1.1,-1.5,0.002222913982
1.2,-1.5,0.00194378167195
1.3,-1.5,0.00168101276222
1.4,-1.5,0.00144189503011
1.5,-1.5,0.00122958083929
1.6,-1.5,0.00104443179393
1.7,-1.5,0.000885091476332
1.8,-1.5,0.000749270623907
1.9,-1.5,0.000634281852667
2.0,-1.5,0.000537378980356
-1.0,-1.4,-0.00233998598742
-0.9,-1.4,-0.002755035411
-0.8,-1.4,-0.00316880249674
-0.7,-1.4,-0.00353658886082
-0.6,-1.4,-0.00379726005584
-0.5,-1.4,-0.00387799257232
-0.4,-1.4,-0.00370584234572
-0.3,-1.4,-0.00322587293367
-0.2,-1.4,-0.00242193814727
-0.1,-1.4,-0.00133254433309
0.0,-1.4,-5.32862546539e-05
0.1,-1.4,0.00127868472319
0.2,-1.4,0.0025147832914
0.3,-1.4,0.00352895240456
0.4,-1.4,0.00424284788737
0.5,-1.4,0.00463449235706
0.6,-1.4,0.00473069861287
0.7,-1.4,0.00458971326373
0.8,-1.4,0.00428208781221
0.9,-1.4,0.0038755406385
1.0,-1.4,0.0034260423068
1.1,-1.4,0.00297459128414
1.2,-1.4,0.00254786182395
1.3,-1.4,0.00216081346032
1.4,-1.4,0.00181984720304
1.5,-1.4,0.00152569705297
1.6,-1.4,0.00127571934916
1.7,-1.4,0.0010655320768
1.8,-1.4,0.000890095097477
1.9,-1.4,0.00074436556051
2.0,-1.4,0.000623656935407
-1.0,-1.3,-0.00320868931164
-0.9,-1.3,-0.00387467156116
-0.8,-1.3,-0.0045741002895
-0.7,-1.3,-0.00524046486755
-0.6,-1.3,-0.00577289078972
-0.5,-1.3,-0.00604025282522
-0.4,-1.3,-0.00589958514073
-0.3,-1.3,-0.00523097523452
-0.2,-1.3,-0.00398280196365
-0.1,-1.3,-0.00221071596254
0.0,-1.3,-8.86730932096e-05
0.1,-1.3,0.0021216931438
0.2,-1.3,0.00413677538001
0.3,-1.3,0.00572512488446
0.4,-1.3,0.00675871340026
0.5,-1.3,0.00722421960071
0.6,-1.3,0.00719876314443
0.7,-1.3,0.00680847496283
0.8,-1.3,0.00618892372667
0.9,-1.3,0.00545832874503
