-4.0 ,-4.0 ,-2.0 ,-4.9399700811e-06 ,4.9399700811e-06 ,9.66709788083e-20 
-4.0 ,-3.95 ,-2.0 ,-4.99558502212e-06 ,5.05825794375e-06 ,1.11060533434e-09 
-4.0 ,-3.9 ,-2.0 ,-5.05094181113e-06 ,5.17927403068e-06 ,2.29926243498e-09 
-4.0 ,-3.85 ,-2.0 ,-5.10597782083e-06 ,5.30305750923e-06 ,3.56993639793e-09 
-4.0 ,-3.8 ,-2.0 ,-5.16062716645e-06 ,5.42964610439e-06 ,4.9267345432e-09 
-4.0 ,-3.75 ,-2.0 ,-5.21482062334e-06 ,5.55907591465e-06 ,6.3739067222e-09 
-4.0 ,-3.7 ,-2.0 ,-5.26848554851e-06 ,5.69138121727e-06 ,7.91584507087e-09 
-4.0 ,-3.65 ,-2.0 ,-5.32154580668e-06 ,5.82659426313e-06 ,9.55708314957e-09 
-4.0 ,-3.6 ,-2.0 ,-5.37392170184e-06 ,5.96474506071e-06 ,1.13022944053e-08 
-4.0 ,-3.55 ,-2.0 ,-5.42552991496e-06 ,6.10586114931e-06 ,1.31562898889e-08 
-4.0 ,-3.5 ,-2.0 ,-5.47628344878e-06 ,6.24996736137e-06 ,1.51240151577e-08 
-4.0 ,-3.45 ,-2.0 ,-5.52609158062e-06 ,6.39708557388e-06 ,1.72105462931e-08 
-4.0 ,-3.4 ,-2.0 ,-5.57485982413e-06 ,6.547234449e-06 ,1.94210849551e-08 
-4.0 ,-3.35 ,-2.0 ,-5.62248990108e-06 ,6.70042916404e-06 ,2.17609523977e-08 
-4.0 ,-3.3 ,-2.0 ,-5.66887972422e-06 ,6.85668113095e-06 ,2.42355823672e-08 
-4.0 ,-3.25 ,-2.0 ,-5.71392339225e-06 ,7.01599770567e-06 ,2.68505128012e-08 
-4.0 ,-3.2 ,-2.0 ,-5.75751119828e-06 ,7.1783818877e-06 ,2.96113762479e-08 
-4.0 ,-3.15 ,-2.0 ,-5.79952965273e-06 ,7.3438320105e-06 ,3.25238889246e-08 
-4.0 ,-3.1 ,-2.0 ,-5.83986152206e-06 ,7.51234142309e-06 ,3.55938383321e-08 
-4.0 ,-3.05 ,-2.0 ,-5.87838588459e-06 ,7.68389816383e-06 ,3.88270693504e-08 
-4.0 ,-3.0 ,-2.0 ,-5.91497820462e-06 ,7.85848462701e-06 ,4.22294687323e-08 
-4.0 ,-2.95 ,-2.0 ,-5.94951042623e-06 ,8.03607722341e-06 ,4.58069479268e-08 
-4.0 ,-2.9 ,-2.0 ,-5.98185108799e-06 ,8.21664603575e-06 ,4.95654241582e-08 
-4.0 ,-2.85 ,-2.0 ,-6.01186546003e-06 ,8.40015447043e-06 ,5.35107997009e-08 
-4.0 ,-2.8 ,-2.0 ,-6.03941570452e-06 ,8.58655890697e-06 ,5.76489392905e-08 
-4.0 ,-2.75 ,-2.0 ,-6.06436106108e-06 ,8.77580834657e-06 ,6.19856456265e-08 
-4.0 ,-2.7 ,-2.0 ,-6.08655805814e-06 ,8.96784406175e-06 ,6.65266329242e-08 
-4.0 ,-2.65 ,-2.0 ,-6.10586075152e-06 ,9.16259924871e-06 ,7.12774984953e-08 
-4.0 ,-2.6 ,-2.0 ,-6.12212099126e-06 ,9.35999868476e-06 ,7.62436923375e-08 
-4.0 ,-2.55 ,-2.0 ,-6.13518871774e-06 ,9.55995839273e-06 ,8.14304847453e-08 
