-1.0 ,-1.0 ,-2.0 ,-7.05370203867e-05 ,7.05370203867e-05 ,-1.1530045406e-18 
-1.0 ,-0.9 ,-2.0 ,-7.1790201624e-05 ,7.71964158186e-05 ,1.15671369364e-06 
-1.0 ,-0.8 ,-2.0 ,-7.2464234039e-05 ,8.41238048252e-05 ,2.58259508944e-06 
-1.0 ,-0.7 ,-2.0 ,-7.24542151818e-05 ,9.12313878119e-05 ,4.29612185673e-06 
-1.0 ,-0.6 ,-2.0 ,-7.16578323707e-05 ,9.84087240184e-05 ,6.30629897983e-06 
-1.0 ,-0.5 ,-2.0 ,-6.9980729837e-05 ,0.000105523351993 ,8.60952692017e-06 
-1.0 ,-0.4 ,-2.0 ,-6.734266217e-05 ,0.000112422970743 ,1.11867369363e-05 
-1.0 ,-0.3 ,-2.0 ,-6.36841776242e-05 ,0.000118939332824 ,1.40011888884e-05 
-1.0 ,-0.2 ,-2.0 ,-5.89734682758e-05 ,0.000124893870307 ,1.69973471073e-05 
-1.0 ,-0.1 ,-2.0 ,-5.32129183154e-05 ,0.00013010493092 ,2.01012126117e-05 
-1.0 ,0.0 ,-2.0 ,-4.64447793952e-05 ,0.000134396362362 ,2.32223896976e-05 
-1.0 ,0.1 ,-2.0 ,-3.87553067686e-05 ,0.000137607057634 ,2.6258006266e-05 
-1.0 ,0.2 ,-2.0 ,-3.02766139522e-05 ,0.00013960095904 ,2.90984028801e-05 
-1.0 ,0.3 ,-2.0 ,-2.11854764253e-05 ,0.000140276895448 ,3.16342725299e-05 
-1.0 ,0.4 ,-2.0 ,-1.16983904556e-05 ,0.000139577478279 ,3.37646908837e-05 
-1.0 ,0.5 ,-2.0 ,-2.06244445593e-06 ,0.000137496112813 ,3.54052504311e-05 
-1.0 ,0.6 ,-2.0 ,7.45794941164e-06 ,0.000134081049199 ,3.64953400538e-05 
-1.0 ,0.7 ,-2.0 ,1.65976857706e-05 ,0.00012943541481 ,3.70035522982e-05 
-1.0 ,0.8 ,-2.0 ,2.51093302429e-05 ,0.000123712466879 ,3.69303216301e-05 
-1.0 ,0.9 ,-2.0 ,3.27808691182e-05 ,0.000117105948212 ,3.63072421361e-05 
-0.9 ,-1.0 ,-2.0 ,-7.71964158186e-05 ,7.1790201624e-05 ,-1.15671369364e-06 
-0.9 ,-0.9 ,-2.0 ,-7.89290174772e-05 ,7.89290174772e-05 ,8.90366621031e-19 
-0.9 ,-0.8 ,-2.0 ,-8.00546190823e-05 ,8.64042058297e-05 ,1.46289625517e-06 
-0.9 ,-0.7 ,-2.0 ,-8.04503680039e-05 ,9.41255372751e-05 ,3.25872755547e-06 
-0.9 ,-0.6 ,-2.0 ,-7.99937732654e-05 ,0.000101976512317 ,5.40424427439e-06 
-0.9 ,-0.5 ,-2.0 ,-7.85686394767e-05 ,0.000109814492736 ,7.90226458046e-06 
-0.9 ,-0.4 ,-2.0 ,-7.60720620211e-05 ,0.000117472585351 ,1.07379108393e-05 
-0.9 ,-0.3 ,-2.0 ,-7.24222463587e-05 ,0.000124763486505 ,1.38754878856e-05 
-0.9 ,-0.2 ,-2.0 ,-6.75667947572e-05 ,0.000131485350538 ,1.72565225869e-05 
-0.9 ,-0.1 ,-2.0 ,-6.14909793153e-05 ,0.000137429589393 ,2.07994612222e-05 
