-1.0 ,-1.0 ,-1.0 ,-0.00027790663671 ,-0.00027790663671 ,-7.49050835376e-05 
-1.0 ,-0.8 ,-1.0 ,-0.000375114826497 ,-0.000291755976165 ,-0.000141525779365 
-1.0 ,-0.6 ,-1.0 ,-0.000482242088364 ,-0.000267912271313 ,-0.000220916650374 
-1.0 ,-0.4 ,-1.0 ,-0.000578903803936 ,-0.000192967934645 ,-0.000296388369293 
-1.0 ,-0.2 ,-1.0 ,-0.000637619996411 ,-7.08466662679e-05 ,-0.000343627382582 
-1.0 ,0.0 ,-1.0 ,-0.000637619996411 ,7.08466662679e-05 ,-0.000343627382582 
-1.0 ,0.2 ,-1.0 ,-0.000578903803936 ,0.000192967934645 ,-0.000296388369293 
-1.0 ,0.4 ,-1.0 ,-0.000482242088364 ,0.000267912271313 ,-0.000220916650374 
-1.0 ,0.6 ,-1.0 ,-0.000375114826497 ,0.000291755976165 ,-0.000141525779365 
-1.0 ,0.8 ,-1.0 ,-0.00027790663671 ,0.00027790663671 ,-7.49050835376e-05 
-0.8 ,-1.0 ,-1.0 ,-0.000291755976165 ,-0.000375114826497 ,-0.000141525779365 
-0.8 ,-0.8 ,-1.0 ,-0.00041026735543 ,-0.00041026735543 ,-0.000255853428972 
-0.8 ,-0.6 ,-1.0 ,-0.000548351355947 ,-0.000391679539962 ,-0.00039894585592 
-0.8 ,-0.4 ,-1.0 ,-0.0006791764779 ,-0.000291075633386 ,-0.000541176642405 
-0.8 ,-0.2 ,-1.0 ,-0.000761387896995 ,-0.000108769699571 ,-0.000633057393031 
-0.8 ,0.0 ,-1.0 ,-0.000761387896995 ,0.000108769699571 ,-0.000633057393031 
-0.8 ,0.2 ,-1.0 ,-0.0006791764779 ,0.000291075633386 ,-0.000541176642405 
-0.8 ,0.4 ,-1.0 ,-0.000548351355947 ,0.000391679539962 ,-0.00039894585592 
-0.8 ,0.6 ,-1.0 ,-0.00041026735543 ,0.00041026735543 ,-0.000255853428972 
-0.8 ,0.8 ,-1.0 ,-0.000291755976165 ,0.000375114826497 ,-0.000141525779365 
-0.6 ,-1.0 ,-1.0 ,-0.000267912271313 ,-0.000482242088364 ,-0.000220916650374 
-0.6 ,-0.8 ,-1.0 ,-0.000391679539962 ,-0.000548351355947 ,-0.00039894585592 
-0.6 ,-0.6 ,-1.0 ,-0.000543848497854 ,-0.000543848497854 ,-0.000633057393031 
-0.6 ,-0.4 ,-1.0 ,-0.000695168929677 ,-0.000417101357806 ,-0.000876625018445 
-0.6 ,-0.2 ,-1.0 ,-0.00079358766407 ,-0.000158717532814 ,-0.00103922064208 
-0.6 ,0.0 ,-1.0 ,-0.00079358766407 ,0.000158717532814 ,-0.00103922064208 
-0.6 ,0.2 ,-1.0 ,-0.000695168929677 ,0.000417101357806 ,-0.000876625018445 
-0.6 ,0.4 ,-1.0 ,-0.000543848497854 ,0.000543848497854 ,-0.000633057393031 
-0.6 ,0.6 ,-1.0 ,-0.000391679539962 ,0.000548351355947 ,-0.00039894585592 
-0.6 ,0.8 ,-1.0 ,-0.000267912271313 ,0.000482242088364 ,-0.000220916650374 
-0.4 ,-1.0 ,-1.0 ,-0.000192967934645 ,-0.000578903803936 ,-0.000296388369293 
-0.4 ,-0.8 ,-1.0 ,-0.000291075633386 ,-0.0006791764779 ,-0.000541176642405 
-0.4 ,-0.6 ,-1.0 ,-0.000417101357806 ,-0.000695168929677 ,-0.000876625018445 
-0.4 ,-0.4 ,-1.0 ,-0.000547601793201 ,-0.000547601793201 ,-0.00123942490002 
-0.4 ,-0.2 ,-1.0 ,-0.000635006310317 ,-0.000211668770106 ,-0.00148858425758 
-0.4 ,0.0 ,-1.0 ,-0.000635006310317 ,0.000211668770106 ,-0.00148858425758 
-0.4 ,0.2 ,-1.0 ,-0.000547601793201 ,0.000547601793201 ,-0.00123942490002 
-0.4 ,0.4 ,-1.0 ,-0.000417101357806 ,0.000695168929677 ,-0.000876625018445 
-0.4 ,0.6 ,-1.0 ,-0.000291075633386 ,0.0006791764779 ,-0.000541176642405 
-0.4 ,0.8 ,-1.0 ,-0.000192967934645 ,0.000578903803936 ,-0.000296388369293 
-0.2 ,-1.0 ,-1.0 ,-7.08466662679e-05 ,-0.000637619996411 ,-0.000343627382582 
-0.2 ,-0.8 ,-1.0 ,-0.000108769699571 ,-0.000761387896995 ,-0.000633057393031 
-0.2 ,-0.6 ,-1.0 ,-0.000158717532814 ,-0.00079358766407 ,-0.00103922064208 
-0.2 ,-0.4 ,-1.0 ,-0.000211668770106 ,-0.000635006310317 ,-0.00148858425758 
-0.2 ,-0.2 ,-1.0 ,-0.000247751601004 ,-0.000247751601004 ,-0.00180242433362 
-0.2 ,0.0 ,-1.0 ,-0.000247751601004 ,0.000247751601004 ,-0.00180242433362 
-0.2 ,0.2 ,-1.0 ,-0.000211668770106 ,0.000635006310317 ,-0.00148858425758 
-0.2 ,0.4 ,-1.0 ,-0.000158717532814 ,0.00079358766407 ,-0.00103922064208 
-0.2 ,0.6 ,-1.0 ,-0.000108769699571 ,0.000761387896995 ,-0.000633057393031 
-0.2 ,0.8 ,-1.0 ,-7.08466662679e-05 ,0.000637619996411 ,-0.000343627382582 
0.0 ,-1.0 ,-1.0 ,7.08466662679e-05 ,-0.000637619996411 ,-0.000343627382582 
0.0 ,-0.8 ,-1.0 ,0.000108769699571 ,-0.000761387896995 ,-0.000633057393031 
0.0 ,-0.6 ,-1.0 ,0.000158717532814 ,-0.00079358766407 ,-0.00103922064208 
0.0 ,-0.4 ,-1.0 ,0.000211668770106 ,-0.000635006310317 ,-0.00148858425758 
0.0 ,-0.2 ,-1.0 ,0.000247751601004 ,-0.000247751601004 ,-0.00180242433362 
0.0 ,0.0 ,-1.0 ,0.000247751601004 ,0.000247751601004 ,-0.00180242433362 
0.0 ,0.2 ,-1.0 ,0.000211668770106 ,0.000635006310317 ,-0.00148858425758 
0.0 ,0.4 ,-1.0 ,0.000158717532814 ,0.00079358766407 ,-0.00103922064208 
0.0 ,0.6 ,-1.0 ,0.000108769699571 ,0.000761387896995 ,-0.000633057393031 
0.0 ,0.8 ,-1.0 ,7.08466662679e-05 ,0.000637619996411 ,-0.000343627382582 
0.2 ,-1.0 ,-1.0 ,0.000192967934645 ,-0.000578903803936 ,-0.000296388369293 
0.2 ,-0.8 ,-1.0 ,0.000291075633386 ,-0.0006791764779 ,-0.000541176642405 
0.2 ,-0.6 ,-1.0 ,0.000417101357806 ,-0.000695168929677 ,-0.000876625018445 
0.2 ,-0.4 ,-1.0 ,0.000547601793201 ,-0.000547601793201 ,-0.00123942490002 
0.2 ,-0.2 ,-1.0 ,0.000635006310317 ,-0.000211668770106 ,-0.00148858425758 
0.2 ,0.0 ,-1.0 ,0.000635006310317 ,0.000211668770106 ,-0.00148858425758 
0.2 ,0.2 ,-1.0 ,0.000547601793201 ,0.000547601793201 ,-0.00123942490002 
0.2 ,0.4 ,-1.0 ,0.000417101357806 ,0.000695168929677 ,-0.000876625018445 
0.2 ,0.6 ,-1.0 ,0.000291075633386 ,0.0006791764779 ,-0.000541176642405 
0.2 ,0.8 ,-1.0 ,0.000192967934645 ,0.000578903803936 ,-0.000296388369293 
0.4 ,-1.0 ,-1.0 ,0.000267912271313 ,-0.000482242088364 ,-0.000220916650374 
0.4 ,-0.8 ,-1.0 ,0.000391679539962 ,-0.000548351355947 ,-0.00039894585592 
0.4 ,-0.6 ,-1.0 ,0.000543848497854 ,-0.000543848497854 ,-0.000633057393031 
0.4 ,-0.4 ,-1.0 ,0.000695168929677 ,-0.000417101357806 ,-0.000876625018445 
0.4 ,-0.2 ,-1.0 ,0.00079358766407 ,-0.000158717532814 ,-0.00103922064208 
0.4 ,0.0 ,-1.0 ,0.00079358766407 ,0.000158717532814 ,-0.00103922064208 
0.4 ,0.2 ,-1.0 ,0.000695168929677 ,0.000417101357806 ,-0.000876625018445 
0.4 ,0.4 ,-1.0 ,0.000543848497854 ,0.000543848497854 ,-0.000633057393031 
0.4 ,0.6 ,-1.0 ,0.000391679539962 ,0.000548351355947 ,-0.00039894585592 
0.4 ,0.8 ,-1.0 ,0.000267912271313 ,0.000482242088364 ,-0.000220916650374 
0.6 ,-1.0 ,-1.0 ,0.000291755976165 ,-0.000375114826497 ,-0.000141525779365 
0.6 ,-0.8 ,-1.0 ,0.00041026735543 ,-0.00041026735543 ,-0.000255853428972 
0.6 ,-0.6 ,-1.0 ,0.000548351355947 ,-0.000391679539962 ,-0.00039894585592 
0.6 ,-0.4 ,-1.0 ,0.0006791764779 ,-0.000291075633386 ,-0.000541176642405 
0.6 ,-0.2 ,-1.0 ,0.000761387896995 ,-0.000108769699571 ,-0.000633057393031 
0.6 ,0.0 ,-1.0 ,0.000761387896995 ,0.000108769699571 ,-0.000633057393031 
0.6 ,0.2 ,-1.0 ,0.0006791764779 ,0.000291075633386 ,-0.000541176642405 
0.6 ,0.4 ,-1.0 ,0.000548351355947 ,0.000391679539962 ,-0.00039894585592 
0.6 ,0.6 ,-1.0 ,0.00041026735543 ,0.00041026735543 ,-0.000255853428972 
0.6 ,0.8 ,-1.0 ,0.000291755976165 ,0.000375114826497 ,-0.000141525779365 
0.8 ,-1.0 ,-1.0 ,0.00027790663671 ,-0.00027790663671 ,-7.49050835376e-05 
0.8 ,-0.8 ,-1.0 ,0.000375114826497 ,-0.000291755976165 ,-0.000141525779365 
0.8 ,-0.6 ,-1.0 ,0.000482242088364 ,-0.000267912271313 ,-0.000220916650374 
0.8 ,-0.4 ,-1.0 ,0.000578903803936 ,-0.000192967934645 ,-0.000296388369293 
0.8 ,-0.2 ,-1.0 ,0.000637619996411 ,-7.08466662679e-05 ,-0.000343627382582 
0.8 ,0.0 ,-1.0 ,0.000637619996411 ,7.08466662679e-05 ,-0.000343627382582 
0.8 ,0.2 ,-1.0 ,0.000578903803936 ,0.000192967934645 ,-0.000296388369293 
0.8 ,0.4 ,-1.0 ,0.000482242088364 ,0.000267912271313 ,-0.000220916650374 
0.8 ,0.6 ,-1.0 ,0.000375114826497 ,0.000291755976165 ,-0.000141525779365 
0.8 ,0.8 ,-1.0 ,0.00027790663671 ,0.00027790663671 ,-7.49050835376e-05 
1.0 ,-1.0 ,-1.0 ,0.000244073879782 ,-0.000199696810731 ,-2.69279600498e-05 
1.0 ,-0.8 ,-1.0 ,0.000316800438031 ,-0.000201600278747 ,-6.28807784407e-05 
1.0 ,-0.6 ,-1.0 ,0.000392852708078 ,-0.000178569412763 ,-0.000103951923181 
1.0 ,-0.4 ,-1.0 ,0.00045847367683 ,-0.000125038275499 ,-0.000141525779365 
1.0 ,-0.2 ,-1.0 ,0.000497138648915 ,-4.51944226286e-05 ,-0.000164418541326 
1.0 ,0.0 ,-1.0 ,0.000497138648915 ,4.51944226286e-05 ,-0.000164418541326 
1.0 ,0.2 ,-1.0 ,0.00045847367683 ,0.000125038275499 ,-0.000141525779365 
1.0 ,0.4 ,-1.0 ,0.000392852708078 ,0.000178569412763 ,-0.000103951923181 
