x,y,vertical,horizontal
-1.0,-2.0,-1.4029277437188907e-06,-1.307558569027574e-06
-1.0,-1.9,-2.114632229339097e-06,-1.8879775635189648e-06
-1.0,-1.8,-3.3963715248812982e-06,-2.902010686834809e-06
-1.0,-1.7,-5.6464852847084715e-06,-4.613571074983299e-06
-1.0,-1.6,-9.50089163393948e-06,-7.4191731132630014e-06
-1.0,-1.5,-1.5945005764639814e-05,-1.1897558526636695e-05
-1.0,-1.4,-2.644623004262362e-05,-1.8861212427843427e-05
-1.0,-1.3,-4.3065052770513384e-05,-2.938647192064415e-05
-1.0,-1.2,-6.842663470269266e-05,-4.476594721607288e-05
-1.0,-1.1,-0.00010528700639561858,-6.626624123453901e-05
-1.0,-1.0,-0.0001552061536775042,-9.448474428453519e-05
-1.0,-0.9,-0.0002157007517263278,-0.00012804009341524372
-1.0,-0.8,-0.0002758344567528597,-0.0001615482980464104
-1.0,-0.7,-0.00031653251853480115,-0.0001861480782180947
-1.0,-0.6,-0.0003501487727034059,-0.0002122164677872467
-1.0,-0.5,-0.00037852254225895,-0.00024514339346181144
-1.0,-0.4,-0.00039026261671872557,-0.0002846390111980372
-1.0,-0.3,-0.0003634776638486717,-0.00032337396658165685
-1.0,-0.2,-0.00027477431234273705,-0.0003415120114379445
-1.0,-0.1,-0.00013239942463004315,-0.00031072839683090535
-1.0,0.0,0.0,-0.0003038239124984838
-0.9,-2.0,-1.7122007258092247e-06,-1.615065985239437e-06
-0.9,-1.9,-2.153520485396846e-06,-1.94138530812814e-06
-0.9,-1.8,-2.9874702740190038e-06,-2.5705993033660336e-06
-0.9,-1.7,-4.555931798640879e-06,-3.7373337497434625e-06
-0.9,-1.6,-7.453606752876338e-06,-5.823296350891284e-06
-0.9,-1.5,-1.2687242803938548e-05,-9.433577542708722e-06
-0.9,-1.4,-2.1908834563442036e-05,-1.5499429267718904e-05
-0.9,-1.3,-3.772123907765132e-05,-2.5400050344154234e-05
-0.9,-1.2,-6.398785384229264e-05,-4.106550304538044e-05
-0.9,-1.1,-0.00010589885504922705,-6.494917155099076e-05
-0.9,-1.0,-0.00016915079619338945,-9.96026252231752e-05
-0.9,-0.9,-0.00025692368283557,-0.00014632090567908785
-0.9,-0.8,-0.00036283149098313055,-0.00020209374973406582
-0.9,-0.7,-0.0004599548168690171,-0.0002547177786349521
-0.9,-0.6,-0.0005203122266583147,-0.0002938752972720467
-0.9,-0.5,-0.000574266522256359,-0.0003432276484302947
-0.9,-0.4,-0.0006100200716982411,-0.0004069700792725439
-0.9,-0.3,-0.0005915194427917936,-0.00047778774982801134
-0.9,-0.2,-0.0004669500922583257,-0.0005240085983471398
-0.9,-0.1,-0.0002314693234260035,-0.0004891712727629135
-0.9,0.0,0.0,-0.0004706346902815846
-0.8,-2.0,-2.90370303509999e-06,-2.7771307526903715e-06
-0.8,-1.9,-3.2723727850269353e-06,-2.9840725137101555e-06
-0.8,-1.8,-3.855694571449727e-06,-3.346845025934203e-06
-0.8,-1.7,-4.893433358627171e-06,-4.03677495028018e-06
-0.8,-1.6,-6.8508408686453105e-06,-5.362913747818462e-06
