x,y,result
0.6375,-1.9875,1.91139013338e-10
0.65,-1.9875,1.90238113656e-10
0.6625,-1.9875,1.89322339916e-10
0.675,-1.9875,1.88391878461e-10
0.6875,-1.9875,1.87446921513e-10
0.7,-1.9875,1.86487667184e-10
0.7125,-1.9875,1.8551431948e-10
0.725,-1.9875,1.84527088293e-10
0.7375,-1.9875,1.83526189386e-10
0.75,-1.9875,1.82511844371e-10
0.7625,-1.9875,1.81484280672e-10
0.775,-1.9875,1.80443731485e-10
0.7875,-1.9875,1.79390435722e-10
0.8,-1.9875,1.78324637955e-10
0.8125,-1.9875,1.77246588335e-10
0.825,-1.9875,1.76156542518e-10
0.8375,-1.9875,1.75054761574e-10
0.85,-1.9875,1.7394151188e-10
0.8625,-1.9875,1.72817065018e-10
0.875,-1.9875,1.7168169765e-10
0.8875,-1.9875,1.70535691393e-10
0.9,-1.9875,1.69379332678e-10
0.9125,-1.9875,1.68212912607e-10
0.925,-1.9875,1.67036726794e-10
0.9375,-1.9875,1.65851075205e-10
0.95,-1.9875,1.64656261982e-10
0.9625,-1.9875,1.63452595265e-10
0.975,-1.9875,1.62240387005e-10
0.9875,-1.9875,1.61019952766e-10
1.0,-1.9875,1.59791611525e-10
1.0125,-1.9875,1.58555685462e-10
1.025,-1.9875,1.57312499744e-10
1.0375,-1.9875,1.56062382304e-10
1.05,-1.9875,1.54805663616e-10
1.0625,-1.9875,1.53542676459e-10
1.075,-1.9875,1.52273755684e-10
1.0875,-1.9875,1.50999237969e-10
1.1,-1.9875,1.4971946158e-10
1.1125,-1.9875,1.48434766115e-10
1.125,-1.9875,1.47145492258e-10
1.1375,-1.9875,1.45851981527e-10
1.15,-1.9875,1.44554576012e-10
1.1625,-1.9875,1.43253618123e-10
1.175,-1.9875,1.41949450333e-10
1.1875,-1.9875,1.40642414915e-10
1.2,-1.9875,1.39332853688e-10
1.2125,-1.9875,1.38021107756e-10
1.225,-1.9875,1.36707517256e-10
1.2375,-1.9875,1.35392421095e-10
1.25,-1.9875,1.34076156705e-10
1.2625,-1.9875,1.32759059786e-10
1.275,-1.9875,1.31441464061e-10
1.2875,-1.9875,1.30123701029e-10
1.3,-1.9875,1.28806099727e-10
1.3125,-1.9875,1.27488986489e-10
1.325,-1.9875,1.26172684717e-10
1.3375,-1.9875,1.24857514651e-10
1.35,-1.9875,1.2354379315e-10
1.3625,-1.9875,1.2223183347e-10
1.375,-1.9875,1.20921945059e-10
1.3875,-1.9875,1.19614433349e-10
1.4,-1.9875,1.18309599561e-10
1.4125,-1.9875,1.1700774051e-10
1.425,-1.9875,1.15709148427e-10
1.4375,-1.9875,1.14414110776e-10
1.45,-1.9875,1.13122910091e-10
1.4625,-1.9875,1.1183582381e-10
1.475,-1.9875,1.10553124127e-10
1.4875,-1.9875,1.0927507784e-10
1.5,-1.9875,1.08001946222e-10
1.5125,-1.9875,1.06733984886e-10
1.525,-1.9875,1.05471443669e-10
1.5375,-1.9875,1.04214566515e-10
1.55,-1.9875,1.0296359138e-10
1.5625,-1.9875,1.01718750129e-10
1.575,-1.9875,1.00480268454e-10
1.5875,-1.9875,9.92483657986e-11
1.6,-1.9875,9.80232552825e-11
1.6125,-1.9875,9.68051436463e-11
1.625,-1.9875,9.55942311972e-11
1.6375,-1.9875,9.4390711765e-11
1.65,-1.9875,9.31947726665e-11
1.6625,-1.9875,9.20065946778e-11
1.675,-1.9875,9.08263520144e-11
1.6875,-1.9875,8.96542123193e-11
1.7,-1.9875,8.84903366585e-11
1.7125,-1.9875,8.73348795246e-11
1.725,-1.9875,8.61879888464e-11
1.7375,-1.9875,8.50498060072e-11
