x,y,vertical,horizontal
-1.0,-2.0,-2.2172476315631492e-06,-2.0785727942336994e-06
-1.0,-1.9,-3.116282896414156e-06,-2.8003002050328195e-06
-1.0,-1.8,-4.608212372896868e-06,-3.965927810062054e-06
-1.0,-1.7,-7.073330110930983e-06,-5.8261761143514015e-06
-1.0,-1.6,-1.1105867430223692e-05,-8.751331046769544e-06
-1.0,-1.5,-1.7606900237385817e-05,-1.3272215290908847e-05
-1.0,-1.4,-2.788624244475893e-05,-2.0118587822982723e-05
-1.0,-1.3,-4.372780747669177e-05,-3.0230464486325037e-05
-1.0,-1.2,-6.73011540246549e-05,-4.468615417860641e-05
-1.0,-1.1,-0.00010067043735664886,-6.443500954051523e-05
-1.0,-1.0,-0.000144476244259445,-8.964927732836436e-05
-1.0,-0.9,-0.00019533615002557137,-0.00011849408147027377
-1.0,-0.8,-0.0002422843734808785,-0.0001454283873508411
-1.0,-0.7,-0.0002730101148213629,-0.00016512992006388808
-1.0,-0.6,-0.0003014325049526611,-0.0001885559374862018
-1.0,-0.5,-0.00032553657381097483,-0.00021837042168944886
-1.0,-0.4,-0.0003346103242302006,-0.0002536416012103567
-1.0,-0.3,-0.0003093678610862714,-0.0002869183227768248
-1.0,-0.2,-0.00023166198383328662,-0.0003008743016056327
-1.0,-0.1,-0.00011133661575039233,-0.000273473768957357
-1.0,0.0,0.0,-0.0002697856240941655
-0.9,-2.0,-2.7669096578244556e-06,-2.625901383524166e-06
-0.9,-1.9,-3.4931119964341895e-06,-3.1705180485743237e-06
-0.9,-1.8,-4.676350634304377e-06,-4.0546100387594865e-06
-0.9,-1.7,-6.656459588032812e-06,-5.507488607301589e-06
-0.9,-1.6,-1.0005576865814453e-05,-7.893205876810102e-06
-0.9,-1.5,-1.5664685704178752e-05,-1.1776173705107681e-05
-0.9,-1.4,-2.5135517917365566e-05,-1.8006006341882318e-05
-0.9,-1.3,-4.071485469724121e-05,-2.7810278573002078e-05
-0.9,-1.2,-6.56896733399331e-05,-4.2852741086043155e-05
-0.9,-1.1,-0.00010424083362188088,-6.514241029003505e-05
-0.9,-1.0,-0.00016045058408138243,-9.653417369215862e-05
-0.9,-0.9,-0.00023528046635354095,-0.00013734023842082414
-0.9,-0.8,-0.0003202667347377732,-0.00018348683709534103
-0.9,-0.7,-0.00038932491536303274,-0.0002226366544013885
-0.9,-0.6,-0.00043612689238388907,-0.00025557425639372564
-0.9,-0.5,-0.0004808156962911131,-0.0002995098653316552
-0.9,-0.4,-0.0005096346451694207,-0.0003558989669417999
-0.9,-0.3,-0.0004902937691544281,-0.00041614238580086244
-0.9,-0.2,-0.0003821676225036441,-0.00045202585496500867
-0.9,-0.1,-0.00018836588805377593,-0.0004204019474827925
-0.9,0.0,0.0,-0.000408958683999515
-0.8,-2.0,-4.225043587677035e-06,-4.066815342219088e-06
-0.8,-1.9,-4.991268120714071e-06,-4.584303270628986e-06
-0.8,-1.8,-6.089978322685184e-06,-5.329156966906337e-06
-0.8,-1.7,-7.784488926244043e-06,-6.480723179845589e-06
-0.8,-1.6,-1.055342227216088e-05,-8.347724975092696e-06
-0.8,-1.5,-1.5250570630907094e-05,-1.1449318195393369e-05
-0.8,-1.4,-2.336499119420394e-05,-1.6637485927633733e-05
-0.8,-1.3,-3.741837104371194e-05,-2.5270423918763764e-05
-0.8,-1.2,-6.150466973782032e-05,-3.942935508190583e-05
-0.8,-1.1,-0.00010183821362630275,-6.21118459918889e-05
-0.8,-1.0,-0.00016676165958500266,-9.716997113314648e-05
-0.8,-0.9,-0.000264673711115685,-0.00014837220854986436
-0.8,-0.8,-0.00039663481222123936,-0.00021626309906317182
-0.8,-0.7,-0.0005399748172189496,-0.00029111014087527984
-0.8,-0.6,-0.0006372179285221254,-0.0003482253099969201
-0.8,-0.5,-0.0007160334017227622,-0.00041196104697791605
-0.8,-0.4,-0.0007832254736554015,-0.000500923158358585
-0.8,-0.3,-0.0007883880074576471,-0.0006086987403837689
-0.8,-0.2,-0.0006455285903506606,-0.0006912575072343886
-0.8,-0.1,-0.0003291120639772786,-0.0006636283415639515
-0.8,0.0,0.0,-0.0006375287750655502
-0.7,-2.0,-6.9429623510751816e-06,-6.7920508720119536e-06
-0.7,-1.9,-8.137224868095912e-06,-7.578252884437584e-06
-0.7,-1.8,-9.631676898734514e-06,-8.523388949334462e-06
-0.7,-1.7,-1.1607405527957939e-05,-9.741901758220797e-06
-0.7,-1.6,-1.4411281698007322e-05,-1.1450279169260063e-05
-0.7,-1.5,-1.8706919823878686e-05,-1.4047350556308057e-05
-0.7,-1.4,-2.5750760503285986e-05,-1.8250039923276443e-05
-0.7,-1.3,-3.788000726778991e-05,-2.5315720440688535e-05
-0.7,-1.2,-5.9329693350138175e-05,-3.738886818930158e-05
-0.7,-1.1,-9.747222605540232e-05,-5.7993882056261925e-05
-0.7,-1.0,-0.00016431268124470386,-9.259494143692869e-05
-0.7,-0.9,-0.0002770588995862913,-0.00014877536763013453
-0.7,-0.8,-0.00045365644878169717,-0.00023450681570536674
-0.7,-0.7,-0.0006932683673583851,-0.0003505760302270851
-0.7,-0.6,-0.0009303544837195539,-0.00047159218463457055
-0.7,-0.5,-0.0010722393979422425,-0.000565934859922265
