0.121,5.76719785359e-07
0.122,5.79949228604e-07
0.123,5.83162825689e-07
0.124,5.86360518543e-07
0.125,5.89542250284e-07
0.126,5.92707965224e-07
0.127,5.95857608864e-07
0.128,5.98991127896e-07
0.129,6.02108470197e-07
0.13,6.05209584837e-07
0.131,6.08294422066e-07
0.132,6.11362933324e-07
0.133,6.14415071231e-07
0.134,6.17450789587e-07
0.135,6.20470043376e-07
0.136,6.23472788754e-07
0.137,6.26458983056e-07
0.138,6.29428584786e-07
0.139,6.32381553621e-07
0.14,6.35317850403e-07
0.141,6.3823743714e-07
0.142,6.41140277001e-07
0.143,6.44026334314e-07
0.144,6.4689557456e-07
0.145,6.49747964373e-07
0.146,6.52583471538e-07
0.147,6.55402064979e-07
0.148,6.58203714766e-07
0.149,6.60988392103e-07
0.15,6.63756069328e-07
0.151,6.66506719907e-07
0.152,6.69240318431e-07
0.153,6.71956840611e-07
0.154,6.74656263273e-07
0.155,6.77338564355e-07
0.156,6.800037229e-07
0.157,6.82651719053e-07
0.158,6.85282534055e-07
0.159,6.87896150239e-07
0.16,6.90492551022e-07
0.161,6.93071720905e-07
0.162,6.95633645461e-07
0.163,6.98178311336e-07
0.164,7.00705706237e-07
0.165,7.03215818933e-07
0.166,7.05708639244e-07
0.167,7.08184158036e-07
0.168,7.10642367218e-07
0.169,7.13083259734e-07
0.17,7.15506829554e-07
0.171,7.17913071672e-07
0.172,7.20301982101e-07
0.173,7.22673557859e-07
0.174,7.25027796971e-07
0.175,7.27364698457e-07
0.176,7.29684262328e-07
0.177,7.31986489577e-07
0.178,7.34271382176e-07
0.179,7.36538943064e-07
0.18,7.38789176145e-07
0.181,7.41022086279e-07
0.182,7.43237679273e-07
0.183,7.45435961877e-07
0.184,7.47616941775e-07
0.185,7.4978062758e-07
0.186,7.51927028823e-07
0.187,7.54056155948e-07
0.188,7.56168020305e-07
0.189,7.58262634141e-07
0.19,7.60340010595e-07
0.191,7.62400163687e-07
0.192,7.64443108312e-07
0.193,7.66468860234e-07
0.194,7.68477436075e-07
0.195,7.70468853312e-07
0.196,7.72443130264e-07
0.197,7.74400286086e-07
0.198,7.76340340764e-07
0.199,7.78263315103e-07
0.2,7.80169230722e-07
0.201,7.82058110044e-07
0.202,7.83929976289e-07
0.203,7.85784853468e-07
0.204,7.8762276637e-07
0.205,7.89443740559e-07
0.206,7.91247802363e-07
0.207,7.93034978868e-07
0.208,7.94805297906e-07
0.209,7.96558788052e-07
0.21,7.98295478613e-07
0.211,8.0001539962e-07
0.212,8.01718581818e-07
0.213,8.03405056664e-07
0.214,8.05074856311e-07
0.215,8.06728013605e-07
0.216,8.08364562076e-07
0.217,8.09984535926e-07
0.218,8.11587970028e-07
0.219,8.1317489991e-07
0.22,8.14745361753e-07
0.221,8.16299392378e-07
0.222,8.1783702924e-07
0.223,8.19358310422e-07
0.224,8.20863274621e-07
0.225,8.22351961147e-07
0.226,8.23824409908e-07
0.227,8.25280661405e-07
0.228,8.26720756726e-07
0.229,8.28144737532e-07
0.23,8.29552646055e-07
0.231,8.30944525086e-07
0.232,8.32320417968e-07
0.233,8.33680368587e-07
0.234,8.35024421366e-07
0.235,8.36352621254e-07
0.236,8.37665013721e-07
0.237,8.38961644748e-07
0.238,8.40242560819e-07
0.239,8.41507808912e-07
0.24,8.42757436496e-07
0.241,8.43991491515e-07
0.242,8.45210022387e-07
0.243,8.46413077993e-07
0.244,8.4760070767e-07
0.245,8.48772961201e-07
0.246,8.4992988881e-07
0.247,8.51071541153e-07
0.248,8.52197969311e-07
0.249,8.53309224779e-07
0.25,8.54405359463e-07
0.251,8.55486425669e-07
0.252,8.56552476097e-07
0.253,8.57603563832e-07
0.254,8.58639742338e-07
0.255,8.59661065448e-07
0.256,8.6066758736e-07
0.257,8.61659362626e-07
0.258,8.62636446147e-07
0.259,8.63598893165e-07
0.26,8.64546759255e-07
0.261,8.65480100317e-07
0.262,8.66398972571e-07
0.263,8.67303432548e-07
0.264,8.68193537084e-07
0.265,8.6906934331e-07
0.266,8.6993090865e-07
0.267,8.70778290808e-07
0.268,8.71611547767e-07
0.269,8.72430737776e-07
0.27,8.73235919347e-07
0.271,8.74027151247e-07
0.272,8.74804492492e-07
0.273,8.75568002339e-07
0.274,8.76317740278e-07
0.275,8.77053766029e-07
0.276,8.77776139533e-07
0.277,8.78484920945e-07
0.278,8.79180170627e-07
0.279,8.79861949145e-07
0.28,8.80530317258e-07
0.281,8.81185335915e-07
0.282,8.81827066247e-07
0.283,8.8245556956e-07
0.284,8.83070907332e-07
0.285,8.83673141201e-07
0.286,8.84262332965e-07
0.287,8.84838544573e-07
0.288,8.85401838118e-07
0.289,8.85952275832e-07
0.29,8.86489920083e-07
0.291,8.87014833362e-07
0.292,8.87527078284e-07
0.293,8.8802671758e-07
0.294,8.88513814088e-07
0.295,8.88988430755e-07
0.296,8.89450630621e-07
0.297,8.89900476822e-07
0.298,8.90338032582e-07
0.299,8.90763361205e-07
0.3,8.91176526071e-07
0.301,8.91577590634e-07
0.302,8.91966618412e-07
0.303,8.92343672982e-07
0.304,8.92708817979e-07
0.305,8.93062117087e-07
0.306,8.93403634033e-07
0.307,8.93733432588e-07
0.308,8.94051576554e-07
0.309,8.94358129766e-07
0.31,8.94653156082e-07
0.311,8.94936719381e-07
0.312,8.95208883558e-07
0.313,8.95469712518e-07
0.314,8.95719270172e-07
0.315,8.95957620433e-07
0.316,8.9618482721e-07
0.317,8.96400954406e-07
0.318,8.9660606591e-07
0.319,8.96800225595e-07
0.32,8.96983497314e-07
0.321,8.97155944894e-07
0.322,8.97317632132e-07
0.323,8.97468622793e-07
0.324,8.97608980602e-07
0.325,8.97738769244e-07
0.326,8.97858052358e-07
0.327,8.97966893532e-07
0.328,8.98065356301e-07
0.329,8.9815350414e-07
0.33,8.98231400467e-07
0.331,8.98299108629e-07
0.332,8.98356691909e-07
0.333,8.98404213514e-07
0.334,8.98441736576e-07
0.335,8.98469324147e-07
0.336,8.98487039194e-07
0.337,8.98494944598e-07
0.338,8.98493103151e-07
0.339,8.98481577548e-07
0.34,8.98460430391e-07
0.341,8.98429724178e-07
0.342,8.98389521304e-07
0.343,8.98339884059e-07
0.344,8.98280874622e-07
0.345,8.98212555059e-07
0.346,8.98134987318e-07
0.347,8.98048233232e-07
0.348,8.97952354508e-07
0.349,8.97847412732e-07
0.35,8.97733469358e-07
0.351,8.97610585712e-07
0.352,8.97478822988e-07
0.353,8.9733824224e-07
0.354,8.97188904387e-07
0.355,8.97030870206e-07
0.356,8.96864200327e-07
0.357,8.96688955239e-07
0.358,8.96505195278e-07
0.359,8.9631298063e-07
0.36,8.96112371328e-07
0.361,8.95903427247e-07
0.362,8.95686208107e-07
0.363,8.95460773464e-07
0.364,8.95227182713e-07
0.365,8.94985495083e-07
0.366,8.94735769638e-07
0.367,8.9447806527e-07
0.368,8.94212440702e-07
0.369,8.93938954482e-07
0.37,8.93657664984e-07
0.371,8.93368630405e-07
0.372,8.9307190876e-07
0.373,8.92767557888e-07
0.374,8.92455635442e-07
0.375,8.9213619889e-07
0.376,8.91809305516e-07
0.377,8.91475012415e-07
0.378,8.91133376492e-07
0.379,8.90784454462e-07
0.38,8.90428302847e-07
0.381,8.90064977973e-07
0.382,8.89694535972e-07
0.383,8.89317032779e-07
0.384,8.88932524128e-07
0.385,8.88541065555e-07
0.386,8.88142712395e-07
0.387,8.87737519778e-07
0.388,8.87325542631e-07
0.389,8.86906835676e-07
0.39,8.86481453428e-07
0.391,8.86049450194e-07
0.392,8.85610880074e-07
0.393,8.85165796955e-07
0.394,8.84714254515e-07
0.395,8.84256306219e-07
0.396,8.83792005318e-07
0.397,8.83321404852e-07
0.398,8.82844557641e-07
0.399,8.82361516293e-07
0.4,8.81872333197e-07
0.401,8.81377060525e-07
0.402,8.8087575023e-07
0.403,8.80368454044e-07
0.404,8.79855223482e-07
0.405,8.79336109835e-07
0.406,8.78811164173e-07
0.407,8.78280437345e-07
0.408,8.77743979974e-07
0.409,8.77201842462e-07
0.41,8.76654074985e-07
0.411,8.76100727494e-07
0.412,8.75541849716e-07
0.413,8.7497749115e-07
0.414,8.74407701069e-07
0.415,8.7383252852e-07
0.416,8.73252022321e-07
0.417,8.72666231063e-07
0.418,8.72075203109e-07
0.419,8.71478986591e-07
0.42,8.70877629415e-07
0.421,8.70271179256e-07
0.422,8.69659683558e-07
0.423,8.69043189537e-07
0.424,8.68421744178e-07
0.425,8.67795394236e-07
0.426,8.67164186233e-07
0.427,8.66528166464e-07
0.428,8.65887380989e-07
0.429,8.65241875639e-07
0.43,8.64591696013e-07
0.431,8.63936887478e-07
0.432,8.6327749517e-07
0.433,8.62613563993e-07
0.434,8.61945138618e-07
0.435,8.61272263488e-07
0.436,8.6059498281e-07
0.437,8.59913340562e-07
0.438,8.59227380488e-07
0.439,8.58537146102e-07
0.44,8.57842680686e-07
0.441,8.5714402729e-07
0.442,8.56441228733e-07
0.443,8.55734327603e-07
0.444,8.55023366254e-07
0.445,8.54308386814e-07
0.446,8.53589431174e-07
0.447,8.52866541e-07
0.448,8.52139757724e-07
0.449,8.51409122548e-07
0.45,8.50674676444e-07
0.451,8.49936460157e-07
0.452,8.49194514197e-07
0.453,8.4844887885e-07
0.454,8.47699594169e-07
0.455,8.46946699981e-07
0.456,8.46190235883e-07
0.457,8.45430241244e-07
0.458,8.44666755206e-07
0.459,8.43899816684e-07
0.46,8.43129464364e-07
0.461,8.42355736707e-07
0.462,8.41578671948e-07
0.463,8.40798308096e-07
0.464,8.40014682932e-07
0.465,8.39227834016e-07
0.466,8.38437798682e-07
0.467,8.37644614038e-07
0.468,8.36848316972e-07
0.469,8.36048944145e-07
0.47,8.35246531998e-07
0.471,8.34441116749e-07
0.472,8.33632734395e-07
0.473,8.32821420711e-07
0.474,8.32007211252e-07
0.475,8.31190141353e-07
0.476,8.30370246129e-07
0.477,8.29547560476e-07
0.478,8.28722119073e-07
0.479,8.27893956379e-07
0.48,8.27063106638e-07
0.481,8.26229603877e-07
0.482,8.25393481905e-07
0.483,8.24554774319e-07
0.484,8.23713514497e-07
0.485,8.22869735608e-07
0.486,8.22023470602e-07
0.487,8.21174752221e-07
0.488,8.20323612992e-07
0.489,8.1947008523e-07
0.49,8.18614201042e-07
0.491,8.17755992323e-07
0.492,8.16895490757e-07
0.493,8.16032727823e-07
0.494,8.15167734787e-07
0.495,8.14300542712e-07
0.496,8.13431182451e-07
0.497,8.12559684654e-07
0.498,8.11686079762e-07
0.499,8.10810398016e-07
0.5,8.09932669448e-07
0.501,8.0905292389e-07
0.502,8.08171190972e-07
0.503,8.0728750012e-07
0.504,8.06401880561e-07
0.505,8.05514361322e-07
0.506,8.04624971229e-07
0.507,8.03733738909e-07
0.508,8.02840692794e-07
0.509,8.01945861117e-07
0.51,8.01049271914e-07
0.511,8.00150953026e-07
0.512,7.992509321e-07
0.513,7.98349236589e-07
0.514,7.97445893751e-07
0.515,7.96540930653e-07
0.516,7.9563437417e-07
0.517,7.94726250987e-07
0.518,7.93816587598e-07
0.519,7.92905410307e-07
0.52,7.91992745232e-07
0.521,7.91078618301e-07
0.522,7.90163055255e-07
0.523,7.89246081652e-07
0.524,7.88327722862e-07
0.525,7.87408004072e-07
0.526,7.86486950284e-07
0.527,7.85564586319e-07
0.528,7.84640936815e-07
0.529,7.83716026228e-07
0.53,7.82789878837e-07
0.531,7.81862518738e-07
0.532,7.80933969851e-07
0.533,7.80004255916e-07
0.534,7.79073400498e-07
0.535,7.78141426985e-07
0.536,7.77208358588e-07
0.537,7.76274218348e-07
0.538,7.75339029128e-07
0.539,7.7440281362e-07
0.54,7.73465594345e-07
0.541,7.72527393651e-07
0.542,7.71588233716e-07
0.543,7.70648136551e-07
0.544,7.69707123995e-07
0.545,7.68765217722e-07
0.546,7.67822439237e-07
0.547,7.66878809881e-07
0.548,7.65934350828e-07
0.549,7.64989083088e-07
0.55,7.64043027509e-07
0.551,7.63096204773e-07
0.552,7.62148635404e-07
0.553,7.61200339763e-07
0.554,7.6025133805e-07
0.555,7.59301650307e-07
0.556,7.58351296418e-07
0.557,7.57400296107e-07
0.558,7.56448668943e-07
0.559,7.55496434339e-07
0.56,7.54543611553e-07
0.561,7.53590219686e-07
0.562,7.5263627769e-07
0.563,7.5168180436e-07
0.564,7.50726818342e-07
0.565,7.4977133813e-07
0.566,7.48815382068e-07
0.567,7.4785896835e-07
0.568,7.46902115022e-07
0.569,7.45944839983e-07
0.57,7.44987160984e-07
0.571,7.4402909563e-07
0.572,7.43070661381e-07
0.573,7.42111875553e-07
0.574,7.41152755319e-07
0.575,7.40193317707e-07
0.576,7.39233579605e-07
0.577,7.38273557759e-07
0.578,7.37313268774e-07
0.579,7.36352729118e-07
0.58,7.35391955118e-07
0.581,7.34430962964e-07
0.582,7.33469768708e-07
0.583,7.32508388266e-07
0.584,7.31546837419e-07
0.585,7.30585131814e-07
0.586,7.29623286962e-07
0.587,7.28661318242e-07
0.588,7.27699240901e-07
0.589,7.26737070055e-07
0.59,7.25774820687e-07
0.591,7.24812507652e-07
0.592,7.23850145676e-07
0.593,7.22887749354e-07
0.594,7.21925333157e-07
0.595,7.20962911427e-07
0.596,7.2000049838e-07
0.597,7.19038108107e-07
0.598,7.18075754575e-07
0.599,7.17113451626e-07
0.6,7.1615121298e-07
0.601,7.15189052234e-07
0.602,7.14226982865e-07
0.603,7.13265018228e-07
0.604,7.12303171558e-07
0.605,7.11341455972e-07
0.606,7.10379884466e-07
0.607,7.09418469922e-07
0.608,7.08457225101e-07
0.609,7.07496162651e-07
0.61,7.06535295103e-07
0.611,7.05574634873e-07
0.612,7.04614194265e-07
0.613,7.03653985466e-07
0.614,7.02694020555e-07
0.615,7.01734311495e-07
0.616,7.0077487014e-07
0.617,6.99815708233e-07
0.618,6.98856837409e-07
0.619,6.97898269192e-07
0.62,6.96940014997e-07
0.621,6.95982086135e-07
0.622,6.95024493807e-07
0.623,6.94067249108e-07
0.624,6.9311036303e-07
0.625,6.92153846458e-07
0.626,6.91197710173e-07
0.627,6.90241964855e-07
0.628,6.89286621077e-07
0.629,6.88331689315e-07
0.63,6.87377179941e-07
0.631,6.86423103225e-07
0.632,6.85469469341e-07
0.633,6.8451628836e-07
0.634,6.83563570256e-07
0.635,6.82611324905e-07
0.636,6.81659562086e-07
0.637,6.80708291482e-07
0.638,6.79757522677e-07
0.639,6.78807265163e-07
0.64,6.77857528336e-07
0.641,6.76908321499e-07
0.642,6.75959653859e-07
0.643,6.75011534534e-07
0.644,6.74063972546e-07
0.645,6.7311697683e-07
0.646,6.72170556226e-07
0.647,6.71224719487e-07
0.648,6.70279475273e-07
0.649,6.6933483216e-07
0.65,6.68390798631e-07
0.651,6.67447383083e-07
0.652,6.66504593828e-07
0.653,6.65562439088e-07
0.654,6.64620927002e-07
0.655,6.63680065622e-07
0.656,6.62739862916e-07
0.657,6.61800326768e-07
0.658,6.60861464979e-07
0.659,6.59923285267e-07
0.66,6.58985795267e-07
0.661,6.58049002533e-07
0.662,6.57112914538e-07
0.663,6.56177538674e-07
0.664,6.55242882253e-07
0.665,6.54308952509e-07
0.666,6.53375756595e-07
0.667,6.52443301589e-07
0.668,6.51511594488e-07
0.669,6.50580642214e-07
0.67,6.49650451612e-07
0.671,6.4872102945e-07
0.672,6.47792382423e-07
0.673,6.46864517149e-07
0.674,6.45937440173e-07
0.675,6.45011157965e-07
0.676,6.44085676923e-07
0.677,6.43161003372e-07
0.678,6.42237143565e-07
0.679,6.41314103683e-07
0.68,6.40391889835e-07
0.681,6.39470508062e-07
0.682,6.38549964333e-07
0.683,6.37630264549e-07
0.684,6.3671141454e-07
0.685,6.35793420069e-07
0.686,6.34876286831e-07
0.687,6.33960020453e-07
0.688,6.33044626496e-07
0.689,6.32130110454e-07
0.69,6.31216477755e-07
0.691,6.30303733762e-07
0.692,6.29391883771e-07
0.693,6.28480933018e-07
0.694,6.27570886671e-07
0.695,6.26661749836e-07
0.696,6.25753527557e-07
0.697,6.24846224813e-07
0.698,6.23939846523e-07
0.699,6.23034397545e-07
0.7,6.22129882675e-07
0.701,6.21226306647e-07
0.702,6.20323674137e-07
0.703,6.19421989761e-07
0.704,6.18521258075e-07
0.705,6.17621483577e-07
0.706,6.16722670706e-07
0.707,6.15824823844e-07
0.708,6.14927947315e-07
0.709,6.14032045386e-07
0.71,6.13137122269e-07
0.711,6.12243182117e-07
0.712,6.11350229031e-07
0.713,6.10458267054e-07
0.714,6.09567300176e-07
0.715,6.08677332331e-07
0.716,6.077883674e-07
0.717,6.06900409213e-07
0.718,6.06013461542e-07
0.719,6.05127528111e-07
0.72,6.04242612588e-07
0.721,6.03358718593e-07
0.722,6.02475849692e-07
0.723,6.01594009401e-07
0.724,6.00713201185e-07
0.725,5.9983342846e-07
0.726,5.98954694591e-07
0.727,5.98077002894e-07
0.728,5.97200356637e-07
0.729,5.96324759037e-07
0.73,5.95450213267e-07
0.731,5.94576722448e-07
0.732,5.93704289656e-07
0.733,5.92832917919e-07
0.734,5.9196261022e-07
0.735,5.91093369494e-07
0.736,5.90225198631e-07
0.737,5.89358100475e-07
0.738,5.88492077826e-07
0.739,5.87627133439e-07
0.74,5.86763270022e-07
0.741,5.85900490243e-07
0.742,5.85038796725e-07
0.743,5.84178192046e-07
0.744,5.83318678744e-07
0.745,5.82460259311e-07
0.746,5.816029362e-07
0.747,5.80746711821e-07
0.748,5.79891588541e-07
0.749,5.79037568689e-07
0.75,5.78184654551e-07
0.751,5.77332848371e-07
0.752,5.76482152358e-07
0.753,5.75632568675e-07
0.754,5.74784099451e-07
0.755,5.73936746772e-07
0.756,5.73090512687e-07
0.757,5.72245399207e-07
0.758,5.71401408302e-07
0.759,5.70558541909e-07
0.76,5.69716801923e-07
0.761,5.68876190204e-07
0.762,5.68036708575e-07
0.763,5.67198358822e-07
0.764,5.66361142695e-07
0.765,5.65525061908e-07
0.766,5.64690118139e-07
0.767,5.63856313032e-07
0.768,5.63023648195e-07
0.769,5.62192125202e-07
0.77,5.61361745591e-07
0.771,5.60532510867e-07
0.772,5.59704422502e-07
0.773,5.58877481933e-07
0.774,5.58051690565e-07
0.775,5.5722704977e-07
0.776,5.56403560885e-07
0.777,5.55581225219e-07
0.778,5.54760044044e-07
0.779,5.53940018605e-07
0.78,5.53121150112e-07
0.781,5.52303439744e-07
0.782,5.51486888652e-07
0.783,5.50671497954e-07
0.784,5.49857268737e-07
0.785,5.49044202059e-07
0.786,5.48232298949e-07
0.787,5.47421560404e-07
0.788,5.46611987393e-07
0.789,5.45803580857e-07
0.79,5.44996341706e-07
0.791,5.44190270824e-07
0.792,5.43385369064e-07
0.793,5.42581637252e-07
0.794,5.41779076187e-07
0.795,5.40977686641e-07
0.796,5.40177469355e-07
0.797,5.39378425048e-07
0.798,5.38580554409e-07
0.799,5.377838581e-07
0.8,5.3698833676e-07
0.801,5.36193990998e-07
0.802,5.354008214e-07
0.803,5.34608828525e-07
0.804,5.33818012907e-07
0.805,5.33028375056e-07
0.806,5.32239915454e-07
0.807,5.31452634562e-07
0.808,5.30666532815e-07
0.809,5.29881610623e-07
0.81,5.29097868373e-07
0.811,5.28315306428e-07
0.812,5.27533925128e-07
0.813,5.26753724788e-07
0.814,5.25974705702e-07
0.815,5.25196868141e-07
0.816,5.2442021235e-07
0.817,5.23644738557e-07
0.818,5.22870446963e-07
0.819,5.22097337749e-07
0.82,5.21325411074e-07
0.821,5.20554667077e-07
0.822,5.19785105872e-07
0.823,5.19016727555e-07
0.824,5.18249532199e-07
0.825,5.17483519858e-07
0.826,5.16718690563e-07
0.827,5.15955044328e-07
0.828,5.15192581143e-07
0.829,5.14431300981e-07
0.83,5.13671203794e-07
0.831,5.12912289514e-07
0.832,5.12154558054e-07
0.833,5.11398009308e-07
0.834,5.10642643151e-07
0.835,5.09888459439e-07
0.836,5.09135458008e-07
0.837,5.08383638678e-07
0.838,5.07633001248e-07
0.839,5.06883545502e-07
0.84,5.06135271204e-07
0.841,5.05388178099e-07
0.842,5.04642265918e-07
0.843,5.03897534372e-07
0.844,5.03153983154e-07
0.845,5.02411611944e-07
0.846,5.01670420399e-07
0.847,5.00930408166e-07
0.848,5.0019157487e-07
0.849,4.99453920122e-07
0.85,4.98717443517e-07
0.851,4.97982144633e-07
0.852,4.97248023034e-07
0.853,4.96515078265e-07
0.854,4.95783309858e-07
0.855,4.95052717329e-07
0.856,4.94323300178e-07
0.857,4.93595057892e-07
0.858,4.9286798994e-07
0.859,4.92142095778e-07
0.86,4.91417374849e-07
0.861,4.90693826578e-07
0.862,4.89971450378e-07
0.863,4.89250245647e-07
0.864,4.8853021177e-07
0.865,4.87811348116e-07
0.866,4.87093654043e-07
0.867,4.86377128894e-07
0.868,4.85661771998e-07
0.869,4.84947582671e-07
0.87,4.84234560217e-07
0.871,4.83522703927e-07
0.872,4.82812013077e-07
0.873,4.82102486932e-07
0.874,4.81394124744e-07
0.875,4.80686925753e-07
0.876,4.79980889185e-07
0.877,4.79276014257e-07
0.878,4.78572300172e-07
0.879,4.77869746119e-07
0.88,4.77168351279e-07
0.881,4.7646811482e-07
0.882,4.75769035897e-07
0.883,4.75071113656e-07
0.884,4.7437434723e-07
0.885,4.73678735741e-07
0.886,4.72984278302e-07
0.887,4.72290974011e-07
0.888,4.71598821959e-07
0.889,4.70907821226e-07
0.89,4.70217970879e-07
0.891,4.69529269978e-07
0.892,4.68841717569e-07
0.893,4.68155312691e-07
0.894,4.67470054371e-07
0.895,4.66785941627e-07
0.896,4.66102973467e-07
0.897,4.65421148889e-07
0.898,4.64740466882e-07
0.899,4.64060926426e-07
0.9,4.63382526489e-07
0.901,4.62705266033e-07
0.902,4.62029144009e-07
0.903,4.61354159359e-07
0.904,4.60680311017e-07
0.905,4.60007597907e-07
0.906,4.59336018947e-07
0.907,4.58665573042e-07
0.908,4.57996259092e-07
0.909,4.57328075988e-07
0.91,4.56661022611e-07
0.911,4.55995097835e-07
0.912,4.55330300527e-07
0.913,4.54666629545e-07
0.914,4.54004083738e-07
0.915,4.53342661949e-07
0.916,4.52682363012e-07
0.917,4.52023185755e-07
0.918,4.51365128996e-07
0.919,4.50708191549e-07
0.92,4.50052372217e-07
0.921,4.49397669799e-07
0.922,4.48744083084e-07
0.923,4.48091610857e-07
0.924,4.47440251894e-07
0.925,4.46790004964e-07
0.926,4.4614086883e-07
0.927,4.4549284225e-07
0.928,4.44845923971e-07
0.929,4.44200112739e-07
0.93,4.43555407288e-07
0.931,4.42911806351e-07
0.932,4.42269308651e-07
0.933,4.41627912906e-07
0.934,4.40987617829e-07
0.935,4.40348422125e-07
0.936,4.39710324495e-07
0.937,4.39073323633e-07
0.938,4.38437418228e-07
0.939,4.37802606962e-07
0.94,4.37168888515e-07
0.941,4.36536261556e-07
0.942,4.35904724753e-07
0.943,4.35274276768e-07
0.944,4.34644916256e-07
0.945,4.34016641868e-07
0.946,4.33389452249e-07
0.947,4.32763346041e-07
0.948,4.3213832188e-07
0.949,4.31514378395e-07
0.95,4.30891514214e-07
0.951,4.30269727957e-07
0.952,4.29649018241e-07
0.953,4.29029383679e-07
0.954,4.28410822878e-07
0.955,4.27793334441e-07
0.956,4.27176916967e-07
0.957,4.26561569051e-07
0.958,4.25947289282e-07
0.959,4.25334076248e-07
0.96,4.24721928529e-07
0.961,4.24110844703e-07
0.962,4.23500823346e-07
0.963,4.22891863026e-07
0.964,4.22283962311e-07
0.965,4.21677119762e-07
0.966,4.21071333939e-07
0.967,4.20466603396e-07
0.968,4.19862926685e-07
0.969,4.19260302355e-07
0.97,4.18658728949e-07
0.971,4.18058205009e-07
0.972,4.17458729073e-07
0.973,4.16860299675e-07
0.974,4.16262915347e-07
0.975,4.15666574616e-07
0.976,4.15071276009e-07
0.977,4.14477018047e-07
0.978,4.13883799249e-07
0.979,4.13291618131e-07
0.98,4.12700473207e-07
0.981,4.12110362987e-07
0.982,4.11521285978e-07
0.983,4.10933240687e-07
0.984,4.10346225614e-07
0.985,4.09760239261e-07
0.986,4.09175280124e-07
0.987,4.08591346697e-07
0.988,4.08008437474e-07
0.989,4.07426550944e-07
0.99,4.06845685595e-07
0.991,4.06265839911e-07
0.992,4.05687012377e-07
0.993,4.05109201472e-07
0.994,4.04532405677e-07
0.995,4.03956623467e-07
0.996,4.03381853317e-07
0.997,4.02808093699e-07
0.998,4.02235343085e-07
0.999,4.01663599944e-07
