x,y,vertical,horizontal
-1.0,-2.0,-5.432037368010167e-07,-5.024239258762614e-07
-1.0,-1.98,-7.514429271745145e-07,-6.890259030180491e-07
-1.0,-1.96,-1.0079956555784769e-06,-9.162418712176021e-07
-1.0,-1.94,-1.3196792011822096e-06,-1.189082375129647e-06
-1.0,-1.92,-1.694101319679374e-06,-1.5130576413653005e-06
-1.0,-1.9,-2.1397416518729293e-06,-1.8942211179383764e-06
-1.0,-1.88,-2.6660405408275055e-06,-2.339216234724084e-06
-1.0,-1.86,-3.2834957896428356e-06,-2.8553265422565675e-06
-1.0,-1.84,-4.00376790315948e-06,-3.450529378770164e-06
-1.0,-1.82,-4.839794361852067e-06,-4.1335532040258e-06
-1.0,-1.8,-5.8059134727536886e-06,-4.913938722260742e-06
-1.0,-1.78,-6.9179983284126985e-06,-5.802103894543093e-06
-1.0,-1.76,-8.193601377739784e-06,-6.809412911886627e-06
-1.0,-1.74,-9.652110069009994e-06,-7.948249163192224e-06
-1.0,-1.72,-1.1314913961513705e-05,-9.23209218494123e-06
-1.0,-1.7,-1.3205583613618058e-05,-1.06755985208468e-05
-1.0,-1.68,-1.5350061436501184e-05,-1.2294686347168003e-05
-1.0,-1.66,-1.7776864547795584e-05,-1.4106623630860782e-05
-1.0,-1.64,-2.051729946119675e-05,-1.6130119480333474e-05
-1.0,-1.62,-2.3605688198088172e-05,-1.838541821937468e-05
-1.0,-1.6,-2.707960509581003e-05,-2.089439556005985e-05
-1.0,-1.58,-3.098012320368417e-05,-2.368065606636265e-05
-1.0,-1.56,-3.535206868935395e-05,-2.6769630882053054e-05
-1.0,-1.54,-4.024428111050715e-05,-3.018867443964012e-05
-1.0,-1.52,-4.570987672455066e-05,-3.396715856535639e-05
-1.0,-1.5,-5.18065111934841e-05,-3.813656204313555e-05
-1.0,-1.48,-5.859663707386854e-05,-4.2730553290623765e-05
-1.0,-1.46,-6.614775034005128e-05,-4.778506332586728e-05
-1.0,-1.44,-7.453261885119212e-05,-5.333834565627319e-05
-1.0,-1.42,-8.382948411338314e-05,-5.9431019093440513e-05
-1.0,-1.4,-9.41222258834266e-05,-6.610608878077827e-05
-1.0,-1.38,-0.00010550047708537636,-7.340893990649984e-05
-1.0,-1.36,-0.00011805967414107981,-8.138729765491267e-05
-1.0,-1.34,-0.00013190102513139734,-9.009114591778949e-05
-1.0,-1.32,-0.00014713137519015469,-9.95725961388148e-05
-1.0,-1.3,-0.00016386294518070806,-0.00010988569639654641
-1.0,-1.28,-0.00018221291602072524,-0.00012108616944529293
-1.0,-1.26,-0.00020230282702689842,-0.0001332310669385408
-1.0,-1.24,-0.00022425775239385813,-0.00014637832546831038
-1.0,-1.22,-0.00024820521547894007,-0.00016058620839542808
-1.0,-1.2,-0.00027427379605758667,-0.000175912615758099
-1.0,-1.18,-0.00030259138131796234,-0.0001924142428888205
-1.0,-1.16,-0.0003332830073215912,-0.00021014556682498575
-1.0,-1.14,-0.00036646823430093174,-0.0002291576382770226
-1.0,-1.12,-0.00040225799692952086,-0.00024949665596925286
-1.0,-1.1,-0.0004407508701497699,-0.0002712022997850934
-1.0,-1.08,-0.00048202869298737036,-0.0002943057995752938
-1.0,-1.06,-0.0005261514979022852,-0.00031882771803569773
-1.0,-1.04,-0.0005731517026914376,-0.00034477542910618956
-1.0,-1.02,-0.0006230275370315157,-0.00037214027834223915
-1.0,-1.0,-0.0006757356978896589,-0.0004008944191986725
-1.0,-0.98,-0.0007311832588561804,-0.0004309873297541868
-1.0,-0.96,-0.0007892188996969392,-0.0004623420287678667
-1.0,-0.94,-0.000849623575817541,-0.0004948510288045765
-1.0,-0.92,-0.000912100814445629,-0.0005283720881919489
-1.0,-0.9,-0.0009762669063407397,-0.0005627238533848318
-1.0,-0.88,-0.0010416413591563443,-0.0005976815193319541
-1.0,-0.86,-0.001107638090453079,-0.0006329726777444487
-1.0,-0.84,-0.0011735579623160736,-0.0006682735713046264
-1.0,-0.82,-0.0012385833907293357,-0.0007032060246483496
-1.0,-0.8,-0.001301775893442646,-0.0007373353782055233
-1.0,-0.78,-0.0013620775585251282,-0.0007701698052760765
-1.0,-0.76,-0.0014183175065261872,-0.0008011614411637064
-1.0,-0.74,-0.0014692244623842573,-0.0008297097893533982
-1.0,-0.72,-0.0015134465255188378,-0.0008551678856883462
-1.0,-0.7,-0.0015504471781529546,-0.0008774371730977948
-1.0,-0.68,-0.0015859947686815703,-0.0009000094640299359
-1.0,-0.66,-0.0016211741539442432,-0.0009234714545370847
-1.0,-0.64,-0.001655857411715005,-0.0009478997320723034
-1.0,-0.62,-0.0016898927524505232,-0.0009733725017681417
-1.0,-0.6,-0.0017230988046424594,-0.0009999675790758502
-1.0,-0.58,-0.0017552578972267108,-0.001027759698900804
-1.0,-0.56,-0.0017861083188603374,-0.0010568169981113207
-1.0,-0.54,-0.0018153356048305324,-0.0010871965163088224
-1.0,-0.52,-0.001842563006418525,-0.001118938554565436
-1.0,-0.5,-0.0018673414413129437,-0.0011520597374832815
-1.0,-0.48,-0.0018891394123263826,-0.0011865446453690656
-1.0,-0.46,-0.0019073336173779463,-0.0012223359264431346
-1.0,-0.44,-0.0019212012535751066,-0.0012593228704566822
-1.0,-0.42,-0.001929915331824555,-0.0012973285319183429
-1.0,-0.4,-0.0019325446448470807,-0.0013360956400947023
-1.0,-0.38,-0.0019280603364631574,-0.0013752717293811039
-1.0,-0.36,-0.0019153512531472575,-0.0014143941697944782
-1.0,-0.34,-0.001893250352184764,-0.0014528760700517785
-1.0,-0.32,-0.0018605743098679547,-0.001489994353457599
-1.0,-0.3,-0.0018161780222615267,-0.0015248816466829052
-1.0,-0.28,-0.0017590248242149433,-0.0015565239360831775
-1.0,-0.26,-0.0016882718920421703,-0.001583766182093939
-1.0,-0.24,-0.0016033684092119742,-0.001605328170842992
-1.0,-0.22,-0.0015041617077767235,-0.0016198327442945065
