z,result
-1.0,0.000237379367582
-0.95,0.000371425739467
-0.9,0.00052382606308
-0.85,0.000957249658709
-0.8,0.00144373893975
-0.75,0.00208072221608
-0.7,0.00422539721597
-0.65,0.0069441400063
-0.6,0.0116506897338
-0.55,0.0159895906221
-0.5,0.0401110404707
-0.45,0.0866241126764
-0.4,0.203025218654
-0.35,0.184631265273
-0.3,0.105823702212
-0.25,7.80320472464
-0.2,-23.0064623031
-0.15,-403.424961351
-0.1,-14230.3575959
-0.05,3841593.1242
0.0,nan
