x,y,vertical,horizontal
-1.0,-2.0,1.46831636857e-09,-2.10289019192e-09
-1.0,-1.9,1.49694543626e-09,-2.54757116097e-09
-1.0,-1.8,1.48847965576e-09,-3.07993561063e-09
-1.0,-1.7,1.4250671325e-09,-3.71528488678e-09
-1.0,-1.6,1.28230623274e-09,-4.4699794946e-09
-1.0,-1.5,1.02731543304e-09,-5.36024012721e-09
-1.0,-1.4,6.16612703452e-10,-6.39990893335e-09
-1.0,-1.3,-5.82981622682e-12,-7.59666544097e-09
-1.0,-1.2,-9.09590928992e-10,-8.94614654607e-09
-1.0,-1.1,-2.17651433394e-09,-1.04235985185e-08
-1.0,-1.0,-3.89510460016e-09,-1.19733368111e-08
-1.0,-0.9,-6.14817216297e-09,-1.34976800586e-08
-1.0,-0.8,-8.99190084961e-09,-1.48491987984e-08
-1.0,-0.7,-1.24270937965e-08,-1.58323895891e-08
-1.0,-0.6,-1.63682744174e-08,-1.62214242525e-08
-1.0,-0.5,-2.06219458147e-08,-1.57970406577e-08
-1.0,-0.4,-2.48874781461e-08,-1.43972944055e-08
-1.0,-0.3,-2.87886316222e-08,-1.19675117385e-08
-1.0,-0.2,-3.19314647191e-08,-8.59136844801e-09
-1.0,-0.1,-3.39728069919e-08,-4.49148597341e-09
-0.9,-2.0,1.78605808587e-09,-2.03381694673e-09
-0.9,-1.9,1.87384388862e-09,-2.50424740957e-09
-0.9,-1.8,1.93378770916e-09,-3.07740523796e-09
-0.9,-1.7,1.94805378829e-09,-3.77475149433e-09
-0.9,-1.6,1.8910038389e-09,-4.62097399823e-09
-0.9,-1.5,1.72625381765e-09,-5.64329407718e-09
-0.9,-1.4,1.40297802463e-09,-6.86958099946e-09
-0.9,-1.3,8.51667987397e-10,-8.3244257341e-09
-0.9,-1.2,-1.99120760349e-11,-1.00220057212e-08
-0.9,-1.1,-1.32884434268e-09,-1.19544231963e-08
-0.9,-1.0,-3.21400823804e-09,-1.4074671483e-08
-0.9,-0.9,-5.82290913449e-09,-1.62752405287e-08
-0.9,-0.8,-9.28278553527e-09,-1.83673949267e-08
-0.9,-0.7,-1.36533267542e-08,-2.00720276011e-08
-0.9,-0.6,-1.88674262209e-08,-2.10374373422e-08
-0.9,-0.5,-2.46803921595e-08,-2.08957112748e-08
-0.9,-0.4,-3.06576032457e-08,-1.93525442091e-08
-0.9,-0.3,-3.62221953973e-08,-1.62817106579e-08
-0.9,-0.2,-4.07560935674e-08,-1.17844507273e-08
-0.9,-0.1,-4.37194805907e-08,-6.18954572229e-09
-0.8,-2.0,2.12377958249e-09,-1.90523422085e-09
-0.8,-1.9,2.28206571209e-09,-2.39045776935e-09
-0.8,-1.8,2.42646275825e-09,-2.9923213791e-09
-0.8,-1.7,2.54089460688e-09,-3.73912836651e-09
-0.8,-1.6,2.60071470436e-09,-4.66537373319e-09
-0.8,-1.5,2.56869284115e-09,-5.81212007092e-09
-0.8,-1.4,2.38941981402e-09,-7.22630566629e-09
-0.8,-1.3,1.98189307956e-09,-8.9578032441e-09
-0.8,-1.2,1.23055711172e-09,-1.10522576715e-08
-0.8,-1.1,-2.36194884565e-11,-1.35367977663e-08
-0.8,-1.0,-1.987783274e-09,-1.63952115367e-08
-0.8,-0.9,-4.90900519243e-09,-1.95305994264e-08
-0.8,-0.8,-9.04008189004e-09,-2.27195295203e-08
-0.8,-0.7,-1.45662442008e-08,-2.55745681975e-08
-0.8,-0.6,-2.14936788233e-08,-2.75482131379e-08
-0.8,-0.5,-2.95336978357e-08,-2.80145658547e-08
-0.8,-0.4,-3.80507694914e-08,-2.64332402876e-08
-0.8,-0.3,-4.61354270035e-08,-2.25375925599e-08
-0.8,-0.2,-5.27934714749e-08,-1.64516928606e-08
-0.8,-0.1,-5.71656772551e-08,-8.68030201169e-09
-0.7,-2.0,2.47254333336e-09,-1.70822467422e-09
