x,y,vertical,horizontal
-1.0,-2.0,2.9563941128e-10,5.91278822559e-10
-1.0,-1.9,3.63878164148e-10,6.91368511881e-10
-1.0,-1.8,4.50869123073e-10,8.11564421531e-10
-1.0,-1.7,5.62491115609e-10,9.56234896535e-10
-1.0,-1.6,7.06630651932e-10,1.13060904309e-09
-1.0,-1.5,8.93879872178e-10,1.34081980827e-09
-1.0,-1.4,1.13844604418e-09,1.59382446186e-09
-1.0,-1.3,1.45929210203e-09,1.89707973264e-09
-1.0,-1.2,1.88147256081e-09,2.25776707297e-09
-1.0,-1.1,2.43749929664e-09,2.6812492263e-09
-1.0,-1.0,3.16830697517e-09,3.16830697517e-09
-1.0,-0.9,4.12291005448e-09,3.71061904903e-09
-1.0,-0.8,5.35509900464e-09,4.28407920371e-09
-1.0,-0.7,6.91462126548e-09,4.84023488583e-09
-1.0,-0.6,8.82979584008e-09,5.29787750405e-09
-1.0,-0.5,1.10798198981e-08,5.53990994907e-09
-1.0,-0.4,1.35603097723e-08,5.42412390893e-09
-1.0,-0.3,1.60559943978e-08,4.81679831934e-09
-1.0,-0.2,1.82455703742e-08,3.64911407484e-09
-1.0,-0.1,1.976234051e-08,1.976234051e-09
-0.9,-2.0,2.93772557585e-10,6.52827905744e-10
-0.9,-1.9,3.64760179582e-10,7.70049268006e-10
-0.9,-1.8,4.56443617418e-10,9.12887234837e-10
-0.9,-1.7,5.75831400533e-10,1.08768153434e-09
-0.9,-1.6,7.32588733321e-10,1.30237997035e-09
-0.9,-1.5,9.40114133773e-10,1.56685688962e-09
-0.9,-1.4,1.21704732521e-09,1.89318472811e-09
-0.9,-1.3,1.5893452375e-09,2.29572089861e-09
-0.9,-1.2,2.09305110666e-09,2.79073480888e-09
-0.9,-1.1,2.77777898128e-09,3.39506319934e-09
-0.9,-1.0,3.71061904903e-09,4.12291005448e-09
-0.9,-0.9,4.97940988154e-09,4.97940988154e-09
-0.9,-0.8,6.69277575122e-09,5.94913400108e-09
-0.9,-0.7,8.97167467387e-09,6.97796919079e-09
-0.9,-0.6,1.1923793525e-08,7.94919568332e-09
-0.9,-0.5,1.55905198874e-08,8.66139993745e-09
-0.9,-0.4,1.98632140523e-08,8.82809513436e-09
-0.9,-0.3,2.43906812679e-08,8.1302270893e-09
-0.9,-0.2,2.8542012309e-08,6.34266940199e-09
-0.9,-0.1,3.15121521769e-08,3.50135024188e-09
-0.8,-2.0,2.8630962982e-10,7.1577407455e-10
-0.8,-1.9,3.58522734354e-10,8.51491494092e-10
-0.8,-1.8,4.52980045004e-10,1.01920510126e-09
-0.8,-1.7,5.7776808894e-10,1.227757189e-09
-0.8,-1.6,7.44338249376e-10,1.48867649875e-09
-0.8,-1.5,9.69057396271e-10,1.81698261801e-09
-0.8,-1.4,1.2755148559e-09,2.23215099783e-09
-0.8,-1.3,1.69794408081e-09,2.75915913132e-09
-0.8,-1.2,2.28624218349e-09,3.42936327524e-09
-0.8,-1.1,3.11315603762e-09,4.28058955172e-09
-0.8,-1.0,4.28407920371e-09,5.35509900464e-09
-0.8,-0.9,5.94913400108e-09,6.69277575122e-09
-0.8,-0.8,8.31484150489e-09,8.31484150489e-09
-0.8,-0.7,1.1646994647e-08,1.01911203161e-08
-0.8,-0.6,1.62454030219e-08,1.21840522664e-08
-0.8,-0.5,2.2356377174e-08,1.39727357337e-08
-0.8,-0.4,2.99849370691e-08,1.49924685345e-08
-0.8,-0.3,3.8615524504e-08,1.4480821689e-08
-0.8,-0.2,4.69879567269e-08,1.17469891817e-08
-0.8,-0.1,5.32315592925e-08,6.65394491156e-09
-0.7,-2.0,2.72509822687e-10,7.78599493391e-10
-0.7,-1.9,3.44003067007e-10,9.33722610447e-10
-0.7,-1.8,4.38657090851e-10,1.12797537648e-09
-0.7,-1.7,5.65450926481e-10,1.37323796431e-09
-0.7,-1.6,7.37422414608e-10,1.68553694768e-09
-0.7,-1.5,9.73754714611e-10,2.0866172456e-09
-0.7,-1.4,1.30304791294e-09,2.60609582588e-09
-0.7,-1.3,1.76848863653e-09,3.28433603927e-09
-0.7,-1.2,2.43604809767e-09,4.17608245315e-09
-0.7,-1.1,3.40743572776e-09,5.3545418579e-09
-0.7,-1.0,4.84023488583e-09,6.91462126548e-09
-0.7,-0.9,6.97796919079e-09,8.97167467387e-09
-0.7,-0.8,1.01911203161e-08,1.1646994647e-08
-0.7,-0.7,1.50217412141e-08,1.50217412141e-08
-0.7,-0.6,2.2199342907e-08,1.9028008206e-08
-0.7,-0.5,3.25411609263e-08,2.32436863759e-08
-0.7,-0.4,4.65776143809e-08,2.66157796463e-08
-0.7,-0.3,6.377356186e-08,2.73315265114e-08
-0.7,-0.2,8.16143760612e-08,2.33183931604e-08
-0.7,-0.1,9.55668442507e-08,1.36524063215e-08
-0.6,-2.0,2.51841186096e-10,8.3947062032e-10
-0.6,-1.9,3.20294083001e-10,1.01426459617e-09
-0.6,-1.8,4.1194812645e-10,1.23584437935e-09
-0.6,-1.7,5.36327923307e-10,1.5195957827e-09
-0.6,-1.6,7.07587686235e-10,1.88690049663e-09
-0.6,-1.5,9.47123397818e-10,2.36780849454e-09
-0.6,-1.4,1.28786202125e-09,3.00501138291e-09
-0.6,-1.3,1.78142346185e-09,3.859750834e-09
-0.6,-1.2,2.51026316966e-09,5.02052633931e-09
-0.6,-1.1,3.60850576629e-09,6.61559390486e-09
-0.6,-1.0,5.29787750405e-09,8.82979584008e-09
