x,y,vertical,horizontal
-1.0,-2.0,-3.34046874055e-09,-3.09891403688e-09
-1.0,-1.9,-3.7703489749e-09,-3.34004687932e-09
-1.0,-1.8,-4.27434125883e-09,-3.59695401476e-09
-1.0,-1.7,-4.86761626561e-09,-3.86640478719e-09
-1.0,-1.6,-5.56840885745e-09,-4.1422846273e-09
-1.0,-1.5,-6.39835971839e-09,-4.41409892305e-09
-1.0,-1.4,-7.38263536404e-09,-4.66480743733e-09
-1.0,-1.3,-8.54955412561e-09,-4.86773260447e-09
-1.0,-1.2,-9.92923053341e-09,-4.98222807552e-09
-1.0,-1.1,-1.1550389468e-08,-4.9477798539e-09
-1.0,-1.0,-1.34339149131e-08,-4.67633900904e-09
-1.0,-0.9,-1.55807983121e-08,-4.0431797892e-09
-1.0,-0.8,-1.7950927314e-08,-2.87793399234e-09
-1.0,-0.7,-2.04279719278e-08,-9.60648591721e-10
-1.0,-0.6,-2.27660789012e-08,1.9656440662e-09
-1.0,-0.5,-2.45209651796e-08,6.14281170697e-09
-1.0,-0.4,-2.49920041798e-08,1.16698374662e-08
-1.0,-0.3,-2.32563221673e-08,1.82708136308e-08
-1.0,-0.2,-1.84424305147e-08,2.50174868682e-08
-1.0,-0.1,-1.0334331726e-08,3.02783994994e-08
-0.9,-2.0,-3.36172196688e-09,-3.50445082345e-09
-0.9,-1.9,-3.8103610787e-09,-3.81663859826e-09
-0.9,-1.8,-4.3415033139e-09,-4.15989588277e-09
-0.9,-1.7,-4.97393933871e-09,-4.53449261617e-09
-0.9,-1.6,-5.73108124122e-09,-4.93847711289e-09
-0.9,-1.5,-6.64196448147e-09,-5.36615172622e-09
-0.9,-1.4,-7.74229192453e-09,-5.80571339801e-09
-0.9,-1.3,-9.07533027452e-09,-6.23563874604e-09
-0.9,-1.2,-1.06922485787e-08,-6.61920410819e-09
-0.9,-1.1,-1.26510667938e-08,-6.89628715736e-09
-0.9,-1.0,-1.5012589038e-08,-6.97133633856e-09
-0.9,-0.9,-1.78302294316e-08,-6.6962785449e-09
-0.9,-0.8,-2.11280089006e-08,-5.84767264359e-09
-0.9,-0.7,-2.48565971794e-08,-4.10002974018e-09
-0.9,-0.6,-2.88111050881e-08,-1.00552904885e-09
-0.9,-0.5,-3.2490407207e-08,3.9876919881e-09
-0.9,-0.4,-3.48952374791e-08,1.13989369069e-08
-0.9,-0.3,-3.43588841599e-08,2.1313832078e-08
-0.9,-0.2,-2.8767770939e-08,3.26138053398e-08
-0.9,-0.1,-1.67970141041e-08,4.22676480682e-08
-0.8,-2.0,-3.34173284028e-09,-3.92157977821e-09
-0.8,-1.9,-3.80017688622e-09,-4.31093801597e-09
-0.8,-1.8,-4.3474987322e-09,-4.74953007361e-09
-0.8,-1.7,-5.00577896695e-09,-5.24244927964e-09
-0.8,-1.6,-5.80334806795e-09,-5.79383696395e-09
-0.8,-1.5,-6.77658969119e-09,-6.40560499055e-09
-0.8,-1.4,-7.97218039982e-09,-7.07527435704e-09
-0.8,-1.3,-9.44976568491e-09,-7.79238288378e-09
-0.8,-1.2,-1.12849311424e-08,-8.53258488381e-09
-0.8,-1.1,-1.35719968226e-08,-9.24804104038e-09
-0.8,-1.0,-1.64254244959e-08,-9.85187794628e-09
-0.8,-0.9,-1.99770129981e-08,-1.0193276692e-08
-0.8,-0.8,-2.43625492989e-08,-1.00181477221e-08
-0.8,-0.7,-2.96840107006e-08,-8.90907279756e-09
-0.8,-0.6,-3.59174702485e-08,-6.20070652611e-09
