x,y,vertical,horizontal
-1.0,-2.0,2.5609894994756317e-06,2.3658649702246e-06
-1.0,-1.95,5.526457607756124e-06,4.99505039953683e-06
-1.0,-1.9,1.0305404912539183e-05,9.110523536795356e-06
-1.0,-1.85,1.7572179278647897e-05,1.5190357223843303e-05
-1.0,-1.8,2.8206294419388972e-05,2.383621499550975e-05
-1.0,-1.75,4.334681991977898e-05,3.580056966041414e-05
-1.0,-1.7,6.445872441816547e-05,5.201854449770539e-05
-1.0,-1.65,9.341265595435613e-05,7.364455631851173e-05
-1.0,-1.6,0.0001325791410796505,0.0001020935784509723
-1.0,-1.55,0.00018493712668629203,0.00013908622952717647
-1.0,-1.5,0.00025419485437725483,0.00018669590994488486
-1.0,-1.45,0.00034491778612093184,0.00024739468494612934
-1.0,-1.4,0.0004626530548752149,0.00032409232690211253
-1.0,-1.35,0.0006140318534145166,0.0004201595899788156
-1.0,-1.3,0.0008068192611080902,0.0005394220469121532
-1.0,-1.25,0.0010498641049721,0.0006861042898555677
-1.0,-1.2,0.0013528786067150014,0.000864695667458895
-1.0,-1.15,0.0017259486614259112,0.0010796979516935303
-1.0,-1.1,0.0021786426166719598,0.0013352030433205003
-1.0,-1.05,0.0027185557715146496,0.0016342371354715406
-1.0,-1.0,0.0033491140128706384,0.0019778015073659634
-1.0,-0.95,0.004066490886497235,0.0023635488148370937
-1.0,-0.9,0.004855614582488724,0.002784073811600972
-1.0,-0.85,0.005685521546961318,0.0032248936309477567
-1.0,-0.8,0.00650482519669838,0.003662375317588722
-1.0,-0.75,0.0072388447533682145,0.00406215932263348
-1.0,-0.7,0.007792084573291648,0.004379888991733422
-1.0,-0.65,0.008240591562327681,0.004671358178718461
-1.0,-0.6,0.008672054757363677,0.004994788002633259
-1.0,-0.55,0.009071499820575063,0.005356382064511036
-1.0,-0.5,0.009415180647765316,0.0057610284133532705
-1.0,-0.45,0.00966600604711441,0.006209612931205917
-1.0,-0.4,0.009768786998779273,0.006694647883890332
-1.0,-0.35,0.00964788996277601,0.007194065477779673
-1.0,-0.3,0.009212120473593195,0.007663930988899044
-1.0,-0.25,0.008373226949220651,0.008032571138327326
-1.0,-0.2,0.007082431607955375,0.008200961061674755
-1.0,-0.15,0.005380210754678664,0.008055812266520076
-1.0,-0.1,0.003437784084967717,0.007499904878656024
-1.0,-0.05,0.0015538300750946134,0.006496177421626681
-1.0,0.0,0.0,0.007226462271148899
-0.95,-2.0,1.3571781354287444e-07,1.2608220349127125e-07
-0.95,-1.95,1.1030201565616889e-06,1.0019811424042362e-06
-0.95,-1.9,3.385452376841788e-06,3.0061366745161575e-06
-0.95,-1.85,7.573012847757908e-06,6.571075384292707e-06
-0.95,-1.8,1.4456647878796151e-05,1.22539299487903e-05
-0.95,-1.75,2.5087537866806977e-05,2.0767120261257925e-05
-0.95,-1.7,4.0851542140792734e-05,3.3015330939166304e-05
-0.95,-1.65,6.356168989918822e-05,5.013956732240459e-05
-0.95,-1.6,9.557159121748413e-05,7.356888673090521e-05
-0.95,-1.55,0.00013991219122501248,0.00010507999863616195
-0.95,-1.5,0.00020045307325455107,0.00014686417931248082
-0.95,-1.45,0.00028208702795772444,0.0002015996669874892
-0.95,-1.4,0.00039093209273150713,0.0002725256247840059
-0.95,-1.35,0.0005345376462766863,0.0003635105062396469
-0.95,-1.3,0.0007220689227314881,0.00047910272550306314
-0.95,-1.25,0.0009644255478527595,0.0006245442708461912
-0.95,-1.2,0.001274222108738292,0.0008057175380391787
-0.95,-1.15,0.001665520134359977,0.001028981436091849
-0.95,-1.1,0.0021531501264052616,0.001300834296303948
-0.95,-1.05,0.002751401853332143,0.0016273189037260122
-0.95,-1.0,0.003471801326970699,0.002013062131869316
-0.95,-0.95,0.004319659524942119,0.0024598262469643383
-0.95,-0.9,0.005289123496478354,0.002964457999800838
-0.95,-0.85,0.006356676841591512,0.0035161863588636737
-0.95,-0.8,0.007473559436793354,0.004093389427528497
-0.95,-0.75,0.008558556953425363,0.004660288112506658
-0.95,-0.7,0.009494108480120745,0.005164574596261816
-0.95,-0.65,0.010161415797729209,0.00555631738458654
-0.95,-0.6,0.010747899721766138,0.005954404470070833
-0.95,-0.55,0.011303125503568542,0.006401624074460815
-0.95,-0.5,0.011800621199679366,0.0069068650008176635
-0.95,-0.45,0.01219740158813345,0.007475509264383869
-0.95,-0.4,0.012426054232400636,0.008103884075352438
-0.95,-0.35,0.012388274122805853,0.008770562242280807
-0.95,-0.3,0.011956543155628505,0.009424896168934256
