x,y,Rx,Ry,Rz
-0.95,-0.25,7.22430942044e-22,1.080389511e-35,5.34841967586e-22
-0.95,-0.2,6.53228274863e-22,4.6635901659e-36,5.80696414911e-22
-0.95,-0.15,5.27630417977e-22,1.00210893408e-36,6.04671638533e-22
-0.95,-0.1,3.52114052777e-22,-5.37053981532e-37,5.87718882609e-22
-0.95,-0.05,1.60248603506e-22,-8.24361331262e-37,5.15327394109e-22
-0.95,0.0,0.0,0.0,5.51464353351e-22
-0.9,-2.0,7.07584589903e-25,1.46648372998e-37,7.45160492191e-25
-0.9,-1.95,9.55673689419e-25,2.6592976814e-37,9.78142740313e-25
-0.9,-1.9,1.28109811106e-24,-1.55058495544e-37,1.27373781504e-24
-0.9,-1.85,1.70671826896e-24,7.00733534278e-38,1.64757799836e-24
-0.9,-1.8,2.26206097085e-24,2.01274708986e-37,2.11911517735e-24
-0.9,-1.75,2.9852456537e-24,1.1909915908e-37,2.71253284002e-24
-0.9,-1.7,3.92545269924e-24,-3.92430294239e-37,3.45786379427e-24
-0.9,-1.65,5.14607597668e-24,-1.57170137984e-36,4.39235378817e-24
-0.9,-1.6,6.72873238804e-24,-1.26889679013e-36,5.56211591951e-24
-0.9,-1.55,8.77833410842e-24,4.44713390145e-38,7.02412419346e-24
-0.9,-1.5,1.14294612406e-23,4.84834022529e-37,8.84859542879e-24
-0.9,-1.45,1.48542974908e-23,1.96746071081e-37,1.11218046846e-23
-0.9,-1.4,1.9272397839e-23,-7.46565186579e-37,1.39493669232e-23
-0.9,-1.35,2.49625252523e-23,-5.63973261343e-37,1.74599911489e-23
-0.9,-1.3,3.22766900316e-23,-2.00816679449e-36,2.1809664004e-23
-0.9,-1.25,4.16562959192e-23,1.8369395119e-37,2.71861340898e-23
-0.9,-1.2,5.36498542878e-23,-1.89316579442e-36,3.38134247761e-23
-0.9,-1.15,6.89309347423e-23,-2.07463273483e-36,4.19558687938e-23
-0.9,-1.1,8.83136683912e-23,-1.91862718573e-36,5.19207811697e-23
-0.9,-1.05,1.12760901018e-22,1.71162997739e-36,6.40582896624e-23
-0.9,-1.0,1.43376577229e-22,-1.19981698198e-35,7.87559067985e-23
-0.9,-0.95,1.8136857557e-22,3.99314512619e-36,9.64239878464e-23
-0.9,-0.9,2.27960438605e-22,2.28321410548e-36,1.17466056147e-22
-0.9,-0.85,2.8421998859e-22,1.72283390792e-37,1.42224858359e-22
-0.9,-0.8,3.50760596644e-22,-2.67057622827e-37,1.70890836187e-22
-0.9,-0.75,4.27260905587e-22,7.83228212533e-36,2.0335490847e-22
-0.9,-0.7,5.11752071453e-22,1.56919312285e-36,2.3898400261e-22
-0.9,-0.65,5.99662304143e-22,8.69186236937e-36,2.76301105588e-22
