x,y,Rx,Ry,Rz
-0.95,-1.2,2.32136445832e-23,-1.5865729905e-36,1.24861744291e-23
-0.95,-1.15,3.40399769179e-23,2.88225704692e-37,1.78634167373e-23
-0.95,-1.1,4.8599375307e-23,1.59600908773e-36,2.4887401239e-23
-0.95,-1.05,6.78268514768e-23,3.35286804698e-36,3.39086320608e-23
-0.95,-1.0,9.27733529543e-23,3.16919705466e-36,4.5311005305e-23
-0.95,-0.95,1.24551828713e-22,-1.94737169603e-36,5.94935180046e-23
-0.95,-0.9,1.64227160496e-22,2.18315933242e-36,7.68354116862e-23
-0.95,-0.85,2.12620147821e-22,6.26694609332e-36,9.76357055232e-23
-0.95,-0.8,2.69988529053e-22,1.27329915423e-36,1.22014809141e-22
-0.95,-0.75,3.35547891199e-22,-2.2564899761e-36,1.49763279487e-22
-0.95,-0.7,4.06815552834e-22,-3.89658010198e-37,1.80123835151e-22
-0.95,-0.65,4.78825412621e-22,-2.59435276646e-37,2.11504176185e-22
-0.95,-0.6,5.43406157326e-22,1.48690851829e-35,2.41152136247e-22
-0.95,-0.55,5.89685993272e-22,1.23768534882e-35,2.65265977308e-22
-0.95,-0.5,6.27908895098e-22,-4.44520535603e-36,2.89737954321e-22
-0.95,-0.45,6.64922947723e-22,-7.6418153063e-36,3.19124159119e-22
-0.95,-0.4,6.98386525579e-22,6.46264753563e-36,3.54646395333e-22
-0.95,-0.35,7.23742453783e-22,3.54540116468e-36,3.97197238469e-22
-0.95,-0.3,7.32845279457e-22,-9.04285763569e-36,4.46427192456e-22
-0.95,-0.25,7.12986278134e-22,4.03396600424e-36,4.99083601866e-22
-0.95,-0.2,6.48323256058e-22,1.31581898895e-36,5.46747124197e-22
-0.95,-0.15,5.26733465436e-22,6.56421759438e-36,5.74247385324e-22
-0.95,-0.1,3.52947320001e-22,1.88161748078e-36,5.61698017671e-22
-0.95,-0.05,1.60479870056e-22,1.46066652527e-36,4.93177922232e-22
-0.95,0.0,0.0,0.0,5.23718901001e-22
-0.9,-2.0,3.14290072286e-24,-1.85507702239e-38,2.38325531745e-24
-0.9,-1.95,2.91293419278e-24,-3.55202479984e-38,2.17093618997e-24
-0.9,-1.9,2.62823687039e-24,-5.50381607912e-38,1.92385524515e-24
-0.9,-1.85,2.28992649806e-24,5.59048582862e-38,1.64524505578e-24
-0.9,-1.8,1.90334876219e-24,-2.64113147232e-38,1.34132356191e-24
-0.9,-1.75,1.47998799117e-24,3.72493381995e-37,1.02230536441e-24
-0.9,-1.7,1.0400214977e-24,1.84956689262e-37,7.03672331147e-25
-0.9,-1.65,6.1570244984e-25,-5.83387859203e-37,4.07757468378e-25
-0.9,-1.6,2.55800087361e-25,-4.01966836543e-38,1.65703749921e-25
-0.9,-1.55,3.13759635411e-26,-1.7473030454e-37,1.9866889526e-26
-0.9,-1.5,4.32283907007e-26,1.67817172327e-37,2.67367904905e-26
-0.9,-1.45,4.31389154132e-25,2.56552503025e-37,2.60454783033e-25
-0.9,-1.4,1.38709651016e-24,-1.6173665803e-37,8.16999779894e-25
-0.9,-1.35,3.1676776439e-24,2.86044611658e-37,1.81910131438e-24
-0.9,-1.3,6.11471922736e-24,-5.38328199041e-38,3.42190328416e-24
-0.9,-1.25,1.06757308547e-23,-9.69794318865e-37,5.81933654807e-24
-0.9,-1.2,1.74291211613e-23,-3.44601219896e-37,9.25104102482e-24
