x,y,vertical,horizontal
-1.0,-2.0,0.0004212202245561671,0.0001025578574302655
-1.0,-1.95,0.00045596743479815575,0.00010581252210843613
-1.0,-1.9,0.0004932441591095649,0.00010882999692016393
-1.0,-1.85,0.0005330773156254913,0.0001115436197567631
-1.0,-1.8,0.000575435254615056,0.00011387944881569306
-1.0,-1.75,0.0006202064831404087,0.00011575657651804756
-1.0,-1.7,0.0006671730879718948,0.00011708784309831516
-1.0,-1.65,0.0007159780404454941,0.00011778106637731115
-1.0,-1.6,0.000766085691733685,0.00011774091967523277
-1.0,-1.55,0.0008167350860808491,0.00011687160111496873
-1.0,-1.5,0.0008668863492884249,0.00011508044092381721
-1.0,-1.45,0.0009151615166967616,0.00011228258353885006
-1.0,-1.4,0.000959782979745532,0.00010840685155778616
-1.0,-1.35,0.0009985155599447483,0.00010340284050133308
-1.0,-1.3,0.0010286224520862186,9.724919749816914e-05
-1.0,-1.25,0.0010468513708522952,8.996289390447494e-05
-1.0,-1.2,0.001049475659731123,8.160910413856925e-05
-1.0,-1.15,0.0010324262502200924,7.231104881892462e-05
-1.0,-1.1,0.0009915642336554892,6.22588584116105e-05
-1.0,-1.05,0.0009231597381674489,5.1716189824261925e-05
-1.0,-1.0,0.0008246587359393631,4.102303229205304e-05
-1.0,-0.95,0.0006958310119564038,3.05929481130576e-05
-1.0,-0.9,0.0005403920389043151,2.090301086817885e-05
-1.0,-0.85,0.00036816651970382984,1.2475038320298259e-05
-1.0,-0.8,0.0001977941407292167,5.8474450677825104e-06
-1.0,-0.75,5.984644691222452e-05,1.538136140665224e-06
-1.0,-0.7,5.357608298638287e-09,1.1934897131667908e-10
-1.0,-0.65,8.163620897164548e-05,1.5724878605983521e-06
-1.0,-0.6,0.00038668679174486993,6.429498063264107e-06
-1.0,-0.55,0.0010134284321512606,1.4529146353910535e-05
-1.0,-0.5,0.00206927942047392,2.5560167123598346e-05
-1.0,-0.45,0.003657070291060028,3.888449240628171e-05
-1.0,-0.4,0.00585395851865162,5.3474649445517076e-05
-1.0,-0.35,0.00868408625060868,6.785702233928354e-05
-1.0,-0.3,0.01208906488395175,8.009453173551598e-05
-1.0,-0.25,0.015903967651259326,8.786985447658158e-05
-1.0,-0.2,0.019849362241524997,8.874338702799545e-05
-1.0,-0.15,0.023549850338348468,8.062980402823023e-05
-1.0,-0.1,0.02658442065176308,6.244395867678479e-05
-1.0,-0.05,0.028563227647642467,3.473165576403416e-05
-1.0,0.0,0.029212386933521,3.3384039563352965e-16
-0.95,-2.0,0.00045998222117262617,0.00010772211740804543
-0.95,-1.95,0.0005002648778705537,0.00011119656422235727
-0.95,-1.9,0.0005439024774150327,0.00011440962231648754
-0.95,-1.85,0.0005910416004071631,0.00011728673786296829
-0.95,-1.8,0.0006417836865441724,0.00011974517199169018
-0.95,-1.75,0.0006961632072197897,0.0001216944451974398
-0.95,-1.7,0.0007541193205063142,0.0001230372889930064
-0.95,-1.65,0.0008154595870440983,0.00012367125457466444
-0.95,-1.6,0.0008798142325528568,0.00012349114732894387
-0.95,-1.55,0.0009465794915123045,0.00012239246801182233
-0.95,-1.5,0.0010148488760628118,0.00012027604003973474
-0.95,-1.45,0.0010833319679118736,0.00011705397863659438
-0.95,-1.4,0.0011502618027788814,0.0001126570996487013
-0.95,-1.35,0.0012132945011968184,0.00010704375865169894
-0.95,-1.3,0.0012694090431070737,0.00010020993707027568
-0.95,-1.25,0.001314821708556418,9.220013353787587e-05
-0.95,-1.2,0.0013449396042766147,8.311826164583355e-05
-0.95,-1.15,0.0013543918555747102,7.313729716476595e-05
-0.95,-1.1,0.0013371963535492631,6.250588036068619e-05
-0.95,-1.05,0.001287144773211497,5.154952553439945e-05
-0.95,-1.0,0.0011985179740451846,4.066364784477102e-05
-0.95,-0.95,0.0010672743035525485,3.0295500684528296e-05
-0.95,-0.9,0.0008928766209625006,2.0912636444208362e-05
-0.95,-0.85,0.0006809247724354871,1.2957045613942741e-05
-0.95,-0.8,0.000446713618749725,6.787066175288465e-06
-0.95,-0.75,0.00021970586258797744,2.6136495279340737e-06
-0.95,-0.7,4.8647827433578926e-05,4.4324366551806525e-07
-0.95,-0.65,6.62012339299072e-06,4.5065308810140115e-08
-0.95,-0.6,0.00019468481023362754,9.63218796717003e-07
-0.95,-0.55,0.0007420174071176955,2.590112481034841e-06
-0.95,-0.5,0.0017996798084989776,4.303002013570106e-06
-0.95,-0.45,0.0035248787192323893,5.638978443396764e-06
-0.95,-0.4,0.006053256866445833,6.450668668848186e-06
-0.95,-0.35,0.00945917749985557,6.960578624116348e-06
-0.95,-0.3,0.013708549534042153,7.639920860193216e-06
-0.95,-0.25,0.018615119600264855,8.898478355567356e-06
-0.95,-0.2,0.02381736680854273,1.068194353449919e-05
-0.95,-0.15,0.02879531524906944,1.2184541829883676e-05
-0.95,-0.1,0.03294003512926598,1.1911363971527007e-05
-0.95,-0.05,0.035671060594673724,8.19414777796418e-06
-0.95,0.0,0.03657297318377217,8.651638422052036e-16
-0.9,-2.0,0.000499168387245686,0.00011172478997810129
-0.9,-1.95,0.0005452625981969971,0.00011523561913489299
-0.9,-1.9,0.0005956291361502971,0.0001184286367384896
-0.9,-1.85,0.0006505612753733355,0.00012121598562042291
-0.9,-1.8,0.0007103280216701729,0.00012350004052576327
-0.9,-1.75,0.0007751535894462909,0.00012517400834727795
-0.9,-1.7,0.0008451894990618566,0.00012612320653173205
-0.9,-1.65,0.0009204772682443566,0.00012622723338173565
-0.9,-1.6,0.0010008993095311479,0.00012536327658348813
-0.9,-1.55,0.0010861153352085358,0.00012341083048749674
-0.9,-1.5,0.0011754814149780568,0.00012025809877135447
-0.9,-1.45,0.001267949005258355,0.00011581033269129559
-0.9,-1.4,0.0013619420586029108,0.00011000027570582754
-0.9,-1.35,0.0014552121747056113,0.00010280072522386763
-0.9,-1.3,0.0015446753455642267,9.42389467224359e-05
