x,y,Rx,Ry,Rz
-0.75,-0.3,1.1074139802e-21,2.4905786558e-37,3.01300600285e-23
-0.75,-0.25,1.5105623566e-21,4.00439497447e-36,3.73418932684e-23
-0.75,-0.2,1.92269452984e-21,-7.78177260244e-36,4.07780649795e-23
-0.75,-0.15,2.30267143167e-21,1.4151482616e-35,3.86953761639e-23
-0.75,-0.1,2.60872408111e-21,2.38735555812e-35,3.04493759035e-23
-0.75,-0.05,2.80519051101e-21,-2.49608878557e-36,1.68350435233e-23
-0.75,0.0,2.86849211639e-21,2.60188327715e-36,1.55165254309e-35
-0.7,-2.0,2.32583978617e-23,7.08338661304e-38,-4.6941201513e-24
-0.7,-1.95,2.62699816814e-23,1.02893063867e-37,-5.23702419992e-24
-0.7,-1.9,2.97117067163e-23,-1.81989254793e-37,-5.83943229766e-24
-0.7,-1.85,3.36466522916e-23,2.44440262039e-37,-6.50558822018e-24
-0.7,-1.8,3.81459753255e-23,-3.62273813188e-37,-7.23909563896e-24
-0.7,-1.75,4.32891637668e-23,4.72723216473e-38,-8.04246540063e-24
-0.7,-1.7,4.91638312548e-23,3.07407843952e-37,-8.91650859226e-24
-0.7,-1.65,5.58647628605e-23,1.61590295208e-37,-9.85954109941e-24
-0.7,-1.6,6.34917923765e-23,-2.91382549872e-37,-1.08663657077e-23
-0.7,-1.55,7.21459171926e-23,-7.14594954479e-38,-1.19270044194e-23
-0.7,-1.5,8.1922829234e-23,3.64816508488e-38,-1.30251712748e-23
-0.7,-1.45,9.29027571776e-23,-5.73524152944e-37,-1.41365115339e-23
-0.7,-1.4,1.05135187708e-22,-9.13281050417e-37,-1.5226696218e-23
-0.7,-1.35,1.18616703237e-22,-9.87197145387e-37,-1.62495639138e-23
-0.7,-1.3,1.33259938386e-22,1.38437418683e-36,-1.71456576873e-23
-0.7,-1.25,1.48851715453e-22,-6.58598260697e-37,-1.78417239783e-23
-0.7,-1.2,1.64999130497e-22,1.96964180385e-37,-1.82520195329e-23
-0.7,-1.15,1.8106432788e-22,-1.29747484859e-36,-1.82825777481e-23
-0.7,-1.1,1.96092836444e-22,1.84215117631e-36,-1.78398221544e-23
-0.7,-1.05,2.08747870028e-22,1.31715060365e-36,-1.68448852936e-23
-0.7,-1.0,2.17275235632e-22,1.08544964684e-36,-1.52543580709e-23
-0.7,-0.95,2.19541161816e-22,1.99227925365e-36,-1.30864795422e-23
-0.7,-0.9,2.13207072573e-22,2.34951933371e-36,-1.04484832152e-23
-0.7,-0.85,1.96125051156e-22,-2.52148130026e-36,-7.55579518507e-24
-0.7,-0.8,1.67041612425e-22,3.37679119373e-37,-4.72795099184e-24
-0.7,-0.75,1.26662053591e-22,-9.52582050998e-36,-2.34240701955e-24
-0.7,-0.7,7.90245212208e-23,-4.69499790558e-36,-7.31362475009e-25
-0.7,-0.65,3.29447993927e-23,-3.16001350505e-36,-2.49224069696e-26
-0.7,-0.6,3.04441393095e-24,3.7754950003e-36,2.08026579363e-26
-0.7,-0.55,9.66401041519e-24,2.32665229516e-36,1.29028991577e-25
-0.7,-0.5,7.69594043273e-23,-7.60076483952e-37,1.43544830629e-24
-0.7,-0.45,2.28841050721e-22,-1.29488049583e-38,5.17486972817e-24
-0.7,-0.4,4.83162475342e-22,-2.42813051842e-37,1.21515741913e-23
-0.7,-0.35,8.45446306259e-22,-6.7813167073e-36,2.21687567606e-23
-0.7,-0.3,1.30401987779e-21,-1.95451649763e-35,3.36929002556e-23
-0.7,-0.25,1.82833835318e-21,2.64353985821e-35,4.39967632484e-23
-0.7,-0.2,2.37145666741e-21,-1.22515898714e-35,4.98420286005e-23
-0.7,-0.15,2.8764098814e-21,8.20421588477e-36,4.85113964637e-23
-0.7,-0.1,3.28517543477e-21,1.23875064058e-35,3.88139008714e-23
-0.7,-0.05,3.54828758574e-21,4.2380244767e-35,2.16656700447e-23
-0.7,0.0,3.6331410515e-21,-6.07664457818e-35,4.90886440903e-35
-0.65,-2.0,2.35003412324e-23,-1.62766937503e-37,-6.16780476921e-24
-0.65,-1.95,2.66251159757e-23,2.8330102621e-37,-6.92984700309e-24
-0.65,-1.9,3.02177001626e-23,1.85880783942e-37,-7.78621281953e-24
-0.65,-1.85,3.4352814483e-23,-3.67858559298e-38,-8.74660724664e-24
-0.65,-1.8,3.91167540514e-23,2.52544744575e-37,-9.82078268956e-24
-0.65,-1.75,4.46086494276e-23,-4.44552678027e-37,-1.10180744437e-23
-0.65,-1.7,5.0941526994e-23,-4.36746660853e-37,-1.23467202712e-23
-0.65,-1.65,5.82429205051e-23,-1.88073356413e-37,-1.38128951593e-23
-0.65,-1.6,6.66546439696e-23,5.01439028178e-37,-1.54193790313e-23
-0.65,-1.55,7.63311300212e-23,-1.12027251904e-36,-1.71637646424e-23
-0.65,-1.5,8.7435445041e-23,6.95653883397e-39,-1.9036110389e-23
