x,y,Rx,Ry,Rz
-0.95,-1.6,3.74560724561e-23,4.05390578634e-37,-8.86888189353e-24
-0.95,-1.55,4.18953605702e-23,-1.22071759296e-36,-8.76186067123e-24
-0.95,-1.5,4.65545119097e-23,5.69437473365e-38,-8.53979344566e-24
-0.95,-1.45,5.13364618323e-23,5.33719205078e-37,-8.19317989259e-24
-0.95,-1.4,5.61028998397e-23,-1.54268710277e-36,-7.71634060192e-24
-0.95,-1.35,6.06670780664e-23,1.4303493321e-36,-7.1089826516e-24
-0.95,-1.3,6.47881078261e-23,1.17009901542e-37,-6.37788783639e-24
-0.95,-1.25,6.81685856273e-23,5.65316355475e-37,-5.53856936074e-24
-0.95,-1.2,7.04582008533e-23,-3.5656279327e-37,-4.61664603321e-24
-0.95,-1.15,7.12668980849e-23,-9.67716540765e-39,-3.64856490641e-24
-0.95,-1.1,7.0192057857e-23,2.14688431143e-37,-2.68117749116e-24
-0.95,-1.05,6.68647485992e-23,-1.8183657828e-36,-1.76957160498e-24
-0.95,-1.0,6.10199448802e-23,-8.40983556067e-38,-9.72534406024e-25
-0.95,-0.95,5.25940736856e-23,-1.86058715216e-37,-3.45152188578e-25
-0.95,-0.9,4.1849588651e-23,-2.88432334558e-37,7.15622766566e-26
-0.95,-0.85,2.95197940252e-23,-8.8334267867e-38,2.63393154898e-25
-0.95,-0.8,1.6957582825e-23,1.10327721253e-36,2.56268976294e-25
-0.95,-0.75,6.25980043121e-24,-8.94902471749e-37,1.27141931679e-25
-0.95,-0.7,3.26776671696e-25,9.13728748461e-37,8.02069400308e-27
-0.95,-0.65,2.80815503687e-24,2.60533284797e-36,7.81717770156e-26
-0.95,-0.6,1.78868614888e-23,4.20351728902e-36,5.40347939156e-25
-0.95,-0.55,4.98682825508e-23,-2.85009166439e-36,1.57985823731e-24
-0.95,-0.5,1.02574500442e-22,7.08740441599e-37,3.31046998066e-24
-0.95,-0.45,1.78591831945e-22,1.50656131447e-36,5.71762667987e-24
-0.95,-0.4,2.78475433612e-22,5.46053860155e-36,8.61520710242e-24
-0.95,-0.35,4.00062949704e-22,1.22113659241e-36,1.16342199976e-23
-0.95,-0.3,5.38073063991e-22,-3.37330144488e-36,1.42579274874e-23
-0.95,-0.25,6.84149792118e-22,1.60344776292e-37,1.5907120948e-23
-0.95,-0.2,8.2745240553e-22,1.01513120743e-35,1.60635928581e-23
-0.95,-0.15,9.55788374695e-22,-8.88783931817e-36,1.44040130205e-23
-0.95,-0.1,1.05716026725e-21,4.06500640194e-36,1.09066939862e-23
-0.95,-0.05,1.12147721653e-21,-1.34381044818e-35,5.89548389814e-24
-0.95,0.0,1.14210471968e-21,1.29690087674e-36,4.46687853312e-36
-0.9,-2.0,1.33251897873e-23,-4.69544847348e-38,-8.41673558061e-24
-0.9,-1.95,1.54065102678e-23,9.2085891378e-38,-8.92926284792e-24
-0.9,-1.9,1.77944120531e-23,-4.98626566108e-37,-9.43804496336e-24
-0.9,-1.85,2.0523330388e-23,1.28198047848e-37,-9.93331200388e-24
-0.9,-1.8,2.36273661381e-23,-1.15210499789e-37,-1.04033394086e-23
-0.9,-1.75,2.71383707363e-23,-1.12306202223e-37,-1.08343683269e-23
-0.9,-1.7,3.1083256913e-23,-2.04618095018e-37,-1.12106134162e-23
-0.9,-1.65,3.54803424069e-23,6.54686642533e-37,-1.15143953616e-23
-0.9,-1.6,4.03345203846e-23,8.71346666984e-37,-1.17264434095e-23
-0.9,-1.55,4.56310573926e-23,-4.76390896601e-37,-1.18264209789e-23
-0.9,-1.5,5.13278641736e-23,4.73251270576e-37,-1.17937334769e-23
-0.9,-1.45,5.73461915975e-23,2.9601450271e-37,-1.16086793135e-23
-0.9,-1.4,6.35599086257e-23,8.94339979335e-37,-1.12539988069e-23
-0.9,-1.35,6.97838685062e-23,1.91178544127e-37,-1.07168552779e-23
-0.9,-1.3,7.57624205117e-23,-2.66736198591e-37,-9.99123993569e-24
-0.9,-1.25,8.1159938415e-23,-2.68572908514e-37,-9.08071680981e-24
-0.9,-1.2,8.55563618091e-23,1.49148881366e-36,-8.00130477049e-24
-0.9,-1.15,8.84521856137e-23,2.69399427979e-37,-6.78412184227e-24
-0.9,-1.1,8.92889906248e-23,-3.12445020916e-36,-5.47719291972e-24
-0.9,-1.05,8.74932086105e-23,2.15997086964e-36,-4.14556618441e-24
-0.9,-1.0,8.25518073598e-23,-2.22505927754e-36,-2.86865219333e-24
-0.9,-0.95,7.4128049652e-23,8.26358753304e-37,-1.73360120056e-24
-0.9,-0.9,6.2222139559e-23,-7.23985133962e-37,-8.23738168244e-25
-0.9,-0.85,4.73739400321e-23,1.99879957388e-37,-2.01794882762e-25
-0.9,-0.8,3.08918467933e-23,1.33616055135e-36,1.1089283226e-25
-0.9,-0.75,1.50733423766e-23,-2.21759764348e-36,1.55880358294e-25
-0.9,-0.7,3.36110118709e-24,-1.87112527535e-36,5.38497318775e-26
